step,fast_slow_gap,fast_wins,gap_evidence,state_action_pseudo_count,state_action_familiarity_weight,familiarity_ready,familiarity_warmup_remaining,block_completed,block_valid,block_evidence,block_familiarity,block_weight_sum,q_short,q_long,rate_gap,detector_armed,regime_change,positive_streak,initial_stabilization_streak,rearm_streak,initial_arming_complete,rate_warmup_remaining,initial_warmup_remaining,log_p_fast,log_p_slow,fast_mean_total_var,slow_mean_total_var,fast_mean_epistemic_var,slow_mean_epistemic_var,predictor_nll
65299,-0.11909008,0,0.00000000,98,0.99994455,1,0,1,1,0.00460294,0.99890734,99.89073356,0.00394590,0.07240296,-0.06845706,1,0,0,0,0,1,0,0,-5.08985424,-4.97076416,6.53478146,6.83909655,0.06306584,0.06629562,2.95011902
65300,-0.41334534,0,0.00000000,151,0.99999972,1,0,0,0,nan,nan,nan,0.00394590,0.07240296,-0.06845706,1,0,0,0,0,1,0,0,-12.84679031,-12.43344498,13.33983231,14.17056751,0.10593902,0.10488746,12.61162806
65399,-0.38216376,0,0.00000000,202,1.00000000,1,0,1,1,0.00603808,0.99845032,99.84503186,0.00436433,0.07173931,-0.06737497,1,0,0,0,0,1,0,0,-2.75879812,-2.37663436,7.07974052,7.25688410,0.05354020,0.04787583,3.55013031
65400,-0.02210426,0,0.00000000,316,1.00000000,1,0,0,0,nan,nan,nan,0.00436433,0.07173931,-0.06737497,1,0,0,0,0,1,0,0,-13.66689110,-13.64478683,17.17290878,17.85011482,0.14584348,0.13190109,14.98537779
65499,0.25549841,1,0.00000000,235,1.00000000,1,0,1,1,0.00000000,0.99940369,99.94036874,0.00349147,0.07102191,-0.06753045,1,0,0,0,0,1,0,0,-3.14209938,-3.39759779,9.01659298,8.78096485,0.06740732,0.05959759,3.71337020
65500,0.42041063,1,0.00000000,443,1.00000000,1,0,0,0,nan,nan,nan,0.00349147,0.07102191,-0.06753045,1,0,0,0,0,1,0,0,-7.74029875,-8.16070938,8.77563000,8.48058701,0.06340456,0.04926540,8.90993945
65599,-0.32310820,0,0.00000000,518,1.00000000,1,0,1,1,0.00000000,0.99982664,99.98266392,0.00279317,0.07031170,-0.06751852,1,0,0,0,0,1,0,0,-6.82129145,-6.49818325,14.68936539,14.00516033,0.15801305,0.14003453,8.98072974
65600,0.14336348,1,0.00000000,165,0.99999993,1,0,0,0,nan,nan,nan,0.00279317,0.07031170,-0.06751852,1,0,0,0,0,1,0,0,-3.76051235,-3.90387583,14.38763809,13.11658859,0.17233430,0.18170065,5.51203569
65699,0.04576111,1,0.00000000,257,1.00000000,1,0,1,1,0.00000000,0.99935795,99.93579508,0.00223454,0.06960858,-0.06737404,1,0,0,0,0,1,0,0,-5.36532307,-5.41108418,6.60894442,6.52844715,0.03678627,0.04352117,5.76712608
65700,0.93485117,1,0.00000000,836,1.00000000,1,0,0,0,nan,nan,nan,0.00223454,0.06960858,-0.06737404,1,0,0,0,0,1,0,0,-5.65695429,-6.59180546,12.04325485,10.57233906,0.10236298,0.08863291,5.72692561
65799,0.04670048,1,0.00000000,328,1.00000000,1,0,1,1,0.00004880,0.99956015,99.95601542,0.00179739,0.06891298,-0.06711559,1,0,0,0,0,1,0,0,-8.72286224,-8.76956272,7.62693453,7.34464598,0.04774716,0.05843427,9.31422424
65800,0.62021589,1,0.00000000,411,1.00000000,1,0,0,0,nan,nan,nan,0.00179739,0.06891298,-0.06711559,1,0,0,0,0,1,0,0,-7.37966871,-7.99988461,16.45099831,15.11529064,0.15025946,0.14656375,8.44901323
65899,0.96687031,1,0.00000000,468,1.00000000,1,0,1,1,0.00249194,0.99887766,99.88776636,0.00193630,0.06824877,-0.06631247,1,0,0,0,0,1,0,0,-9.65626812,-10.62313843,18.22868919,16.87923813,0.07069026,0.06949434,10.37015978
65900,-0.55259418,0,0.00000000,416,1.00000000,1,0,0,0,nan,nan,nan,0.00193630,0.06824877,-0.06631247,1,0,0,0,0,1,0,0,-8.56215763,-8.00956345,10.08356190,9.72148323,0.02892871,0.02850442,9.80553293
65999,1.32408524,1,0.00000000,137,0.99999888,1,0,1,1,0.00029328,0.99847855,99.84785535,0.00160770,0.06756922,-0.06596152,1,0,0,0,0,1,0,0,-6.43329906,-7.75738430,9.50950241,9.52832794,0.06339905,0.06717034,8.80442798
66000,0.01010895,1,0.00000000,317,1.00000000,1,0,0,0,nan,nan,nan,0.00160770,0.06756922,-0.06596152,1,0,0,0,0,1,0,0,-32.96403885,-32.97414780,1.60542214,1.60112357,0.01595009,0.01474652,33.69497999
66099,-2.50388622,0,0.00000000,505,1.00000000,1,0,1,1,0.06249017,0.98249080,98.24908019,0.01378419,0.06751843,-0.05373423,1,0,0,0,0,1,0,0,-7.29282761,-4.78894138,12.34556675,11.15645218,0.07591768,0.07191850,9.66290164
66100,-1.36991358,0,0.00000000,471,1.00000000,1,0,0,0,nan,nan,nan,0.01378419,0.06751843,-0.05373423,1,0,0,0,0,1,0,0,-7.13892555,-5.76901197,15.14861870,14.50887680,0.07870520,0.08603993,7.76549657
66199,-0.79525948,0,0.00000000,102,0.99996283,1,0,1,1,0.00000000,0.99906082,99.90608190,0.01102735,0.06684324,-0.05581589,1,0,0,0,0,1,0,0,-4.82951832,-4.03425884,6.18198729,6.21063662,0.06150418,0.05986975,5.13678083
66200,-0.42470169,0,0.00000000,119,0.99999321,1,0,0,0,nan,nan,nan,0.01102735,0.06684324,-0.05581589,1,0,0,0,0,1,0,0,-9.61827469,-9.19357300,13.11394119,12.34227657,0.10330571,0.10380857,9.59866238
66299,-0.26706457,0,0.00000000,507,1.00000000,1,0,1,1,0.00000000,0.99966016,99.96601579,0.00882188,0.06617481,-0.05735293,1,0,0,0,0,1,0,0,-4.66153955,-4.39447498,6.49311638,6.63914871,0.02640130,0.02598575,4.90508592
66300,-0.97368431,0,0.00000000,461,1.00000000,1,0,0,0,nan,nan,nan,0.00882188,0.06617481,-0.05735293,1,0,0,0,0,1,0,0,-16.72052383,-15.74683952,13.24097061,12.63158894,0.04536398,0.04788981,18.25108719
66399,-0.79595327,0,0.00000000,205,1.00000000,1,0,1,1,0.00000000,0.99983921,99.98392136,0.00705751,0.06551306,-0.05845555,1,0,0,0,0,1,0,0,-7.08245850,-6.28650522,19.04481506,19.24291229,0.12926358,0.13988687,15.43813896
66400,-1.04407358,0,0.00000000,130,0.99999774,1,0,0,0,nan,nan,nan,0.00705751,0.06551306,-0.05845555,1,0,0,0,0,1,0,0,-6.26601315,-5.22193956,6.07525110,6.30542088,0.04448643,0.04917575,8.44664788
66499,0.21613026,1,0.00000000,178,0.99999998,1,0,1,1,0.00000000,0.99997536,99.99753597,0.00564600,0.06485793,-0.05921193,1,0,0,0,0,1,0,0,-0.97651267,-1.19264293,7.61160612,7.57042885,0.05562972,0.04084190,0.96255064
66500,0.09084702,1,0.00000000,961,1.00000000,1,0,0,0,nan,nan,nan,0.00564600,0.06485793,-0.05921193,1,0,0,0,0,1,0,0,-5.54587364,-5.63672066,10.32464790,10.41784191,0.03470385,0.04210803,5.60363388
66599,0.21472836,1,0.00000000,251,1.00000000,1,0,1,1,0.00000000,0.99986118,99.98611842,0.00451680,0.06420935,-0.05969255,1,0,0,0,0,1,0,0,-4.80888653,-5.02361488,7.12148952,7.64169216,0.04311997,0.04215579,6.57207131
66600,-0.02464008,0,0.00000000,196,1.00000000,1,0,0,0,nan,nan,nan,0.00451680,0.06420935,-0.05969255,1,0,0,0,0,1,0,0,-9.03624344,-9.01160336,15.54683399,15.83983040,0.07704932,0.07184333,10.12517452
66699,1.22193146,1,0.00000000,311,1.00000000,1,0,1,1,0.00237562,0.99983143,99.98314269,0.00408857,0.06359101,-0.05950245,1,0,0,0,0,1,0,0,-9.09449673,-10.31642818,13.65353489,14.52497387,0.12191387,0.10442368,9.71905343
66700,-1.01731873,0,0.00000000,472,1.00000000,1,0,0,0,nan,nan,nan,0.00408857,0.06359101,-0.05950245,1,0,0,0,0,1,0,0,-11.35915565,-10.34183693,11.92175961,13.39486599,0.14675903,0.15531817,14.95865059
66799,0.93283081,1,0.00000000,533,1.00000000,1,0,1,1,0.00000000,0.99998710,99.99870964,0.00327085,0.06295510,-0.05968425,1,0,0,0,0,1,0,0,-8.56350231,-9.49633312,11.65134811,12.51138496,0.06319042,0.06717005,8.17716026
66800,0.05802512,1,0.00000000,76,0.99949955,1,0,0,0,nan,nan,nan,0.00327085,0.06295510,-0.05968425,1,0,0,0,0,1,0,0,-2.89511871,-2.95314384,5.60508490,5.93205070,0.05221484,0.05009379,5.24380287
66899,0.22961617,1,0.00000000,700,1.00000000,1,0,1,1,0.00000000,0.99993331,99.99333136,0.00261668,0.06232555,-0.05970887,1,0,0,0,0,1,0,0,-9.23737717,-9.46699333,19.73438454,20.01385880,0.17108382,0.16573347,11.43712330
66900,0.83806109,1,0.00000000,130,0.99999774,1,0,0,0,nan,nan,nan,0.00261668,0.06232555,-0.05970887,1,0,0,0,0,1,0,0,-0.80141139,-1.63947248,6.70987463,7.56389046,0.03689570,0.03363650,1.57582593
66999,-0.81356525,0,0.00000000,100,0.99995460,1,0,1,1,0.00000000,0.99999576,99.99957640,0.00209335,0.06170230,-0.05960895,1,0,0,0,0,1,0,0,-13.75524330,-12.94167805,16.95833015,17.71815491,0.11599988,0.11154273,15.14989599
67000,0.01375580,1,0.00000000,475,1.00000000,1,0,0,0,nan,nan,nan,0.00209335,0.06170230,-0.05960895,1,0,0,0,0,1,0,0,-37.20639038,-37.22014618,1.67831492,1.71014357,0.02288122,0.01994529,37.92463913
67099,65.96932220,1,1.00000000,372,1.00000000,1,0,1,1,0.71495915,0.99908144,99.90814419,0.14466651,0.06823486,0.07643164,1,0,0,0,0,1,0,0,-7.68735313,-73.65667725,26.80785561,32.02405167,0.12174442,0.12720791,10.38234711
67100,89.26035309,1,1.00000000,323,1.00000000,1,0,0,0,nan,nan,nan,0.14466651,0.06823486,0.07643164,1,0,0,0,0,1,0,0,-6.84617424,-96.10652924,25.17612457,29.41802979,0.06668516,0.07523551,13.56922793
67199,-4.24285126,0,0.00000000,262,1.00000000,1,0,1,1,0.28404273,0.96540243,96.54024258,0.17254175,0.07039294,0.10214881,1,0,0,0,0,1,0,0,-18.54845810,-14.30560684,9.41594505,12.83480072,0.14299881,0.17853707,17.76298904
67200,-5.05028248,0,0.00000000,154,0.99999979,1,0,0,0,nan,nan,nan,0.17254175,0.07039294,0.10214881,1,0,0,0,0,1,0,0,-10.78108978,-5.73080730,5.66135120,7.33089018,0.22024697,0.21409182,12.24591192
67299,-1.80799007,0,0.00000000,196,1.00000000,1,0,1,1,0.00215731,0.99721085,99.72108491,0.13846486,0.06971059,0.06875428,1,0,0,0,0,1,0,0,-11.57318401,-9.76519394,13.96477795,16.43838882,0.15816307,0.19550771,11.39730708
67300,-3.31108093,0,0.00000000,626,1.00000000,1,0,0,0,nan,nan,nan,0.13846486,0.06971059,0.06875428,1,0,0,0,0,1,0,0,-6.41483784,-3.10375690,7.12583590,7.70255709,0.07646921,0.08645388,7.12221265
67399,0.33232117,1,0.00000000,426,1.00000000,1,0,1,1,0.00185095,0.99946348,99.94634783,0.11114208,0.06903199,0.04211009,1,0,0,0,0,1,0,0,-16.08743286,-16.41975403,13.42123795,14.77682686,0.12511636,0.13238113,16.46055698
67400,-2.03005600,0,0.00000000,489,1.00000000,1,0,0,0,nan,nan,nan,0.11114208,0.06903199,0.04211009,1,0,0,0,0,1,0,0,-11.73201752,-9.70196152,8.86558151,9.66152096,0.10583654,0.16227241,13.51334476
67499,-0.35983944,0,0.00000000,200,1.00000000,1,0,1,1,0.00075543,0.99906074,99.90607400,0.08906475,0.06834923,0.02071553,1,0,0,0,0,1,0,0,-10.01330280,-9.65346336,15.05301285,16.78000259,0.15823120,0.18046533,10.24843470
67500,0.70776832,1,0.00000000,212,1.00000000,1,0,0,0,nan,nan,nan,0.08906475,0.06834923,0.02071553,1,0,0,0,0,1,0,0,-1.57514513,-2.28291345,6.74570465,6.78683567,0.04011792,0.04845881,1.54481971
67599,-0.16845417,0,0.00000000,371,1.00000000,1,0,1,1,0.00147204,0.99762595,99.76259522,0.07154621,0.06768045,0.00386575,1,0,0,0,0,1,0,0,-8.98782063,-8.81936646,18.63427734,20.02861214,0.17996171,0.18540090,8.71388578
67600,-0.82130289,0,0.00000000,81,0.99969646,1,0,0,0,nan,nan,nan,0.07154621,0.06768045,0.00386575,1,0,0,0,0,1,0,0,-5.90349197,-5.08218908,5.90442133,5.91597223,0.04193807,0.04239650,6.67201296
67699,-1.28360939,0,0.00000000,332,1.00000000,1,0,1,1,0.00000000,0.99952168,99.95216794,0.05723697,0.06700365,-0.00976668,1,0,0,0,0,1,0,0,-10.75634193,-9.47273254,19.78708267,21.99308395,0.26969433,0.26194131,11.96105226
67700,-1.86988258,0,0.00000000,157,0.99999985,1,0,0,0,nan,nan,nan,0.05723697,0.06700365,-0.00976668,1,0,0,0,0,1,0,0,-12.11363411,-10.24375153,7.24522972,7.34685183,0.08759961,0.09308588,15.12840033
67799,1.64652157,1,0.00000000,430,1.00000000,1,0,1,1,0.00278546,0.99987333,99.98733269,0.04634666,0.06636147,-0.02001480,1,0,0,0,0,1,0,0,-5.99059486,-7.63711643,16.50119400,18.07276154,0.18879813,0.18078876,6.23999631
67800,0.91571426,1,0.00000000,755,1.00000000,1,0,0,0,nan,nan,nan,0.04634666,0.06636147,-0.02001480,1,0,0,0,0,1,0,0,-1.79012775,-2.70584202,6.30151796,6.51386452,0.02395655,0.01943412,2.44007590
67899,1.26474285,1,0.00000000,437,1.00000000,1,0,1,1,0.00561629,0.99983979,99.98397876,0.03820059,0.06575402,-0.02755343,1,0,0,0,0,1,0,0,-7.72257233,-8.98731518,15.37917709,16.78178215,0.31908834,0.28469700,8.01604748
67900,1.76194477,1,0.00000000,189,0.99999999,1,0,0,0,nan,nan,nan,0.03820059,0.06575402,-0.02755343,1,0,0,0,0,1,0,0,0.17728019,-1.58466458,6.78103209,7.14363956,0.04526768,0.04782255,0.01098742
67999,1.56828499,1,0.00000000,626,1.00000000,1,0,1,1,0.00890513,0.99948543,99.94854263,0.03234150,0.06518553,-0.03284403,1,0,0,0,0,1,0,0,-10.86417389,-12.43245888,10.97252941,12.07009029,0.14452069,0.12784357,11.81454754
68000,-0.15250587,0,0.00000000,476,1.00000000,1,0,0,0,nan,nan,nan,0.03234150,0.06518553,-0.03284403,1,0,0,0,0,1,0,0,-25.73265457,-25.58014870,1.59182370,1.66640770,0.01684770,0.01556805,26.08266576
68099,-1.05047369,0,0.00000000,271,1.00000000,1,0,1,1,0.01292411,0.99906086,99.90608554,0.02845802,0.06466291,-0.03620489,1,0,0,0,0,1,0,0,-4.86102676,-3.81055307,5.94656563,6.91062498,0.06399601,0.05920633,5.75011381
68100,0.42754936,1,0.00000000,454,1.00000000,1,0,0,0,nan,nan,nan,0.02845802,0.06466291,-0.03620489,1,0,0,0,0,1,0,0,-8.24621868,-8.67376804,18.07818985,20.75392342,0.46001828,0.38573727,7.62208676
68199,0.91656864,1,0.00000000,269,1.00000000,1,0,1,1,0.00036799,0.99916398,99.91639831,0.02284001,0.06401996,-0.04117995,1,0,0,0,0,1,0,0,-1.18618739,-2.10275602,5.70387697,6.33979559,0.04520839,0.04191473,1.70041579
68200,0.62763119,1,0.00000000,245,1.00000000,1,0,0,0,nan,nan,nan,0.02284001,0.06401996,-0.04117995,1,0,0,0,0,1,0,0,-7.48441124,-8.11204243,13.62343216,15.74874210,0.18871514,0.17315803,8.96466231
68299,0.09524584,1,0.00000000,347,1.00000000,1,0,1,1,0.00159469,0.99985640,99.98563970,0.01859095,0.06339571,-0.04480476,1,0,0,0,0,1,0,0,-3.65528822,-3.75053406,5.22295284,5.85336876,0.04183963,0.03916564,3.28222195
68300,0.54591894,1,0.00000000,185,0.99999999,1,0,0,0,nan,nan,nan,0.01859095,0.06339571,-0.04480476,1,0,0,0,0,1,0,0,-6.88571215,-7.43163109,15.17276478,16.79898262,0.24338351,0.21486539,7.20172977
68399,1.45112956,1,0.00000000,395,1.00000000,1,0,1,1,0.00138697,0.99999548,99.99954783,0.01515015,0.06277562,-0.04762547,1,0,0,0,0,1,0,0,-1.45649087,-2.90762043,5.27311802,5.88928080,0.05416823,0.05837913,3.63611457
68400,1.00902367,1,0.00000000,456,1.00000000,1,0,0,0,nan,nan,nan,0.01515015,0.06277562,-0.04762547,1,0,0,0,0,1,0,0,-8.56596756,-9.57499123,15.50833988,17.08511162,0.30181244,0.27914473,7.75734758
68499,-0.51204467,0,0.00000000,271,1.00000000,1,0,1,1,0.00224824,0.99975691,99.97569067,0.01256977,0.06217035,-0.04960058,1,0,0,0,0,1,0,0,-1.49434710,-0.98230243,5.21821737,6.22679806,0.04362802,0.04715129,1.14460397
68500,0.46032715,1,0.00000000,223,1.00000000,1,0,0,0,nan,nan,nan,0.01256977,0.06217035,-0.04960058,1,0,0,0,0,1,0,0,-10.93837929,-11.39870644,11.49485588,12.40642262,0.16965789,0.15511820,9.50922489
68599,0.23447609,1,0.00000000,101,0.99995892,1,0,1,1,0.00130780,0.99853445,99.85344458,0.01031738,0.06156172,-0.05124435,1,0,0,0,0,1,0,0,-4.26503563,-4.49951172,6.91165733,8.16121578,0.11002938,0.09801394,4.94093593
68600,-0.39775181,0,0.00000000,488,1.00000000,1,0,0,0,nan,nan,nan,0.01031738,0.06156172,-0.05124435,1,0,0,0,0,1,0,0,-10.01645279,-9.61870098,14.20579147,15.47549057,0.30409098,0.27420485,11.01840553
68699,-0.57997346,0,0.00000000,18,0.83470111,1,0,1,1,0.00000013,0.99803683,99.80368288,0.00825393,0.06094611,-0.05269218,1,0,0,0,0,1,0,0,-3.96541953,-3.38544607,5.10424519,5.95604372,0.04746630,0.04750865,6.91635895
68700,0.00887489,1,0.00000000,492,1.00000000,1,0,0,0,nan,nan,nan,0.00825393,0.06094611,-0.05269218,1,0,0,0,0,1,0,0,-6.83586979,-6.84474468,18.76715851,18.86369324,0.41780445,0.38790819,8.88883495
68799,-0.34368634,0,0.00000000,140,0.99999917,1,0,1,1,0.00003468,0.99998200,99.99819997,0.00661008,0.06033699,-0.05372691,1,0,0,0,0,1,0,0,-2.07653952,-1.73285317,5.14460611,6.19396019,0.07097577,0.07673946,2.69549489
68800,0.60557032,1,0.00000000,372,1.00000000,1,0,0,0,nan,nan,nan,0.00661008,0.06033699,-0.05372691,1,0,0,0,0,1,0,0,-7.32691002,-7.93248034,15.68928337,16.23359680,0.22918987,0.19422930,7.63840771
68899,-1.60547209,0,0.00000000,109,0.99998154,1,0,1,1,0.00000000,0.99993649,99.99364935,0.00528806,0.05973362,-0.05444556,1,0,0,0,0,1,0,0,-6.77459764,-5.16912556,5.86641788,7.03696203,0.06557290,0.04623205,8.00428009
68900,0.94252872,1,0.00000000,494,1.00000000,1,0,0,0,nan,nan,nan,0.00528806,0.05973362,-0.05444556,1,0,0,0,0,1,0,0,-6.34612656,-7.28865528,15.37666798,16.02545929,0.17918862,0.16486084,7.67020893
68999,0.10171878,1,0.00000000,192,1.00000000,1,0,1,1,0.00000000,0.99998913,99.99891264,0.00423045,0.05913629,-0.05490584,1,0,0,0,0,1,0,0,0.81485033,0.71313155,5.01308012,5.96238136,0.06762869,0.04936938,0.10791381
69000,-0.25421906,0,0.00000000,247,1.00000000,1,0,0,0,nan,nan,nan,0.00423045,0.05913629,-0.05490584,1,0,0,0,0,1,0,0,-33.73329544,-33.47907639,1.60371721,1.64818847,0.02850607,0.02826231,34.99259853
69099,1.55107975,1,0.00000000,686,1.00000000,1,0,1,1,0.00931570,0.96725901,96.72590111,0.00524750,0.05863808,-0.05339058,1,0,0,0,0,1,0,0,-15.29508495,-16.84616470,5.17469978,4.61032629,0.07490245,0.07090630,15.43971793
69100,4.01482773,1,0.25185347,625,1.00000000,1,0,0,0,nan,nan,nan,0.00524750,0.05863808,-0.05339058,1,0,0,0,0,1,0,0,-22.74711609,-26.76194382,3.94945788,3.60991335,0.14715734,0.15934724,23.86124763
69199,-0.55281782,0,0.00000000,423,1.00000000,1,0,1,1,0.03067908,0.98994926,98.99492618,0.01033382,0.05835849,-0.04802467,1,0,0,0,0,1,0,0,-6.64283800,-6.09002018,6.57784939,5.95547724,0.03737840,0.03712401,8.28204536
69200,-0.61220527,0,0.00000000,535,1.00000000,1,0,0,0,nan,nan,nan,0.01033382,0.05835849,-0.04802467,1,0,0,0,0,1,0,0,-1.21125531,-0.59905005,15.76512527,11.44627571,0.08698472,0.08801280,1.71414948
69299,1.21248341,1,0.00000000,51,0.99390325,1,0,1,1,0.00000000,0.99969068,99.96906758,0.00826705,0.05777491,-0.04950785,1,0,0,0,0,1,0,0,-9.18438911,-10.39687252,8.69433975,7.63732910,0.05811815,0.05481756,9.50967276
69300,-0.45465207,0,0.00000000,355,1.00000000,1,0,0,0,nan,nan,nan,0.00826705,0.05777491,-0.04950785,1,0,0,0,0,1,0,0,-0.01685667,0.43779540,4.24985409,4.38575363,0.05791844,0.06062077,0.84588309
69399,0.32501411,1,0.00000000,371,1.00000000,1,0,1,1,0.00000000,0.99986956,99.98695602,0.00661364,0.05719716,-0.05058351,1,0,0,0,0,1,0,0,-10.63701248,-10.96202660,7.93795538,7.50599670,0.12994333,0.12276369,10.89159679
69400,-0.45866060,0,0.00000000,104,0.99996957,1,0,0,0,nan,nan,nan,0.00661364,0.05719716,-0.05058351,1,0,0,0,0,1,0,0,-1.21978617,-0.76112556,5.52940083,5.78481340,0.06924742,0.07214208,2.93443149
69499,1.38464832,1,0.00000000,373,1.00000000,1,0,1,1,0.00002153,0.99999733,99.99973321,0.00529522,0.05662540,-0.05133018,1,0,0,0,0,1,0,0,-4.31569672,-5.70034504,9.96901608,9.48397446,0.06518730,0.06385493,4.65030346
69500,0.49864829,1,0.00000000,163,0.99999992,1,0,0,0,nan,nan,nan,0.00529522,0.05662540,-0.05133018,1,0,0,0,0,1,0,0,-1.24503911,-1.74368739,4.79479313,4.97691250,0.06346239,0.06582724,1.67652705
69599,0.24108958,1,0.00000000,202,1.00000000,1,0,1,1,0.00000000,0.99992764,99.99276386,0.00423618,0.05605915,-0.05182297,1,0,0,0,0,1,0,0,-0.95974159,-1.20083117,18.20529175,16.76615143,0.11947865,0.10486735,2.87266994
69600,0.34550917,1,0.00000000,340,1.00000000,1,0,0,0,nan,nan,nan,0.00423618,0.05605915,-0.05182297,1,0,0,0,0,1,0,0,1.06886673,0.72335756,5.03240538,5.54601955,0.04511125,0.04487618,-0.65525484
69699,-0.36509585,0,0.00000000,252,1.00000000,1,0,1,1,0.00000000,0.99999505,99.99950535,0.00338894,0.05549856,-0.05210961,1,0,0,0,0,1,0,0,-2.96550918,-2.60041332,16.54516602,14.87798023,0.12836139,0.13672690,4.89273850
69700,-0.20586765,0,0.00000000,239,1.00000000,1,0,0,0,nan,nan,nan,0.00338894,0.05549856,-0.05210961,1,0,0,0,0,1,0,0,-0.20656681,-0.00069916,4.10258245,4.33613682,0.06440812,0.04976674,-1.92430401
69799,0.50431395,1,0.00000000,220,1.00000000,1,0,1,1,0.00000000,0.99998872,99.99887236,0.00271115,0.05494357,-0.05223242,1,0,0,0,0,1,0,0,-7.43024111,-7.93455505,11.92295170,11.25006008,0.07278640,0.07589071,8.81910102
69800,1.46338272,1,0.00000000,290,1.00000000,1,0,0,0,nan,nan,nan,0.00271115,0.05494357,-0.05223242,1,0,0,0,0,1,0,0,-4.42920685,-5.89258957,6.23274517,6.96645784,0.06016601,0.05535134,5.32057524
69899,0.44380641,1,0.00000000,243,1.00000000,1,0,1,1,0.00009140,0.99999486,99.99948628,0.00218720,0.05439505,-0.05220785,1,0,0,0,0,1,0,0,-3.33920097,-3.78300738,11.90818977,11.16449356,0.07822742,0.08138911,4.07177896
69900,0.71319151,1,0.00000000,354,1.00000000,1,0,0,0,nan,nan,nan,0.00218720,0.05439505,-0.05220785,1,0,0,0,0,1,0,0,-1.89991903,-2.61311054,4.82891655,5.21628046,0.05580590,0.05163664,2.34850049
69999,-0.37682724,0,0.00000000,648,1.00000000,1,0,1,1,0.00001993,0.99999704,99.99970357,0.00175375,0.05385130,-0.05209755,1,0,0,0,0,1,0,0,-6.30323029,-5.92640305,14.47263718,13.36170959,0.12261669,0.12588508,7.94067717
70000,0.32627487,1,0.00000000,497,1.00000000,1,0,0,0,nan,nan,nan,0.00175375,0.05385130,-0.05209755,1,0,0,0,0,1,0,0,-53.08831024,-53.41458511,1.62137878,1.62791550,0.01597589,0.01545686,54.00479380
70099,0.45315576,1,0.00000000,150,0.99999969,1,0,1,1,0.00000000,0.97941499,97.94149857,0.00140300,0.05331278,-0.05190979,1,0,0,0,0,1,0,0,-3.88201785,-4.33517361,14.04446602,12.13156509,0.07634607,0.07992786,6.43552947
70100,0.52394104,1,0.00000000,254,1.00000000,1,0,0,0,nan,nan,nan,0.00140300,0.05331278,-0.05190979,1,0,0,0,0,1,0,0,-2.71968842,-3.24362946,4.53876925,4.45867729,0.05836420,0.04821105,3.71355780
70199,-0.51164114,0,0.00000000,245,1.00000000,1,0,1,1,0.00143933,0.99998607,99.99860734,0.00141027,0.05279405,-0.05138378,1,0,0,0,0,1,0,0,-1.59097922,-1.07933807,4.10959530,4.77488089,0.03482959,0.04026043,4.31854618
70200,-1.01426649,0,0.00000000,641,1.00000000,1,0,0,0,nan,nan,nan,0.00141027,0.05279405,-0.05138378,1,0,0,0,0,1,0,0,-5.29306602,-4.27879953,18.30576897,18.19796753,0.11355460,0.12740077,4.54636037
70299,0.51462889,1,0.00000000,606,1.00000000,1,0,1,1,0.00000000,0.99999358,99.99935768,0.00112821,0.05226611,-0.05113790,1,0,0,0,0,1,0,0,0.15965724,-0.35497165,5.05695868,5.63723087,0.03526740,0.03369987,0.33153542
70300,0.93826175,1,0.00000000,498,1.00000000,1,0,0,0,nan,nan,nan,0.00112821,0.05226611,-0.05113790,1,0,0,0,0,1,0,0,-0.63082600,-1.56908774,10.21970749,10.61056137,0.05611809,0.06287634,1.64474130
70399,0.88282347,1,0.00000000,530,1.00000000,1,0,1,1,0.00150665,0.99999795,99.99979494,0.00120390,0.05175851,-0.05055461,1,0,0,0,0,1,0,0,-6.04138565,-6.92420912,12.34135628,12.87838554,0.12328558,0.12659459,6.15854492
70400,-0.79165101,0,0.00000000,180,0.99999998,1,0,0,0,nan,nan,nan,0.00120390,0.05175851,-0.05055461,1,0,0,0,0,1,0,0,-2.26721931,-1.47556829,4.56097746,5.11447239,0.02435527,0.02505731,2.79217115
70499,0.45796812,1,0.00000000,200,1.00000000,1,0,1,1,0.00001530,0.99998258,99.99825783,0.00096618,0.05124108,-0.05027490,1,0,0,0,0,1,0,0,0.08551598,-0.37245214,5.38131905,6.20077181,0.06143966,0.06233554,-0.33577394
70500,0.87106133,1,0.00000000,611,1.00000000,1,0,0,0,nan,nan,nan,0.00096618,0.05124108,-0.05027490,1,0,0,0,0,1,0,0,-2.87351012,-3.74457145,13.68531799,14.68202209,0.12256233,0.11389869,4.35238624
70599,0.84869003,1,0.00000000,302,1.00000000,1,0,1,1,0.00032180,0.99999864,99.99986422,0.00083730,0.05073189,-0.04989459,1,0,0,0,0,1,0,0,-1.94370914,-2.79239917,12.44295883,13.49972153,0.11257461,0.10774073,2.45499963
70600,-2.50201726,0,0.00000000,290,1.00000000,1,0,0,0,nan,nan,nan,0.00083730,0.05073189,-0.04989459,1,0,0,0,0,1,0,0,-6.29602003,-3.79400277,3.13966489,3.71383786,0.03417925,0.02175522,8.02554258
70699,1.14852715,1,0.00000000,373,1.00000000,1,0,1,1,0.00000000,0.99998882,99.99888203,0.00066984,0.05022457,-0.04955473,1,0,0,0,0,1,0,0,-4.22074842,-5.36927557,11.83546448,12.45375061,0.08261782,0.07461854,5.12513709
