step,fast_slow_gap,fast_wins,gap_evidence,state_action_pseudo_count,state_action_familiarity_weight,familiarity_ready,familiarity_warmup_remaining,block_completed,block_valid,block_evidence,block_familiarity,block_weight_sum,q_short,q_long,rate_gap,detector_armed,regime_change,positive_streak,initial_stabilization_streak,rearm_streak,initial_arming_complete,rate_warmup_remaining,adaptation_active,adaptation_remaining,predictor_lr,active_slow_ema,initial_warmup_remaining,log_p_fast,log_p_slow,fast_mean_total_var,slow_mean_total_var,fast_mean_epistemic_var,slow_mean_epistemic_var,predictor_nll
48400,-0.27132988,0,0.00000000,317,1.00000000,1,0,0,0,nan,nan,nan,0.00000235,0.00219143,-0.00218907,1,0,0,0,0,1,0,0,0,0.00010000,0.99900000,0,-14.16490078,-13.89357090,15.90224361,16.49160767,0.07192706,0.06903885,14.88074589
48499,-0.53679276,0,0.00000000,414,1.00000000,1,0,1,1,0.00000000,0.99209293,99.20929332,0.00000188,0.00216951,-0.00216763,1,0,0,0,0,1,0,0,0,0.00010000,0.99900000,0,-13.37366295,-12.83687019,12.51841545,13.35859585,0.06837203,0.06042869,14.96975756
48500,-1.13186359,0,0.00000000,213,1.00000000,1,0,0,0,nan,nan,nan,0.00000188,0.00216951,-0.00216763,1,0,0,0,0,1,0,0,0,0.00010000,0.99900000,0,-7.33075905,-6.19889545,15.04981136,16.11294937,0.06318242,0.06093495,8.19177945
48599,-0.11126375,0,0.00000000,211,1.00000000,1,0,1,1,0.00000000,0.99796777,99.79677692,0.00000151,0.00214782,-0.00214631,1,0,0,0,0,1,0,0,0,0.00010000,0.99900000,0,-7.53358221,-7.42231846,13.83951473,15.27134323,0.16873485,0.14124833,8.02268827
48600,-0.73924923,0,0.00000000,65,0.99849656,1,0,0,0,nan,nan,nan,0.00000151,0.00214782,-0.00214631,1,0,0,0,0,1,0,0,0,0.00010000,0.99900000,0,-11.31820965,-10.57896042,18.58892441,19.52147675,0.07930356,0.07326123,12.35833581
48699,0.62023735,1,0.00000000,49,0.99255342,1,0,1,1,0.00000000,0.99444659,99.44465891,0.00000120,0.00212634,-0.00212513,1,0,0,0,0,1,0,0,0,0.00010000,0.99900000,0,-9.11459541,-9.73483276,13.51062202,14.25927067,0.11526419,0.10622650,10.32563750
48700,1.00168991,1,0.00000000,569,1.00000000,1,0,0,0,nan,nan,nan,0.00000120,0.00212634,-0.00212513,1,0,0,0,0,1,0,0,0,0.00010000,0.99900000,0,-12.59208298,-13.59377289,17.36866951,17.59465408,0.17494805,0.16838619,14.49410057
48799,-0.19410372,0,0.00000000,282,1.00000000,1,0,1,1,0.00000000,0.99980565,99.98056521,0.00000096,0.00210508,-0.00210411,1,0,0,0,0,1,0,0,0,0.00010000,0.99900000,0,-7.60973263,-7.41562891,13.72866440,14.61774349,0.04242370,0.04247953,8.02086048
48800,-0.07284546,0,0.00000000,171,0.99999996,1,0,0,0,nan,nan,nan,0.00000096,0.00210508,-0.00210411,1,0,0,0,0,1,0,0,0,0.00010000,0.99900000,0,-5.31089878,-5.23805332,10.99406242,12.32523441,0.06151138,0.05585322,5.04863644
48899,1.15265918,1,0.00000000,243,1.00000000,1,0,1,1,0.00000000,0.99810895,99.81089496,0.00000077,0.00208403,-0.00208325,1,0,0,0,0,1,0,0,0,0.00010000,0.99900000,0,-3.06799531,-4.22065449,11.25631714,13.14932251,0.05847397,0.05795892,4.04652421
48900,0.41852760,1,0.00000000,607,1.00000000,1,0,0,0,nan,nan,nan,0.00000077,0.00208403,-0.00208325,1,0,0,0,0,1,0,0,0,0.00010000,0.99900000,0,-8.27137470,-8.68990231,14.41570568,16.00430679,0.05849973,0.05536270,8.63102849
48999,-1.48415756,0,0.00000000,162,0.99999991,1,0,1,1,0.00021228,0.99968431,99.96843106,0.00004307,0.00206531,-0.00202224,1,0,0,0,0,1,0,0,0,0.00010000,0.99900000,0,-14.84024715,-13.35608959,17.98532104,20.60762024,0.07211500,0.07532122,16.37172985
49000,-0.36323166,0,0.00000000,557,1.00000000,1,0,0,0,nan,nan,nan,0.00004307,0.00206531,-0.00202224,1,0,0,0,0,1,0,0,0,0.00010000,0.99900000,0,-45.22222519,-44.85899353,1.54002488,1.59168184,0.02415868,0.02261005,45.87369003
49099,-1.26399994,0,0.00000000,116,0.99999083,1,0,1,1,0.00207955,0.95484765,95.48476467,0.00045037,0.00206545,-0.00161508,1,0,0,0,0,1,0,0,0,0.00010000,0.99900000,0,-10.88588142,-9.62188148,13.15774059,14.23347473,0.07780238,0.08171782,11.63016462
49100,0.01899958,1,0.00000000,98,0.99994455,1,0,0,0,nan,nan,nan,0.00045037,0.00206545,-0.00161508,1,0,0,0,0,1,0,0,0,0.00010000,0.99900000,0,-5.90564346,-5.92464304,9.31549072,10.10178661,0.03795677,0.04647636,6.35947771
49199,-0.98368931,0,0.00000000,148,0.99999963,1,0,1,1,0.00000000,0.99716759,99.71675927,0.00036030,0.00204480,-0.00168450,1,0,0,0,0,1,0,0,0,0.00010000,0.99900000,0,-14.15528011,-13.17159081,13.51089096,15.08126450,0.07567462,0.06918427,16.36674290
49200,-0.31211853,0,0.00000000,545,1.00000000,1,0,0,0,nan,nan,nan,0.00036030,0.00204480,-0.00168450,1,0,0,0,0,1,0,0,0,0.00010000,0.99900000,0,-8.72241879,-8.41030025,11.06434155,12.56826115,0.05931769,0.05945323,9.75510025
49299,-0.46747780,0,0.00000000,242,1.00000000,1,0,1,1,0.00000000,0.99445454,99.44545433,0.00028824,0.00202435,-0.00173611,1,0,0,0,0,1,0,0,0,0.00010000,0.99900000,0,-8.92255974,-8.45508194,20.33485413,23.13781357,0.09839625,0.09127980,9.34996414
49300,-0.85793066,0,0.00000000,540,1.00000000,1,0,0,0,nan,nan,nan,0.00028824,0.00202435,-0.00173611,1,0,0,0,0,1,0,0,0,0.00010000,0.99900000,0,-5.75488424,-4.89695358,16.18457031,18.84775543,0.05631806,0.05571110,6.27138548
49399,-0.44683647,0,0.00000000,79,0.99962926,1,0,1,1,0.00000000,0.99805142,99.80514182,0.00023059,0.00200410,-0.00177352,1,0,0,0,0,1,0,0,0,0.00010000,0.99900000,0,-13.04259300,-12.59575653,15.82676697,16.33467484,0.17799559,0.16238540,15.69734001
49400,-0.13843250,0,0.00000000,145,0.99999950,1,0,0,0,nan,nan,nan,0.00023059,0.00200410,-0.00177352,1,0,0,0,0,1,0,0,0,0.00010000,0.99900000,0,-12.31143951,-12.17300701,23.10246468,23.96086502,0.12892655,0.12785752,16.74941730
49499,0.54062748,1,0.00000000,111,0.99998489,1,0,1,1,0.00000000,0.99343966,99.34396587,0.00018447,0.00198406,-0.00179959,1,0,0,0,0,1,0,0,0,0.00010000,0.99900000,0,-15.69220829,-16.23283577,19.38751221,21.21517181,0.13443792,0.12765129,20.56173706
49500,-0.46413517,0,0.00000000,182,0.99999999,1,0,0,0,nan,nan,nan,0.00018447,0.00198406,-0.00179959,1,0,0,0,0,1,0,0,0,0.00010000,0.99900000,0,-9.39271736,-8.92858219,17.80039787,18.27516937,0.08911905,0.09726965,16.50559044
49599,-1.85838223,0,0.00000000,218,1.00000000,1,0,1,1,0.00000000,0.99919951,99.91995123,0.00014758,0.00196422,-0.00181665,1,0,0,0,0,1,0,0,0,0.00010000,0.99900000,0,-12.03710747,-10.17872524,21.49208450,22.14133453,0.16607486,0.17166561,15.68413067
49600,-1.05312824,0,0.00000000,30,0.95021293,1,0,0,0,nan,nan,nan,0.00014758,0.00196422,-0.00181665,1,0,0,0,0,1,0,0,0,0.00010000,0.99900000,0,-8.22522163,-7.17209339,20.73481369,21.66922188,0.13216628,0.12689975,11.55912177
49699,-1.00611019,0,0.00000000,108,0.99997960,1,0,1,1,0.00000000,0.99316398,99.31639835,0.00011806,0.00194458,-0.00182652,1,0,0,0,0,1,0,0,0,0.00010000,0.99900000,0,-10.10907936,-9.10296917,13.96265793,15.13748360,0.09618160,0.11372704,12.66538747
49700,-1.14109993,0,0.00000000,267,1.00000000,1,0,0,0,nan,nan,nan,0.00011806,0.00194458,-0.00182652,1,0,0,0,0,1,0,0,0,0.00010000,0.99900000,0,-16.07181740,-14.93071747,16.00979233,18.07207680,0.15138428,0.14619154,18.68749046
49799,0.46422482,1,0.00000000,339,1.00000000,1,0,1,1,0.00000000,0.98603968,98.60396803,0.00009445,0.00192514,-0.00183069,1,0,0,0,0,1,0,0,0,0.00010000,0.99900000,0,-13.49912357,-13.96334839,13.11626053,13.32631969,0.08945281,0.10045756,14.10618973
49800,-0.77040672,0,0.00000000,155,0.99999981,1,0,0,0,nan,nan,nan,0.00009445,0.00192514,-0.00183069,1,0,0,0,0,1,0,0,0,0.00010000,0.99900000,0,-10.83126831,-10.06086159,20.15717888,20.86614227,0.13060215,0.12780221,14.21215801
49899,-0.87549973,0,0.00000000,508,1.00000000,1,0,1,1,0.00000000,0.99954516,99.95451648,0.00007556,0.00190588,-0.00183032,1,0,0,0,0,1,0,0,0,0.00010000,0.99900000,0,-8.18335724,-7.30785751,10.22249794,11.21309185,0.10591885,0.11738396,7.78578726
49900,0.41214466,1,0.00000000,171,0.99999996,1,0,0,0,nan,nan,nan,0.00007556,0.00190588,-0.00183032,1,0,0,0,0,1,0,0,0,0.00010000,0.99900000,0,-9.99664783,-10.40879250,11.80638790,12.39267349,0.04122376,0.03751402,10.78554344
49999,-0.47695541,0,0.00000000,453,1.00000000,1,0,1,1,0.00000000,0.99886912,99.88691174,0.00006045,0.00188682,-0.00182638,1,0,0,0,0,1,0,0,0,0.00010000,0.99900000,0,-8.65250683,-8.17555141,12.22637081,12.22789764,0.04233181,0.04707206,9.25756836
50000,0.44974518,1,0.00000000,317,1.00000000,1,0,0,0,nan,nan,nan,0.00006045,0.00188682,-0.00182638,1,0,0,0,0,1,0,0,0,0.00010000,0.99900000,0,-37.33185577,-37.78160095,1.63389969,1.62639868,0.02744107,0.02766194,38.26080195
50099,21.26188278,1,1.00000000,189,0.99999999,1,0,1,1,0.14781093,0.98384365,98.38436456,0.02961054,0.00334607,0.02626448,1,0,0,0,0,1,0,0,0,0.00010000,0.99900000,0,-19.98117828,-41.24306107,11.57856369,11.13470268,0.06534289,0.06466958,27.40137609
50100,16.96283340,1,1.00000000,515,1.00000000,1,0,0,0,nan,nan,nan,0.02961054,0.00334607,0.02626448,1,0,0,0,0,1,0,0,0,0.00010000,0.99900000,0,-13.89088535,-30.85371971,12.94709587,12.98386765,0.04115611,0.04691325,15.65815067
50199,29.87612724,1,1.00000000,74,0.99938875,1,0,1,1,0.67135826,0.97639080,97.63907981,0.15796009,0.01002619,0.14793390,1,0,0,0,0,1,0,0,0,0.00010000,0.99900000,0,-16.40998650,-46.28611374,22.87234116,26.22014236,0.10235403,0.12916745,15.97235521
50200,24.44114685,1,1.00000000,72,0.99925341,1,0,0,0,nan,nan,nan,0.15796009,0.01002619,0.14793390,1,0,0,0,0,1,0,0,0,0.00010000,0.99900000,0,-13.91027832,-38.35142517,14.54714298,16.17389870,0.05061866,0.05340638,15.60762715
50299,11.44467926,1,1.00000000,268,1.00000000,1,0,1,1,0.47401093,0.99976642,99.97664167,0.22117025,0.01466604,0.20650422,1,0,1,0,0,1,0,0,0,0.00010000,0.99900000,0,-18.49290848,-29.93758774,22.85459328,28.73057365,0.12413909,0.16264997,26.06231689
50300,2.76748657,1,0.09593582,159,0.99999988,1,0,0,0,nan,nan,nan,0.22117025,0.01466604,0.20650422,1,0,1,0,0,1,0,0,0,0.00010000,0.99900000,0,-13.09419060,-15.86167717,20.28022003,23.96663475,0.12907954,0.14934523,19.37940598
50399,15.29964828,1,1.00000000,57,0.99665403,1,0,1,1,0.55871638,0.99204300,99.20429977,0.28867948,0.02010654,0.26857294,1,0,2,0,0,1,0,0,0,0.00010000,0.99900000,0,-12.71622276,-28.01587105,14.86981869,18.98982811,0.05939268,0.07866141,12.78150845
50400,26.09571648,1,1.00000000,237,1.00000000,1,0,0,0,nan,nan,nan,0.28867948,0.02010654,0.26857294,1,0,2,0,0,1,0,0,0,0.00010000,0.99900000,0,-13.43271065,-39.52842712,11.97344685,14.73352432,0.05778009,0.06437933,14.60783768
50499,0.75679874,1,0.00000000,98,0.99994455,1,0,1,1,0.38225091,0.99407325,99.40732462,0.30739376,0.02372798,0.28366578,0,1,0,0,0,1,0,1,4999,0.00020000,0.99000000,0,-11.60313797,-12.35993671,14.72939396,19.98972321,0.10058722,0.10110109,11.51763535
50500,9.51202583,1,0.93900323,202,1.00000000,1,0,0,0,nan,nan,nan,0.30739376,0.02372798,0.28366578,0,0,0,0,0,1,0,1,4998,0.00020000,0.99000000,0,-12.44217682,-21.95420265,7.89566231,9.15174294,0.05212790,0.06289853,13.66429663
50599,0.98664284,1,0.00000000,281,1.00000000,1,0,1,1,0.08459597,0.99615116,99.61511555,0.26283421,0.02433666,0.23849754,0,0,0,0,0,1,0,1,4899,0.00020000,0.99000000,0,-16.55899811,-17.54564095,19.11506081,18.89258766,0.08365357,0.09219709,17.92097092
50600,1.71266747,1,0.00000000,447,1.00000000,1,0,0,0,nan,nan,nan,0.26283421,0.02433666,0.23849754,0,0,0,0,0,1,0,1,4898,0.00020000,0.99000000,0,-14.08664513,-15.79931259,12.86620140,12.58023739,0.08125708,0.07459576,14.69574706
50699,-1.15754509,0,0.00000000,142,0.99999932,1,0,1,1,0.00133254,0.99918431,99.91843144,0.21053387,0.02410662,0.18642725,0,0,0,0,0,1,0,1,4799,0.00020000,0.99000000,0,-9.55998230,-8.40243721,16.04875946,17.30373001,0.05368422,0.04581408,9.56708717
50700,-0.07483292,0,0.00000000,213,1.00000000,1,0,0,0,nan,nan,nan,0.21053387,0.02410662,0.18642725,0,0,0,0,0,1,0,1,4798,0.00020000,0.99000000,0,-9.52835464,-9.45352173,13.32840347,14.27237320,0.04406355,0.04075952,9.53043938
50799,-0.12291145,0,0.00000000,63,0.99816370,1,0,1,1,0.00000000,0.99926241,99.92624121,0.16842710,0.02386555,0.14456154,0,0,0,0,0,1,0,1,4699,0.00020000,0.99000000,0,-15.96163559,-15.83872414,12.97851753,14.10363770,0.08826885,0.09420303,17.14602351
50800,0.15500641,1,0.00000000,109,0.99998154,1,0,0,0,nan,nan,nan,0.16842710,0.02386555,0.14456154,0,0,0,0,0,1,0,1,4698,0.00020000,0.99000000,0,-10.11057281,-10.26557922,16.56611061,18.69403839,0.09853495,0.09805049,10.54392552
50899,0.34288692,1,0.00000000,513,1.00000000,1,0,1,1,0.00000000,0.99997376,99.99737588,0.13474168,0.02362690,0.11111478,0,0,0,0,0,1,0,1,4599,0.00020000,0.99000000,0,-11.22200298,-11.56488991,9.76415539,10.00081539,0.03983243,0.03821767,11.15053336
50900,-0.79836845,0,0.00000000,263,1.00000000,1,0,0,0,nan,nan,nan,0.13474168,0.02362690,0.11111478,0,0,0,0,0,1,0,1,4598,0.00020000,0.99000000,0,-13.21959686,-12.42122841,12.65114594,13.12154865,0.05911715,0.05630256,14.82089615
50999,-0.50534821,0,0.00000000,309,1.00000000,1,0,1,1,0.00000000,0.99987248,99.98724830,0.10779334,0.02339063,0.08440271,0,0,0,0,0,1,0,1,4499,0.00020000,0.99000000,0,-11.39536667,-10.89001846,9.79601383,10.22573280,0.03735949,0.03841214,11.23960495
51000,-0.05893326,0,0.00000000,380,1.00000000,1,0,0,0,nan,nan,nan,0.10779334,0.02339063,0.08440271,0,0,0,0,0,1,0,1,4498,0.00020000,0.99000000,0,-28.86595154,-28.80701828,1.42424691,1.45096004,0.01049307,0.01073782,29.08061562
51099,-1.07843018,0,0.00000000,306,1.00000000,1,0,1,1,0.00015604,0.98719288,98.71928762,0.08626588,0.02315828,0.06310760,0,0,0,0,0,1,0,1,4399,0.00020000,0.99000000,0,-8.43340874,-7.35497856,9.26020908,9.34616280,0.04030890,0.03622875,8.59331640
51100,0.20548725,1,0.00000000,593,1.00000000,1,0,0,0,nan,nan,nan,0.08626588,0.02315828,0.06310760,0,0,0,0,0,1,0,1,4398,0.00020000,0.99000000,0,-11.79241943,-11.99790668,9.87072277,10.04510975,0.03480133,0.02837973,12.73824358
51199,-0.51733780,0,0.00000000,189,0.99999999,1,0,1,1,0.00000000,0.99984822,99.98482197,0.06901271,0.02292670,0.04608600,0,0,0,0,0,1,0,1,4299,0.00020000,0.99000000,0,-9.44989777,-8.93255997,9.30644608,9.78677750,0.04424928,0.04522403,9.50878175
51200,0.08328247,1,0.00000000,453,1.00000000,1,0,0,0,nan,nan,nan,0.06901271,0.02292670,0.04608600,0,0,0,0,0,1,0,1,4298,0.00020000,0.99000000,0,-8.58091450,-8.66419697,8.74271011,9.15228653,0.06142139,0.06587055,7.99637985
51299,0.61011028,1,0.00000000,196,1.00000000,1,0,1,1,0.00003409,0.99761190,99.76118983,0.05521698,0.02269778,0.03251921,0,0,0,0,0,1,0,1,4199,0.00020000,0.99000000,0,-12.57863998,-13.18875027,9.90927505,9.70088387,0.08684716,0.08681974,15.14203199
51300,-0.93120384,0,0.00000000,233,1.00000000,1,0,0,0,nan,nan,nan,0.05521698,0.02269778,0.03251921,0,0,0,0,0,1,0,1,4198,0.00020000,0.99000000,0,-11.75790977,-10.82670593,7.73524809,7.69828463,0.04893863,0.05216012,12.73180421
51399,0.83180714,1,0.00000000,277,1.00000000,1,0,1,1,0.00065620,0.99987019,99.98701910,0.04430483,0.02247736,0.02182747,0,0,0,0,0,1,0,1,4099,0.00020000,0.99000000,0,-11.12998390,-11.96179104,13.07261753,12.54560375,0.10453056,0.11664498,12.02682273
51400,-1.24639511,0,0.00000000,410,1.00000000,1,0,0,0,nan,nan,nan,0.04430483,0.02247736,0.02182747,0,0,0,0,0,1,0,1,4098,0.00020000,0.99000000,0,-14.85791397,-13.61151886,8.93107986,8.52440739,0.06755838,0.06423473,22.07137299
51499,-0.96760654,0,0.00000000,534,1.00000000,1,0,1,1,0.00000000,0.99979229,99.97922855,0.03544386,0.02225259,0.01319128,0,0,0,0,0,1,0,1,3999,0.00020000,0.99000000,0,-9.96084499,-8.99323845,10.85266113,10.38866806,0.03615200,0.03461827,10.77108269
51500,-0.20694828,0,0.00000000,349,1.00000000,1,0,0,0,nan,nan,nan,0.03544386,0.02225259,0.01319128,0,0,0,0,0,1,0,1,3998,0.00020000,0.99000000,0,-10.66930676,-10.46235847,9.91228580,9.57057190,0.02738461,0.02740345,10.87501717
51599,0.44812679,1,0.00000000,682,1.00000000,1,0,1,1,0.00000000,0.99999501,99.99950088,0.02835509,0.02203006,0.00632503,0,0,0,0,0,1,0,1,3899,0.00020000,0.99000000,0,-5.68476295,-6.13288975,9.41365433,9.45845604,0.04588138,0.04410861,6.13490105
51600,-0.10917568,0,0.00000000,462,1.00000000,1,0,0,0,nan,nan,nan,0.02835509,0.02203006,0.00632503,0,0,0,0,0,1,0,1,3898,0.00020000,0.99000000,0,-12.43906784,-12.32989216,8.26129532,8.37593651,0.03275317,0.03211194,12.61854331
51699,-0.55760574,0,0.00000000,426,1.00000000,1,0,1,1,0.00000000,0.99996489,99.99648920,0.02268407,0.02180976,0.00087431,0,0,0,0,0,1,0,1,3799,0.00020000,0.99000000,0,-9.30295181,-8.74534607,11.02979755,11.06919670,0.03651927,0.03562171,9.56922770
51700,0.21203136,1,0.00000000,275,1.00000000,1,0,0,0,nan,nan,nan,0.02268407,0.02180976,0.00087431,0,0,0,0,0,1,0,1,3798,0.00020000,0.99000000,0,-9.73886967,-9.95090103,11.73172951,11.71791649,0.03588017,0.03434925,11.04274845
51799,-0.82537270,0,0.00000000,134,0.99999848,1,0,1,1,0.00000000,0.99983125,99.98312516,0.01814726,0.02159166,-0.00344440,0,0,0,0,0,1,0,1,3699,0.00020000,0.99000000,0,-9.65883350,-8.83346081,11.99264812,12.32813168,0.04174778,0.04448236,16.97749138
51800,-0.66744232,0,0.00000000,238,1.00000000,1,0,0,0,nan,nan,nan,0.01814726,0.02159166,-0.00344440,0,0,0,0,0,1,0,1,3698,0.00020000,0.99000000,0,-13.27738285,-12.60994053,10.13133240,10.48088932,0.03295061,0.02998569,13.65066528
51899,-0.54834461,0,0.00000000,390,1.00000000,1,0,1,1,0.00000000,0.99993666,99.99366631,0.01451781,0.02137575,-0.00685794,0,0,0,0,0,1,0,1,3599,0.00020000,0.99000000,0,-8.63702679,-8.08868217,11.09454060,10.95909405,0.07661217,0.07982098,8.78370476
51900,1.12698936,1,0.00000000,225,1.00000000,1,0,0,0,nan,nan,nan,0.01451781,0.02137575,-0.00685794,0,0,0,0,0,1,0,1,3598,0.00020000,0.99000000,0,-8.66801643,-9.79500580,8.95981121,8.85912800,0.02534421,0.03035835,8.72268200
51999,-0.12538815,0,0.00000000,145,0.99999950,1,0,1,1,0.00075235,0.99975727,99.97572674,0.01176471,0.02116951,-0.00940480,0,0,0,0,0,1,0,1,3499,0.00020000,0.99000000,0,-9.73294735,-9.60755920,11.69331169,11.62348175,0.04718088,0.04739475,12.02630266
52000,0.30583191,1,0.00000000,287,1.00000000,1,0,0,0,nan,nan,nan,0.01176471,0.02116951,-0.00940480,0,0,0,0,0,1,0,1,3498,0.00020000,0.99000000,0,-58.96203995,-59.26787186,1.28724527,1.28554285,0.01062539,0.01081199,59.71318436
52099,-0.70776367,0,0.00000000,128,0.99999724,1,0,1,1,0.01239248,0.99444567,99.44456656,0.01189027,0.02108174,-0.00919147,0,0,0,0,0,1,0,1,3399,0.00020000,0.99000000,0,-9.34957790,-8.64181423,8.81285477,9.17917156,0.02866911,0.02946821,10.07721806
52100,-1.26641178,0,0.00000000,290,1.00000000,1,0,0,0,nan,nan,nan,0.01189027,0.02108174,-0.00919147,0,0,0,0,0,1,0,1,3398,0.00020000,0.99000000,0,-13.18615150,-11.91973972,12.41443920,12.80387402,0.04775117,0.04328847,14.70371342
52199,-0.07809114,0,0.00000000,449,1.00000000,1,0,1,1,0.00000000,0.99999530,99.99953023,0.00951221,0.02087092,-0.01135871,0,0,0,0,0,1,0,1,3299,0.00020000,0.99000000,0,-6.68117476,-6.60308361,6.76344919,7.10108137,0.02110057,0.01917689,7.21305430
52200,-0.16569757,0,0.00000000,523,1.00000000,1,0,0,0,nan,nan,nan,0.00951221,0.02087092,-0.01135871,0,0,0,0,0,1,0,1,3298,0.00020000,0.99000000,0,-7.03922415,-6.87352657,6.40287256,6.83814287,0.03586446,0.03680389,7.20015113
52299,0.84584141,1,0.00000000,100,0.99995460,1,0,1,1,0.00000000,0.99999947,99.99994689,0.00760977,0.02066221,-0.01305244,0,0,0,0,0,1,0,1,3199,0.00020000,0.99000000,0,-9.46499157,-10.31083298,13.90764332,14.44123363,0.08870348,0.08450499,18.41265583
52300,-0.01007748,0,0.00000000,328,1.00000000,1,0,0,0,nan,nan,nan,0.00760977,0.02066221,-0.01305244,0,0,0,0,0,1,0,1,3198,0.00020000,0.99000000,0,-6.71454430,-6.70446682,6.71273232,6.92938709,0.01638616,0.01717299,6.49227746
52399,1.30180454,1,0.00000000,204,1.00000000,1,0,1,1,0.00000000,0.99999952,99.99995229,0.00608782,0.02045559,-0.01436778,0,0,0,0,0,1,0,1,3099,0.00020000,0.99000000,0,-13.06636047,-14.36816502,9.56210136,9.20182323,0.07443811,0.07341398,15.29165967
52400,-0.47545052,0,0.00000000,262,1.00000000,1,0,0,0,nan,nan,nan,0.00608782,0.02045559,-0.01436778,0,0,0,0,0,1,0,1,3098,0.00020000,0.99000000,0,-21.89603806,-21.42058754,7.03047132,6.93128443,0.03385343,0.02965459,23.40994596
52499,0.19703865,1,0.00000000,293,1.00000000,1,0,1,1,0.00000000,0.99984689,99.98468929,0.00487025,0.02025104,-0.01538078,0,0,0,0,0,1,0,1,2999,0.00020000,0.99000000,0,-7.41404247,-7.61108112,8.05424786,7.75987816,0.03377153,0.03448960,7.68849552
52500,-0.23013687,0,0.00000000,492,1.00000000,1,0,0,0,nan,nan,nan,0.00487025,0.02025104,-0.01538078,0,0,0,0,0,1,0,1,2998,0.00020000,0.99000000,0,-7.08903122,-6.85889435,10.69830799,10.22920609,0.05729564,0.05031710,7.17130947
52599,-0.59573078,0,0.00000000,294,1.00000000,1,0,1,1,0.00000000,0.99999570,99.99957004,0.00389620,0.02004853,-0.01615232,0,0,0,0,0,1,0,1,2899,0.00020000,0.99000000,0,-5.25595284,-4.66022205,10.58532906,10.65329838,0.04602670,0.04480209,5.81789986
52600,-0.87894440,0,0.00000000,731,1.00000000,1,0,0,0,nan,nan,nan,0.00389620,0.02004853,-0.01615232,0,0,0,0,0,1,0,1,2898,0.00020000,0.99000000,0,-10.46906948,-9.59012508,8.87314224,8.97693348,0.03536695,0.03262963,11.42910957
52699,0.53108263,1,0.00000000,60,0.99752125,1,0,1,1,0.00000000,0.99437189,99.43718915,0.00311696,0.01984804,-0.01673108,0,0,0,0,0,1,0,1,2799,0.00020000,0.99000000,0,-5.50072956,-6.03181219,10.28057671,10.59287834,0.05658989,0.05205834,4.66526794
52700,-0.26987267,0,0.00000000,539,1.00000000,1,0,0,0,nan,nan,nan,0.00311696,0.01984804,-0.01673108,0,0,0,0,0,1,0,1,2798,0.00020000,0.99000000,0,-7.44184208,-7.17196941,8.65220070,8.71009064,0.04638179,0.04194544,8.40813351
52799,0.57241583,1,0.00000000,452,1.00000000,1,0,1,1,0.00000000,0.99999384,99.99938381,0.00249357,0.01964956,-0.01715599,0,0,0,0,0,1,0,1,2699,0.00020000,0.99000000,0,-5.85706758,-6.42948341,8.35346413,8.55422020,0.04590952,0.04509112,6.57346344
52800,-0.35690880,0,0.00000000,449,1.00000000,1,0,0,0,nan,nan,nan,0.00249357,0.01964956,-0.01715599,0,0,0,0,0,1,0,1,2698,0.00020000,0.99000000,0,-5.80902529,-5.45211649,8.76956177,8.98024654,0.03323944,0.03150408,6.40652883
52899,-1.52575326,0,0.00000000,124,0.99999588,1,0,1,1,0.00000000,0.99939912,99.93991242,0.00199486,0.01945306,-0.01745821,0,0,0,0,0,1,0,1,2599,0.00020000,0.99000000,0,-4.33846569,-2.81271243,8.53833675,8.39881039,0.06350469,0.05555474,6.37072404
52900,-0.14954281,0,0.00000000,567,1.00000000,1,0,0,0,nan,nan,nan,0.00199486,0.01945306,-0.01745821,0,0,0,0,0,1,0,1,2598,0.00020000,0.99000000,0,-8.35855198,-8.20900917,9.99924660,9.98150253,0.02835578,0.02308766,8.29206530
52999,1.65618896,1,0.00000000,299,1.00000000,1,0,1,1,0.00000000,0.99963485,99.96348543,0.00159588,0.01925853,-0.01766265,0,0,0,0,0,1,0,1,2499,0.00020000,0.99000000,0,-21.56075287,-23.21694183,8.60756397,8.46687984,0.05597956,0.04698220,25.17021465
53000,-0.38993835,0,0.00000000,395,1.00000000,1,0,0,0,nan,nan,nan,0.00159588,0.01925853,-0.01766265,0,0,0,0,0,1,0,1,2498,0.00020000,0.99000000,0,-38.53160095,-38.14166260,1.37618113,1.36903620,0.01592960,0.01580754,38.84863758
53099,-2.33420658,0,0.00000000,242,1.00000000,1,0,1,1,0.00000000,0.99960611,99.96061129,0.00127671,0.01906595,-0.01778924,0,0,0,0,0,1,0,1,2399,0.00020000,0.99000000,0,-13.62285137,-11.28864479,8.67288876,8.15102100,0.04765052,0.04425639,15.12863350
53100,-1.08055258,0,0.00000000,250,1.00000000,1,0,0,0,nan,nan,nan,0.00127671,0.01906595,-0.01778924,0,0,0,0,0,1,0,1,2398,0.00020000,0.99000000,0,-7.62107229,-6.54051971,10.49787426,9.97148800,0.05364713,0.04662384,8.11086559
53199,-0.68136311,0,0.00000000,469,1.00000000,1,0,1,1,0.00000000,0.99994078,99.99407756,0.00102137,0.01887529,-0.01785392,0,0,0,0,0,1,0,1,2299,0.00020000,0.99000000,0,-8.27200890,-7.59064579,8.90444088,8.82126713,0.05929856,0.05807673,8.54339409
