step,fast_slow_gap,fast_wins,bernoulli_llr,familiarity_weight,weighted_bernoulli_llr,cusum_W,detector_active,regime_change,epistemic_uncertainty,epistemic_ref,log_p_fast,log_p_slow,fast_mean_total_var,slow_mean_total_var,fast_mean_epistemic_var,slow_mean_epistemic_var,initial_warmup_remaining,post_change_warmup_remaining,predictor_nll
122700,-1.61051202,0,-0.51082562,1.00000000,-0.51082562,0.00000000,1,0,0.03132134,0.04902085,-1.50061202,0.10990000,4.21273804,4.50272083,0.04167402,0.03132134,0,0,1.83688426
122800,0.01549983,1,0.33647224,1.00000000,0.33647224,0.33647224,1,0,0.03024707,0.04892743,-1.37294364,-1.38844347,3.54041553,3.70202541,0.04165652,0.03024707,0,0,2.00724149
122900,-2.96122360,0,-0.51082562,1.00000000,-0.51082562,0.09482267,1,0,0.03701741,0.04883915,-7.36050129,-4.39927769,3.81741166,3.72254992,0.03971751,0.03701741,0,0,11.82154783
123000,-0.07388115,0,-0.51082562,1.00000000,-0.51082562,0.00000000,1,0,0.02771982,0.04878170,-25.17337418,-25.09949303,2.36534286,2.33736563,0.02892295,0.02771982,0,0,25.87088919
123100,-1.22579002,0,-0.51082562,1.00000000,-0.51082562,0.00000000,1,0,0.03375140,0.04889482,-3.46512628,-2.23933625,5.00839996,4.68200445,0.03691855,0.03375140,0,0,3.35110903
123200,-0.58226824,0,-0.51082562,0.69756960,-0.35633643,0.00000000,1,0,0.06995743,0.04880018,1.48735023,2.06961846,4.86839199,4.63253593,0.07141737,0.06995743,0,0,-1.10722168
123300,0.31095123,1,0.33647224,1.00000000,0.33647224,0.33647224,1,0,0.02140046,0.04866615,3.29021454,2.97926331,4.45255518,4.43864346,0.02252095,0.02140046,0,0,-3.10918403
123400,-2.19200563,0,-0.51082562,1.00000000,-0.51082562,0.00000000,1,0,0.01875055,0.04854123,-0.56604874,1.62595701,3.90496325,4.00760365,0.01471993,0.01875055,0,0,0.47889471
123500,-0.36211014,0,-0.51082562,1.00000000,-0.51082562,0.00000000,1,0,0.03730607,0.04845667,-11.05719566,-10.69508553,4.22337055,4.43670702,0.04271100,0.03730607,0,0,12.35111904
123600,-0.13148010,0,-0.51082562,1.00000000,-0.51082562,0.00000000,1,0,0.02607658,0.04837157,1.71016574,1.84164584,4.29154778,4.74991179,0.02417674,0.02607658,0,0,-1.03098786
123700,-0.13700128,0,-0.51082562,1.00000000,-0.51082562,0.00000000,1,0,0.02557377,0.04823034,2.99060178,3.12760305,3.95546126,4.50059795,0.02387830,0.02557377,0,0,nan
123800,-0.55253005,0,-0.51082562,1.00000000,-0.51082562,0.00000000,1,0,0.04504794,0.04813016,0.66655850,1.21908855,4.20695066,4.67744207,0.04879802,0.04504794,0,0,-0.53135093
123900,-0.11224270,0,-0.51082562,1.00000000,-0.51082562,0.04890042,1,0,0.01689821,0.04802378,3.56392932,3.67617202,3.94721007,4.41090059,0.02057622,0.01689821,0,0,-3.48305100
124000,-0.04089546,0,-0.51082562,1.00000000,-0.51082562,0.09659979,1,0,0.03242449,0.04789842,-24.15164566,-24.11075020,2.45179677,2.53617740,0.03116126,0.03242449,0,0,25.11040370
124100,0.76106358,1,0.33647224,0.64005971,0.21536232,0.21536232,1,0,0.07491399,0.04794942,-2.73215222,-3.49321580,4.40791845,4.72369146,0.09464855,0.07491399,0,0,3.13957906
124200,0.50090170,1,0.33647224,1.00000000,0.33647224,0.58433289,1,0,0.04264794,0.04787515,0.93449545,0.43359375,4.56158113,4.71161890,0.05663236,0.04264794,0,0,-0.15490776
124300,-0.78310013,0,-0.51082562,1.00000000,-0.51082562,0.00000000,1,0,0.02466086,0.04784572,-1.70520771,-0.92210758,3.54218340,3.44287276,0.01952063,0.02466086,0,0,4.99320388
124400,-1.86626387,0,-0.51082562,0.90927545,-0.46448120,0.00000000,1,0,0.05253081,0.04776498,3.68719721,5.55346107,4.71003342,4.59065676,0.06869718,0.05253081,0,0,-4.74340010
124500,-0.07875824,0,-0.51082562,1.00000000,-0.51082562,0.00000000,1,0,0.03386028,0.04768425,2.92778921,3.00654745,3.73720384,3.51578641,0.03547104,0.03386028,0,0,-2.64966476
124600,-1.03968012,0,-0.51082562,0.61315241,-0.31321396,0.00000000,1,0,0.07767710,0.04762790,0.51534033,1.55502045,4.27586937,4.22630644,0.07736642,0.07767710,0,0,0.71377230
124700,-1.20826697,0,-0.51082562,0.73538751,-0.37565479,0.00000000,1,0,0.06468712,0.04757010,-0.16926479,1.03900218,4.37260628,4.31668854,0.10377020,0.06468712,0,0,0.49394818
124800,-1.36411858,0,-0.51082562,0.53423999,-0.27290348,0.00000000,1,0,0.08899222,0.04754320,-3.43259192,-2.06847334,4.41847849,4.20353031,0.10487101,0.08899222,0,0,3.94519043
124900,-1.59956706,0,-0.51082562,0.50333637,-0.25711712,0.00000000,1,0,0.09442095,0.04752550,1.30351198,2.90307903,5.06039190,4.59963751,0.09377359,0.09442095,0,0,-0.03727837
125000,-0.08701897,0,-0.51082562,1.00000000,-0.51082562,0.56931886,1,0,0.04684104,0.04745525,-23.78374863,-23.69672966,2.03445148,2.04504418,0.04863151,0.04684104,0,0,23.81651433
125100,-1.68082380,0,-0.51082562,1.00000000,-0.51082562,0.00000000,1,0,0.01461566,0.04759032,3.14372921,4.82455301,3.44333792,3.59041548,0.01658113,0.01461566,0,0,-2.43499160
125200,-1.41884935,0,-0.51082562,1.00000000,-0.51082562,0.00000000,1,0,0.01724118,0.04753464,0.18947947,1.60832882,3.50655341,3.78946471,0.02164543,0.01724118,0,0,0.21127564
125300,0.15284824,1,0.33647224,1.00000000,0.33647224,0.67294447,1,0,0.02083369,0.04745708,-2.37395954,-2.52680779,3.35502148,3.63017106,0.02071566,0.02083369,0,0,5.19456259
125400,0.23916650,1,0.33647224,1.00000000,0.33647224,0.33647224,1,0,0.02394139,0.04739551,3.77955103,3.54038453,3.33826995,3.58514571,0.02414848,0.02394139,0,0,-4.39770699
125500,-0.37397861,0,-0.51082562,0.93558929,-0.47792298,0.00000000,1,0,0.05058540,0.04732716,4.22274971,4.59672832,3.56591463,3.80708981,0.04749705,0.05058540,0,0,-4.81023542
125600,0.06206131,1,0.33647224,1.00000000,0.33647224,0.33647224,1,0,0.02997121,0.04734561,-0.01719427,-0.07925558,3.93909407,3.95478320,0.04101372,0.02997121,0,0,-0.70412493
125700,-3.57483864,0,-0.51082562,0.57111829,-0.29174186,0.00000000,1,0,0.08285455,0.04731975,-2.30967546,1.26516318,2.97896051,2.78525519,0.10479722,0.08285455,0,0,6.61512345
125800,-1.62004948,0,-0.51082562,1.00000000,-0.51082562,0.00000000,1,0,0.01497732,0.04725482,4.32880306,5.94885254,3.17248583,3.06663632,0.02073270,0.01497732,0,0,-4.04946917
125900,-1.08164263,0,-0.51082562,1.00000000,-0.51082562,0.00000000,1,0,0.02149368,0.04718560,4.73332167,5.81496429,2.89414024,2.81915402,0.03658186,0.02149368,0,0,-3.85043073
126000,0.08598137,1,0.33647224,0.97413829,0.32777049,0.47643289,1,0,0.04834674,0.04709641,-18.92479134,-19.01077271,2.35206628,2.37063694,0.05225860,0.04834674,0,0,19.00885725
126100,-0.31528711,0,-0.51082562,1.00000000,-0.51082562,0.00000000,1,0,0.04071716,0.04728373,0.47941804,0.79470515,2.82116652,2.81930590,0.04802207,0.04071716,0,0,0.61917124
126200,-2.79215479,0,-0.51082562,1.00000000,-0.51082562,0.00000000,1,0,0.04214146,0.04720035,-1.00395858,1.78819633,3.52834153,3.57672787,0.03243583,0.04214146,0,0,1.29117751
126300,-1.37591982,0,-0.51082562,1.00000000,-0.51082562,0.00000000,1,0,0.04032861,0.04711232,5.76475382,7.14067364,2.42325401,2.45350170,0.03585729,0.04032861,0,0,-6.14267874
126400,-0.64940166,0,-0.51082562,1.00000000,-0.51082562,0.00000000,1,0,0.01783112,0.04704799,3.11278510,3.76218677,2.89577603,2.86447144,0.02519939,0.01783112,0,0,-2.05969030
126500,-0.56032872,0,-0.51082562,1.00000000,-0.51082562,0.00000000,1,0,0.02937619,0.04700234,-2.28094387,-1.72061515,3.00401926,2.96830893,0.02968079,0.02937619,0,0,3.04395779
126600,-0.08043313,0,-0.51082562,0.42739018,-0.21832186,0.00000000,1,0,0.10982174,0.04693673,0.50200510,0.58243823,3.91775846,3.84567642,0.11737169,0.10982174,0,0,-1.10729831
126700,-0.49911213,0,-0.51082562,1.00000000,-0.51082562,0.00000000,1,0,0.01922916,0.04690012,6.37292671,6.87203884,3.24925876,3.06704307,0.02405804,0.01922916,0,0,-6.18553495
126800,-0.57624483,0,-0.51082562,0.78155118,-0.39923637,0.00000000,1,0,0.05999160,0.04688650,2.85005975,3.42630458,4.12865543,3.93265700,0.05753893,0.05999160,0,0,-1.35779214
126900,2.06120586,1,0.33647224,0.47612789,0.16020382,0.16020382,1,0,0.09838232,0.04684257,-3.75887442,-5.82008028,5.23400021,4.95317221,0.12777241,0.09838232,0,0,4.01922623
127000,0.51608849,1,0.33647224,1.00000000,0.33647224,0.33647224,1,0,0.04200429,0.04681154,-21.12880135,-21.64488983,2.93619776,2.82613420,0.04567124,0.04200429,0,0,20.13788795
127100,-1.20049524,0,-0.51082562,0.74892631,-0.38257075,0.00000000,1,0,0.06261086,0.04689092,-8.04420280,-6.84370756,3.85174608,3.45339561,0.06896915,0.06261086,0,0,12.09333801
127200,0.83416080,1,0.33647224,0.55292497,0.18604390,0.18604390,1,0,0.08478387,0.04687912,2.76559687,1.93143606,4.46303320,3.89636731,0.09686462,0.08478387,0,0,-2.63012703
127300,-0.11198902,0,-0.51082562,0.92330857,-0.47164968,0.00000000,1,0,0.05072187,0.04683194,8.00006294,8.11205196,4.11445475,3.82481933,0.06142785,0.05072187,0,0,-7.67721860
127400,-2.08002663,0,-0.51082562,0.45626845,-0.23307361,0.00000000,1,0,0.10254440,0.04678777,1.37184024,3.45186687,5.13752842,5.19396114,0.10024766,0.10254440,0,0,-1.79211815
127500,-1.11780572,0,-0.51082562,1.00000000,-0.51082562,0.00000000,1,0,0.04619236,0.04675504,-0.02685094,1.09095478,4.16356564,3.95890713,0.04802744,0.04619236,0,0,0.93996015
127600,-0.09465790,0,-0.51082562,0.50655047,-0.25875896,0.15578317,1,0,0.09224641,0.04672746,4.55820560,4.65286350,5.49839497,5.03775072,0.09761684,0.09224641,0,0,-5.06333717
127700,-0.59285784,0,-0.51082562,0.97974635,-0.50047954,0.00000000,1,0,0.04767461,0.04670903,4.91985989,5.51271772,5.15576363,4.87659311,0.07918946,0.04767461,0,0,-3.98399889
127800,-1.06638944,0,-0.51082562,1.00000000,-0.51082562,0.00000000,1,0,0.02729634,0.04665000,0.25259697,1.31898642,3.87651944,3.69649172,0.02982367,0.02729634,0,0,1.12803942
127900,-1.72192383,0,-0.51082562,1.00000000,-0.51082562,0.00000000,1,0,0.02450195,0.04664607,-5.77552652,-4.05360270,3.78833508,3.65239382,0.02915078,0.02450195,0,0,7.06496042
128000,0.43618774,1,0.33647224,0.70278905,0.23646900,0.23646900,1,0,0.06632803,0.04661462,-24.03645706,-24.47264481,2.44206882,2.40860271,0.06839755,0.06632803,0,0,25.25156085
128100,-0.56412983,0,-0.51082562,1.00000000,-0.51082562,0.00000000,1,0,0.02675158,0.04687541,2.31985688,2.88398671,3.81699419,3.65842342,0.03284165,0.02675158,0,0,-1.78772497
128200,0.68149579,1,0.33647224,0.63870729,0.21490727,0.49267275,1,0,0.07339291,0.04687659,-0.44417346,-1.12566924,4.49877834,4.13198853,0.07944441,0.07339291,0,0,3.17916095
128300,-2.57242203,0,-0.51082562,1.00000000,-0.51082562,0.00000000,1,0,0.04022955,0.04691223,4.00102997,6.57345200,6.13568306,5.47340488,0.04130295,0.04022955,0,0,-0.47938985
128400,-1.37437189,0,-0.51082562,0.75832507,-0.38737187,0.00000000,1,0,0.06183800,0.04689330,0.84201419,2.21638608,6.16425705,5.65806913,0.06578039,0.06183800,0,0,0.54608816
128500,0.03817749,1,0.33647224,0.35940961,0.12093136,0.12093136,1,0,0.13038445,0.04686142,1.91050315,1.87232566,5.10775614,4.62638283,0.10513940,0.13038445,0,0,-0.92412615
128600,0.08521175,1,0.33647224,1.00000000,0.33647224,1.26529096,1,0,0.02506756,0.04685235,2.83569908,2.75048733,4.27123165,3.98765063,0.01912466,0.02506756,0,0,-2.73968506
128700,-0.03040314,0,-0.51082562,0.89171216,-0.45550942,0.00000000,1,0,0.05248137,0.04679828,1.21056652,1.24096966,4.74016523,4.53210974,0.06677802,0.05248137,0,0,0.90481528
128800,-2.54070973,0,-0.51082562,1.00000000,-0.51082562,0.00000000,1,0,0.03502646,0.04678514,0.27274847,2.81345820,4.93960381,4.55646181,0.03380330,0.03502646,0,0,4.16869712
128900,0.52454948,1,0.33647224,0.73515652,0.24735976,0.58383200,1,0,0.06350861,0.04668877,-5.45085621,-5.97540569,3.48392749,3.39150810,0.05735058,0.06350861,0,0,8.61329524
129000,0.25624466,1,0.33647224,0.65166019,0.21926556,0.21926556,1,0,0.07161411,0.04666806,-23.15953827,-23.41578293,2.33469892,2.32049561,0.07428951,0.07161411,0,0,25.07570076
129100,-0.64940453,0,-0.51082562,1.00000000,-0.51082562,0.00000000,1,0,0.02516093,0.04681120,5.47735977,6.12676430,4.52510262,4.56786537,0.02089939,0.02516093,0,0,-4.98091757
129200,-0.65722108,0,-0.51082562,0.45324860,-0.23153100,0.00000000,1,0,0.10330180,0.04682140,3.11653256,3.77375364,6.01790047,5.82036161,0.10005602,0.10330180,0,0,-2.91037202
129300,-1.20564079,0,-0.51082562,1.00000000,-0.51082562,0.00000000,1,0,0.02876127,0.04676027,-0.12588215,1.07975864,3.69490719,3.62411380,0.02597143,0.02876127,0,0,1.60715997
129400,-1.00612807,0,-0.51082562,1.00000000,-0.51082562,0.00000000,1,0,0.02791491,0.04669618,2.02855468,3.03468275,3.29588532,3.32050157,0.03051402,0.02791491,0,0,-2.11999544
129500,1.45114875,1,0.33647224,1.00000000,0.33647224,0.33647224,1,0,0.02832700,0.04665080,1.41158319,-0.03956556,3.92300749,3.83808517,0.02381957,0.02832700,0,0,0.10279004
129600,-1.78080046,0,-0.51082562,1.00000000,-0.51082562,0.00000000,1,0,0.04390450,0.04658688,1.70377600,3.48457646,4.46981287,4.64909649,0.05011356,0.04390450,0,0,-1.10178852
129700,-1.27577686,0,-0.51082562,0.91698246,-0.46841814,0.00000000,1,0,0.05075815,0.04654433,6.78403568,8.05981255,5.02770424,5.09169006,0.07095497,0.05075815,0,0,-6.50583482
129800,1.07088232,1,0.33647224,1.00000000,0.33647224,0.33647224,1,0,0.03038935,0.04652001,0.63040090,-0.44048142,4.76798677,4.94007826,0.03590177,0.03038935,0,0,1.59746885
129900,-1.66931248,0,-0.51082562,0.36518420,-0.18654545,0.00000000,1,0,0.12731090,0.04649193,4.68687630,6.35618877,6.23112583,6.18933535,0.13475282,0.12731090,0,0,-3.53469086
130000,-0.11704063,0,-0.51082562,0.87837905,-0.44869852,0.10613956,1,0,0.05288722,0.04645502,-25.98210716,-25.86506653,2.18119693,2.20602632,0.05242836,0.05288722,0,0,26.68029833
130100,-0.42122555,0,-0.51082562,1.00000000,-0.51082562,0.00000000,1,0,0.03790681,0.04665637,5.02536964,5.44659519,4.43552303,4.22608948,0.05080929,0.03790681,0,0,-3.32871644
130200,-0.54722714,0,-0.51082562,0.88784671,-0.45353485,0.00000000,1,0,0.05254782,0.04665441,3.05561662,3.60284376,4.77536583,4.55730629,0.05053744,0.05254782,0,0,-2.48591566
130300,0.63587332,1,0.33647224,1.00000000,0.33647224,0.33647224,1,0,0.02684076,0.04667245,1.74870706,1.11283374,3.92189121,3.84447575,0.02594146,0.02684076,0,0,-0.83839107
130400,-0.29948556,0,-0.51082562,0.72616530,-0.37094384,0.00000000,1,0,0.06434961,0.04672846,1.29642737,1.59591293,4.47921181,4.13639355,0.07901701,0.06434961,0,0,0.24033308
130500,-1.48801804,0,-0.51082562,0.66407000,-0.33922397,0.00000000,1,0,0.07032971,0.04670385,7.63203144,9.12004948,4.94117403,4.81780052,0.07574548,0.07032971,0,0,-6.54143922
130600,-0.46380448,0,-0.51082562,1.00000000,-0.51082562,0.00000000,1,0,0.02347838,0.04664141,-4.02822590,-3.56442142,3.64181852,3.58532500,0.04100277,0.02347838,0,0,5.49593854
130700,-0.80296433,0,-0.51082562,1.00000000,-0.51082562,0.00000000,1,0,0.02121992,0.04663128,-2.28026652,-1.47730219,3.60560274,3.70178056,0.02452543,0.02121992,0,0,2.46282619
130800,-0.70241690,0,-0.51082562,0.49893820,-0.25487041,0.00000000,1,0,0.09341577,0.04660870,5.19523859,5.89765549,4.92983675,5.13467216,0.11139592,0.09341577,0,0,-4.72477641
130900,-1.07464981,0,-0.51082562,1.00000000,-0.51082562,0.00000000,1,0,0.03221684,0.04658704,5.41377068,6.48842049,3.95790768,4.27706909,0.03255039,0.03221684,0,0,-4.91823030
131000,-0.10989189,0,-0.51082562,1.00000000,-0.51082562,0.00000000,1,0,0.03844906,0.04650459,-23.17446518,-23.06457329,2.32061768,2.38857222,0.03713450,0.03844906,0,0,22.93170865
131100,-0.47540545,0,-0.51082562,1.00000000,-0.51082562,0.00000000,1,0,0.02667037,0.04667274,0.57070065,1.04610610,3.63179278,3.82230282,0.02779770,0.02667037,0,0,0.32545486
131200,0.89525104,1,0.33647224,1.00000000,0.33647224,0.64346926,1,0,0.03395111,0.04663088,3.23509622,2.33984518,3.53717518,3.72278976,0.04144039,0.03395111,0,0,-2.08770859
131300,0.18752885,1,0.33647224,0.86844372,0.29220720,1.00164099,1,0,0.05362736,0.04657234,1.03076005,0.84323120,4.58041668,4.78341770,0.04812057,0.05362736,0,0,-0.23059335
131400,-2.07075691,0,-0.51082562,0.23424756,-0.11965965,0.00000000,1,0,0.19896019,0.04660594,1.34069693,3.41145396,5.76816177,6.33561420,0.21094052,0.19896019,0,0,2.18374777
131500,-1.58217239,0,-0.51082562,1.00000000,-0.51082562,0.00000000,1,0,0.03178413,0.04664474,3.08416653,4.66633892,4.97698259,5.19490480,0.03151419,0.03178413,0,0,-1.34754312
131600,-2.94738150,0,-0.51082562,0.67436593,-0.34448340,0.00000000,1,0,0.06920758,0.04667123,3.64971685,6.59709835,4.89394379,5.06261730,0.06717861,0.06920758,0,0,-1.10440266
131700,-0.96599817,0,-0.51082562,1.00000000,-0.51082562,0.00000000,1,0,0.03100269,0.04665079,-1.34090710,-0.37490892,3.80184674,3.79276752,0.03600858,0.03100269,0,0,2.28772648
131800,-0.70435047,0,-0.51082562,0.82832602,-0.42313016,0.00000000,1,0,0.05633834,0.04666652,-1.28602314,-0.58167267,4.14815712,4.10029793,0.06235789,0.05633834,0,0,1.79789770
131900,-0.87091374,0,-0.51082562,0.82324969,-0.42053703,0.00000000,1,0,0.05665157,0.04663839,-2.20336556,-1.33245182,4.06352663,4.21934271,0.05157091,0.05665157,0,0,4.14652491
132000,0.22778511,1,0.33647224,0.88934757,0.29924076,0.57370225,1,0,0.05240075,0.04660248,-22.90137672,-23.12916183,2.08455014,2.08570266,0.05647696,0.05240075,0,0,23.47844505
132100,-1.56129217,0,-0.51082562,1.00000000,-0.51082562,0.00000000,1,0,0.03328516,0.04667785,-2.88508987,-1.32379770,4.45626831,4.50550365,0.04422455,0.03328516,0,0,5.94249725
132200,-1.73135424,0,-0.51082562,0.77691763,-0.39686943,0.00000000,1,0,0.06007870,0.04667620,-5.60224104,-3.87088680,4.02088022,3.94771743,0.06024314,0.06007870,0,0,6.29764183
132300,-2.07397890,0,-0.51082562,0.46003479,-0.23499756,0.10147468,1,0,0.10145703,0.04667376,3.07442904,5.14840794,5.19013882,5.11148453,0.10838858,0.10145703,0,0,-0.29836786
132400,-2.31112003,0,-0.51082562,0.56890155,-0.29060949,0.00000000,1,0,0.08204091,0.04667320,1.13506937,3.44618940,5.31472254,5.45086098,0.06923106,0.08204091,0,0,0.38487840
132500,-1.07815361,0,-0.51082562,1.00000000,-0.51082562,0.00000000,1,0,0.03667633,0.04659628,3.04387188,4.12202549,4.50292110,4.41904926,0.03527312,0.03667633,0,0,-2.69722752
132600,-2.18269348,0,-0.51082562,0.83794859,-0.42804561,0.00000000,1,0,0.05551614,0.04651967,3.72660971,5.90930319,4.80917215,4.68428946,0.05403384,0.05551614,0,0,-3.49206817
132700,-0.49084616,0,-0.51082562,0.98357064,-0.50243309,0.00000000,1,0,0.04722990,0.04645395,1.24995136,1.74079752,5.74136591,5.58159399,0.05336376,0.04722990,0,0,-1.40018809
132800,-1.49729443,0,-0.51082562,0.46409740,-0.23707284,0.00000000,1,0,0.09988039,0.04635423,4.42820454,5.92549896,4.58205509,4.66636229,0.07640193,0.09988039,0,0,-3.67987808
132900,-0.54269469,0,-0.51082562,0.65130919,-0.33270542,0.00000000,1,0,0.07104958,0.04627524,1.46110499,2.00379968,4.20315981,4.39103508,0.05903151,0.07104958,0,0,-0.91127980
133000,-0.14975929,0,-0.51082562,1.00000000,-0.51082562,0.00000000,1,0,0.04075273,0.04621414,-22.87124634,-22.72148705,2.30242181,2.31440187,0.04217342,0.04075273,0,0,23.00845528
133100,0.18312311,1,0.33647224,1.00000000,0.33647224,0.33647224,1,0,0.03194788,0.04628934,-1.87644362,-2.05956674,4.74128151,4.65903473,0.03344385,0.03194788,0,0,4.27173233
133200,0.83818150,1,0.33647224,0.91601104,0.30821228,0.30821228,1,0,0.05050369,0.04626193,-2.71419263,-3.55237412,5.13170815,4.73916674,0.04318845,0.05050369,0,0,5.53641868
133300,-0.26862812,0,-0.51082562,0.73977284,-0.37789492,0.00000000,1,0,0.06243936,0.04619094,0.42979443,0.69842255,4.85249853,4.61833334,0.05148426,0.06243936,0,0,0.02953454
133400,-0.40541720,0,-0.51082562,1.00000000,-0.51082562,0.00000000,1,0,0.02819519,0.04615991,2.96044993,3.36586714,5.02513361,4.84669590,0.03327658,0.02819519,0,0,-2.47201395
133500,1.28139281,1,0.33647224,1.00000000,0.33647224,1.06795448,1,0,0.03427432,0.04610806,1.88631105,0.60491824,4.85157585,4.72866344,0.04123694,0.03427432,0,0,-2.29101086
133600,0.29864693,1,0.33647224,1.00000000,0.33647224,0.33647224,1,0,0.02732496,0.04608424,4.04286003,3.74421310,4.25299025,3.94646668,0.04722268,0.02732496,0,0,-4.06490552
133700,-0.05975628,0,-0.51082562,1.00000000,-0.51082562,0.00000000,1,0,0.02016839,0.04600406,-0.13601208,-0.07625580,5.36505079,4.99074745,0.03298672,0.02016839,0,0,1.43685047
133800,0.07633996,1,0.33647224,0.69281866,0.23311425,1.22463112,1,0,0.06633911,0.04596098,-0.66292715,-0.73926711,4.91664362,4.63598442,0.07910091,0.06633911,0,0,0.93256712
133900,-1.81043673,0,-0.51082562,1.00000000,-0.51082562,0.00000000,1,0,0.03062328,0.04596802,-1.90598464,-0.09554791,5.31464672,5.05208492,0.03447771,0.03062328,0,0,3.95694868
134000,0.06550598,1,0.33647224,1.00000000,0.33647224,0.33647224,1,0,0.03584686,0.04592345,-21.53462219,-21.60012817,2.31196737,2.30686116,0.03824928,0.03584686,0,0,21.73998833
134100,-0.20616913,0,-0.51082562,0.36152272,-0.18467507,0.57036915,1,0,0.12826139,0.04636941,-16.93610764,-16.72993851,10.45440102,10.76344776,0.12440578,0.12826139,0,0,16.85195065
134200,-1.88298655,0,-0.51082562,1.00000000,-0.51082562,0.00000000,1,0,0.02757584,0.04645421,1.52640343,3.40938997,4.55096102,4.58920717,0.03346590,0.02757584,0,0,-0.92555714
134300,-1.08697701,0,-0.51082562,0.68903263,-0.35197553,0.00000000,1,0,0.06729984,0.04637179,5.93753815,7.02451515,4.80217028,4.66948605,0.06589827,0.06729984,0,0,-6.03981483
134400,0.02737999,1,0.33647224,1.00000000,0.33647224,0.33647224,1,0,0.03403224,0.04636522,5.62383938,5.59645939,5.24372292,4.77271891,0.03961337,0.03403224,0,0,-4.90294186
134500,-1.01079583,0,-0.51082562,0.42438089,-0.21678463,0.00000000,1,0,0.10901717,0.04626480,-2.10006189,-1.08926606,6.25121737,5.68580294,0.11295119,0.10901717,0,0,3.28555973
134600,-0.66469002,0,-0.51082562,0.34761761,-0.17757198,0.00000000,1,0,0.13294533,0.04621414,-5.17718887,-4.51249886,5.20787716,4.84552431,0.13879836,0.13294533,0,0,8.12485909
134700,-0.57367373,0,-0.51082562,1.00000000,-0.51082562,0.00000000,1,0,0.03761458,0.04618885,0.58686447,1.16053820,3.68673611,3.45491672,0.04708825,0.03761458,0,0,-1.22575414
134800,-0.68040729,0,-0.51082562,1.00000000,-0.51082562,0.00000000,1,0,0.03271658,0.04615435,0.80088258,1.48128986,4.24173164,4.05361366,0.03570053,0.03271658,0,0,0.77732189
134900,-0.16227579,0,-0.51082562,0.73430734,-0.37510301,0.16076863,1,0,0.06282134,0.04613017,0.94090533,1.10318112,5.79062462,5.51034212,0.07383772,0.06282134,0,0,0.72508368
135000,-0.20414162,0,-0.51082562,1.00000000,-0.51082562,0.00000000,1,0,0.03803778,0.04611960,-22.79274178,-22.58860016,2.06958580,2.09442711,0.03877303,0.03803778,0,0,22.94545126
135100,-1.38233364,0,-0.51082562,1.00000000,-0.51082562,0.00000000,1,0,0.04132683,0.04649388,-1.90486240,-0.52252877,4.34594154,4.17624426,0.04803468,0.04132683,0,0,5.20963159
135200,0.12691879,1,0.33647224,1.00000000,0.33647224,0.33647224,1,0,0.03311146,0.04651491,-5.04423523,-5.17115402,4.47269344,4.31634569,0.03896646,0.03311146,0,0,6.72799158
135300,-1.59976101,0,-0.51082562,0.55337486,-0.28267806,0.00000000,1,0,0.08409666,0.04653698,4.92481709,6.52457809,5.60312462,5.22486830,0.08177343,0.08409666,0,0,-2.96274205
135400,-0.41047621,0,-0.51082562,0.67152532,-0.34303234,0.00000000,1,0,0.06928652,0.04652765,2.83647537,3.24695158,5.90129614,5.56948519,0.08022981,0.06928652,0,0,-2.41723609
135500,0.62630105,1,0.33647224,1.00000000,0.33647224,0.64485146,1,0,0.03988804,0.04654182,0.29551077,-0.33079028,4.78224230,4.39697504,0.04914153,0.03988804,0,0,0.14567131
135600,0.48999310,1,0.33647224,1.00000000,0.33647224,0.33647224,1,0,0.02519069,0.04652933,2.93467236,2.44467926,4.92358637,4.68111944,0.03216280,0.02519069,0,0,-2.65979338
135700,-0.08925593,0,-0.51082562,1.00000000,-0.51082562,0.00000000,1,0,0.01360102,0.04653760,0.12579107,0.21504700,4.34853411,4.22408867,0.02451787,0.01360102,0,0,1.56062210
135800,-0.94938755,0,-0.51082562,1.00000000,-0.51082562,0.00000000,1,0,0.04091843,0.04651405,-3.07654881,-2.12716126,5.31648254,5.08090734,0.04427173,0.04091843,0,0,5.96982622
135900,-0.59786415,0,-0.51082562,0.46193302,-0.23596722,0.00000000,1,0,0.10067418,0.04650473,1.13142943,1.72929358,5.98930836,5.93299532,0.08658410,0.10067418,0,0,-1.35860848
136000,0.37254715,1,0.33647224,1.00000000,0.33647224,0.33647224,1,0,0.02678702,0.04658694,-24.79315376,-25.16570091,2.09826517,2.09077740,0.02774273,0.02678702,0,0,24.44592094
136100,-1.24245167,0,-0.51082562,1.00000000,-0.51082562,0.00000000,1,0,0.01650422,0.04677013,4.28180361,5.52425528,6.09279966,5.69615078,0.01655709,0.01650422,0,0,-3.81422698
136200,-0.56637454,0,-0.51082562,0.76738283,-0.39199881,0.00000000,1,0,0.06091166,0.04674256,-2.75135207,-2.18497753,4.05615759,4.08249760,0.06600581,0.06091166,0,0,4.47338554
136300,-0.72664583,0,-0.51082562,1.00000000,-0.51082562,0.00000000,1,0,0.03283127,0.04674569,1.26138496,1.98803079,5.54254818,5.77195835,0.03699975,0.03283127,0,0,-0.76012194
