step,fast_slow_gap,fast_wins,log_p_fast,log_p_slow,fast_mean_total_var,slow_mean_total_var,fast_mean_epistemic_var,slow_mean_epistemic_var,warmup_remaining,predictor_nll
120000,-0.00416183,0,-27.11962128,-27.11545944,2.72680593,2.79010653,0.06209328,0.05974941,0,27.78712749
120100,-1.41701889,0,-2.14018250,-0.72316360,4.41628551,5.01718235,0.01503990,0.01384884,0,3.38183343
120200,-1.10087323,0,0.55480862,1.65568185,4.70076656,5.50812817,0.03370090,0.03083198,0,-0.28708345
120300,0.23635817,1,-1.50714564,-1.74350381,5.18718815,6.16816807,0.03368061,0.03258559,0,2.25244794
120400,-0.72838259,0,-5.30549574,-4.57711315,4.51754427,5.61413383,0.03474226,0.03585477,0,6.01501195
120500,-0.92650843,0,-7.88117695,-6.95466852,3.57050323,4.40395355,0.03228806,0.03094951,0,8.66289854
120600,-0.11062765,0,2.15450668,2.26513433,4.84866142,5.92839384,0.06047958,0.05639201,0,-0.17244844
120700,-0.48827958,0,1.40311730,1.89139688,4.12447691,5.12685013,0.02726365,0.02462510,0,-1.30502295
120800,-3.75839520,0,-4.50934982,-0.75095463,3.25811100,3.85143876,0.02632134,0.02991505,0,5.43276691
120900,0.70921397,1,1.31817675,0.60896277,2.73344374,3.02841139,0.01823032,0.01749974,0,0.02131963
121000,-0.19986725,0,-27.23232269,-27.03245544,2.90484333,3.02044749,0.05246384,0.05449240,0,27.37776947
121100,-0.86478400,0,3.01731420,3.88209820,2.88572383,3.06264687,0.03202747,0.01641106,0,-2.78985319
121200,0.14845753,1,2.55815458,2.40969706,2.82050467,3.02632022,0.04474959,0.06161937,0,-0.99586797
121300,1.12170267,1,-7.85575628,-8.97745895,3.26656342,3.42754364,0.01929570,0.02182683,0,11.25148749
121400,-1.16501737,0,1.01967549,2.18469286,3.53972459,3.64144015,0.05352244,0.05321648,0,-0.96865678
121500,-0.65987825,0,1.71880102,2.37867928,3.08817959,3.11763859,0.01323204,0.00918615,0,-1.17392027
121600,-0.86483455,0,0.67997861,1.54481316,2.74177527,2.77654219,0.01456143,0.01807165,0,-0.17930770
121700,-1.78182995,0,-0.52705860,1.25477135,3.21557570,3.27320814,0.03077438,0.03567859,0,1.06936252
121800,-0.09440684,0,2.81987643,2.91428328,5.43355227,5.92579508,0.05294988,0.04632051,0,-0.18376744
121900,-0.45181656,0,-4.95531178,-4.50349522,3.84611940,4.06580448,0.13250777,0.11959478,0,5.96528657
122000,-0.25009537,0,-32.02734375,-31.77724838,2.30743313,2.35923338,0.02787175,0.02755492,0,33.09755707
122100,-1.20710325,0,2.55578232,3.76288557,2.77854061,2.70128846,0.01741041,0.01533464,0,-2.22751653
122200,-1.36451650,0,-1.66088891,-0.29637241,2.89166522,2.82950163,0.04470697,0.03361356,0,6.30303764
122300,0.73155308,1,4.08934736,3.35779428,5.26181507,5.22078466,0.04536145,0.04522061,0,-2.43313464
122400,-1.25609219,0,0.60766661,1.86375880,4.59676170,4.89555883,0.06450561,0.07459483,0,1.48372114
122500,-0.30219531,0,1.88895082,2.19114614,3.11952162,3.38135815,0.02842535,0.01669191,0,-1.45899968
122600,-1.48328662,0,-0.92325282,0.56003380,4.04044914,4.24720097,0.03858364,0.03059567,0,3.84218556
122700,-1.61079574,0,-1.50061202,0.11018372,4.21273804,4.50272036,0.04167402,0.03132134,0,1.83688426
122800,0.01550460,1,-1.37294364,-1.38844824,3.54041553,3.70202541,0.04165652,0.03024706,0,2.00724149
122900,-2.96122408,0,-7.36050129,-4.39927721,3.81741166,3.72254992,0.03971751,0.03701741,0,11.82154783
123000,-0.07387924,0,-25.17337418,-25.09949493,2.36534286,2.33736539,0.02892295,0.02771982,0,25.87088919
123100,-1.22579241,0,-3.46512628,-2.23933387,5.00839996,4.68200445,0.03691855,0.03375139,0,3.35110903
123200,-0.58226824,0,1.48735023,2.06961846,4.86839199,4.63253593,0.07141737,0.06995743,0,-1.10722168
123300,0.31095123,1,3.29021454,2.97926331,4.45255518,4.43864346,0.02252095,0.02140046,0,-3.10918403
123400,-2.19200563,0,-0.56604874,1.62595701,3.90496325,4.00760365,0.01471993,0.01875055,0,0.47889471
123500,-0.36210823,0,-11.05719566,-10.69508743,4.22337055,4.43670702,0.04271100,0.03730608,0,12.35111904
123600,-0.13147962,0,1.71016574,1.84164536,4.29154778,4.74991179,0.02417674,0.02607658,0,-1.03098786
123700,-0.13700128,0,2.99060178,3.12760305,3.95546126,4.50059795,0.02387830,0.02557377,0,nan
123800,-0.55253005,0,0.66655850,1.21908855,4.20695066,4.67744207,0.04879802,0.04504794,0,-0.53135093
123900,-0.11224270,0,3.56392932,3.67617202,3.94721007,4.41090059,0.02057622,0.01689821,0,-3.48305100
124000,-0.04089737,0,-24.15164566,-24.11074829,2.45179677,2.53617764,0.03116126,0.03242449,0,25.11040370
124100,0.76107168,1,-2.73215222,-3.49322391,4.40791845,4.72369146,0.09464855,0.07491399,0,3.13957906
124200,0.50090170,1,0.93449545,0.43359375,4.56158113,4.71161890,0.05663236,0.04264794,0,-0.15490776
124300,-0.78309679,0,-1.70520771,-0.92211092,3.54218340,3.44287276,0.01952063,0.02466087,0,4.99320388
124400,-1.86626387,0,3.68719721,5.55346107,4.71003342,4.59065676,0.06869718,0.05253081,0,-4.74340010
124500,-0.07875013,0,2.92778921,3.00653934,3.73720384,3.51578641,0.03547104,0.03386028,0,-2.64966476
124600,-1.03968012,0,0.51534033,1.55502045,4.27586937,4.22630644,0.07736642,0.07767710,0,0.71377230
124700,-1.20826697,0,-0.16926479,1.03900218,4.37260628,4.31668854,0.10377020,0.06468712,0,0.49394818
124800,-1.36411858,0,-3.43259192,-2.06847334,4.41847849,4.20353031,0.10487101,0.08899222,0,3.94519043
124900,-1.59956706,0,1.30351198,2.90307903,5.06039190,4.59963751,0.09377359,0.09442095,0,-0.03727837
125000,-0.08701897,0,-23.78374863,-23.69672966,2.03445148,2.04504442,0.04863151,0.04684104,0,23.81651433
125100,-1.68082380,0,3.14372921,4.82455301,3.44333792,3.59041548,0.01658113,0.01461566,0,-2.43499160
125200,-1.41884935,0,0.18947947,1.60832882,3.50655341,3.78946471,0.02164543,0.01724118,0,0.21127564
125300,0.15284824,1,-2.37395954,-2.52680779,3.35502148,3.63017106,0.02071566,0.02083369,0,5.19456259
125400,0.23916650,1,3.77955103,3.54038453,3.33826995,3.58514571,0.02414848,0.02394139,0,-4.39770699
125500,-0.37397861,0,4.22274971,4.59672832,3.56591463,3.80708981,0.04749705,0.05058540,0,-4.81023542
125600,0.06206131,1,-0.01719427,-0.07925558,3.93909407,3.95478320,0.04101372,0.02997121,0,-0.70412493
125700,-3.57483864,0,-2.30967546,1.26516318,2.97896051,2.78525519,0.10479722,0.08285455,0,6.61512345
125800,-1.62004948,0,4.32880306,5.94885254,3.17248583,3.06663632,0.02073270,0.01497732,0,-4.04946917
125900,-1.08164263,0,4.73332167,5.81496429,2.89414024,2.81915402,0.03658186,0.02149368,0,-3.85043073
126000,0.08598137,1,-18.92479134,-19.01077271,2.35206628,2.37063694,0.05225860,0.04834674,0,19.00885725
126100,-0.31528711,0,0.47941804,0.79470515,2.82116652,2.81930590,0.04802207,0.04071716,0,0.61917124
126200,-2.79215479,0,-1.00395858,1.78819633,3.52834153,3.57672787,0.03243583,0.04214146,0,1.29117751
126300,-1.37591982,0,5.76475382,7.14067364,2.42325401,2.45350170,0.03585729,0.04032861,0,-6.14267874
126400,-0.64940166,0,3.11278510,3.76218677,2.89577603,2.86447144,0.02519939,0.01783112,0,-2.05969030
126500,-0.56032872,0,-2.28094387,-1.72061515,3.00401926,2.96830893,0.02968079,0.02937619,0,3.04395779
126600,-0.08043313,0,0.50200510,0.58243823,3.91775846,3.84567642,0.11737169,0.10982174,0,-1.10729831
126700,-0.49911213,0,6.37292671,6.87203884,3.24925876,3.06704307,0.02405804,0.01922916,0,-6.18553495
126800,-0.57624483,0,2.85005975,3.42630458,4.12865543,3.93265700,0.05753893,0.05999160,0,-1.35779214
126900,2.06120586,1,-3.75887442,-5.82008028,5.23400021,4.95317221,0.12777241,0.09838232,0,4.01922623
127000,0.51608849,1,-21.12880135,-21.64488983,2.93619776,2.82613420,0.04567124,0.04200429,0,20.13788795
127100,-1.20049524,0,-8.04420280,-6.84370756,3.85174608,3.45339561,0.06896915,0.06261086,0,12.09333801
127200,0.83416080,1,2.76559687,1.93143606,4.46303320,3.89636731,0.09686462,0.08478387,0,-2.63012703
127300,-0.11198902,0,8.00006294,8.11205196,4.11445475,3.82481933,0.06142785,0.05072187,0,-7.67721860
127400,-2.08002663,0,1.37184024,3.45186687,5.13752842,5.19396114,0.10024766,0.10254440,0,-1.79211815
127500,-1.11780572,0,-0.02685094,1.09095478,4.16356564,3.95890713,0.04802744,0.04619236,0,0.93996015
127600,-0.09465790,0,4.55820560,4.65286350,5.49839497,5.03775072,0.09761684,0.09224641,0,-5.06333717
127700,-0.59285784,0,4.91985989,5.51271772,5.15576363,4.87659311,0.07918946,0.04767461,0,-3.98399889
127800,-1.06638944,0,0.25259697,1.31898642,3.87651944,3.69649172,0.02982367,0.02729634,0,1.12803942
127900,-1.72192383,0,-5.77552652,-4.05360270,3.78833508,3.65239382,0.02915078,0.02450195,0,7.06496042
128000,0.43618774,1,-24.03645706,-24.47264481,2.44206882,2.40860271,0.06839755,0.06632803,0,25.25156085
128100,-0.56412983,0,2.31985688,2.88398671,3.81699419,3.65842342,0.03284165,0.02675158,0,-1.78772497
128200,0.68149579,1,-0.44417346,-1.12566924,4.49877834,4.13198853,0.07944441,0.07339291,0,3.17916095
128300,-2.57242203,0,4.00102997,6.57345200,6.13568306,5.47340488,0.04130295,0.04022955,0,-0.47938985
128400,-1.37437189,0,0.84201419,2.21638608,6.16425705,5.65806913,0.06578039,0.06183800,0,0.54608816
128500,0.03817749,1,1.91050315,1.87232566,5.10775614,4.62638283,0.10513940,0.13038445,0,-0.92412615
128600,0.08521175,1,2.83569908,2.75048733,4.27123165,3.98765063,0.01912466,0.02506756,0,-2.73968506
128700,-0.03040314,0,1.21056652,1.24096966,4.74016523,4.53210974,0.06677802,0.05248137,0,0.90481528
128800,-2.54070973,0,0.27274847,2.81345820,4.93960381,4.55646181,0.03380330,0.03502646,0,4.16869712
128900,0.52454948,1,-5.45085621,-5.97540569,3.48392749,3.39150810,0.05735058,0.06350861,0,8.61329524
129000,0.25624466,1,-23.15953827,-23.41578293,2.33469892,2.32049561,0.07428951,0.07161411,0,25.07570076
129100,-0.64940453,0,5.47735977,6.12676430,4.52510262,4.56786537,0.02089939,0.02516093,0,-4.98091757
129200,-0.65722108,0,3.11653256,3.77375364,6.01790047,5.82036161,0.10005602,0.10330180,0,-2.91037202
129300,-1.20564079,0,-0.12588215,1.07975864,3.69490719,3.62411380,0.02597143,0.02876127,0,1.60715997
129400,-1.00612807,0,2.02855468,3.03468275,3.29588532,3.32050157,0.03051402,0.02791491,0,-2.11999544
129500,1.45114875,1,1.41158319,-0.03956556,3.92300749,3.83808517,0.02381957,0.02832700,0,0.10279004
129600,-1.78080046,0,1.70377600,3.48457646,4.46981287,4.64909649,0.05011356,0.04390450,0,-1.10178852
129700,-1.27577686,0,6.78403568,8.05981255,5.02770424,5.09169006,0.07095497,0.05075815,0,-6.50583482
129800,1.07088232,1,0.63040090,-0.44048142,4.76798677,4.94007826,0.03590177,0.03038935,0,1.59746885
129900,-1.66931248,0,4.68687630,6.35618877,6.23112583,6.18933535,0.13475282,0.12731090,0,-3.53469086
130000,-0.11704063,0,-25.98210716,-25.86506653,2.18119693,2.20602632,0.05242836,0.05288722,0,26.68029833
130100,-0.42122555,0,5.02536964,5.44659519,4.43552303,4.22608948,0.05080929,0.03790681,0,-3.32871644
130200,-0.54722714,0,3.05561662,3.60284376,4.77536583,4.55730629,0.05053744,0.05254782,0,-2.48591566
130300,0.63587332,1,1.74870706,1.11283374,3.92189121,3.84447575,0.02594146,0.02684076,0,-0.83839107
130400,-0.29948556,0,1.29642737,1.59591293,4.47921181,4.13639355,0.07901701,0.06434961,0,0.24033308
130500,-1.48801804,0,7.63203144,9.12004948,4.94117403,4.81780052,0.07574548,0.07032971,0,-6.54143922
130600,-0.46380448,0,-4.02822590,-3.56442142,3.64181852,3.58532500,0.04100277,0.02347838,0,5.49593854
130700,-0.80296433,0,-2.28026652,-1.47730219,3.60560274,3.70178056,0.02452543,0.02121992,0,2.46282619
130800,-0.70241690,0,5.19523859,5.89765549,4.92983675,5.13467216,0.11139592,0.09341577,0,-4.72477641
130900,-1.07464981,0,5.41377068,6.48842049,3.95790768,4.27706909,0.03255039,0.03221684,0,-4.91823030
131000,-0.10989189,0,-23.17446518,-23.06457329,2.32061768,2.38857222,0.03713450,0.03844906,0,22.93170865
131100,-0.47540545,0,0.57070065,1.04610610,3.63179278,3.82230282,0.02779770,0.02667037,0,0.32545486
131200,0.89525104,1,3.23509622,2.33984518,3.53717518,3.72278976,0.04144039,0.03395111,0,-2.08770859
131300,0.18752885,1,1.03076005,0.84323120,4.58041668,4.78341770,0.04812057,0.05362736,0,-0.23059335
131400,-2.07075691,0,1.34069693,3.41145396,5.76816177,6.33561420,0.21094052,0.19896019,0,2.18374777
131500,-1.58217239,0,3.08416653,4.66633892,4.97698259,5.19490480,0.03151419,0.03178413,0,-1.34754312
131600,-2.94738150,0,3.64971685,6.59709835,4.89394379,5.06261730,0.06717861,0.06920758,0,-1.10440266
131700,-0.96599817,0,-1.34090710,-0.37490892,3.80184674,3.79276752,0.03600858,0.03100269,0,2.28772648
131800,-0.70435047,0,-1.28602314,-0.58167267,4.14815712,4.10029793,0.06235789,0.05633834,0,1.79789770
131900,-0.87091374,0,-2.20336556,-1.33245182,4.06352663,4.21934271,0.05157091,0.05665157,0,4.14652491
132000,0.22778511,1,-22.90137672,-23.12916183,2.08455014,2.08570266,0.05647696,0.05240075,0,23.47844505
132100,-1.56129217,0,-2.88508987,-1.32379770,4.45626831,4.50550365,0.04422455,0.03328516,0,5.94249725
132200,-1.73135424,0,-5.60224104,-3.87088680,4.02088022,3.94771743,0.06024314,0.06007870,0,6.29764183
132300,-2.07397890,0,3.07442904,5.14840794,5.19013882,5.11148453,0.10838858,0.10145703,0,-0.29836786
132400,-2.31112003,0,1.13506937,3.44618940,5.31472254,5.45086098,0.06923106,0.08204091,0,0.38487840
132500,-1.07815361,0,3.04387188,4.12202549,4.50292110,4.41904926,0.03527312,0.03667633,0,-2.69722752
132600,-2.18269348,0,3.72660971,5.90930319,4.80917215,4.68428946,0.05403384,0.05551614,0,-3.49206817
132700,-0.49084616,0,1.24995136,1.74079752,5.74136591,5.58159399,0.05336376,0.04722990,0,-1.40018809
132800,-1.49729443,0,4.42820454,5.92549896,4.58205509,4.66636229,0.07640193,0.09988039,0,-3.67987808
132900,-0.54269469,0,1.46110499,2.00379968,4.20315981,4.39103508,0.05903151,0.07104958,0,-0.91127980
133000,-0.14975929,0,-22.87124634,-22.72148705,2.30242181,2.31440187,0.04217342,0.04075273,0,23.00845528
133100,0.18312311,1,-1.87644362,-2.05956674,4.74128151,4.65903473,0.03344385,0.03194788,0,4.27173233
133200,0.83818150,1,-2.71419263,-3.55237412,5.13170815,4.73916674,0.04318845,0.05050369,0,5.53641868
133300,-0.26862812,0,0.42979443,0.69842255,4.85249853,4.61833334,0.05148426,0.06243936,0,0.02953454
133400,-0.40541720,0,2.96044993,3.36586714,5.02513361,4.84669590,0.03327658,0.02819519,0,-2.47201395
133500,1.28139281,1,1.88631105,0.60491824,4.85157585,4.72866344,0.04123694,0.03427432,0,-2.29101086
133600,0.29864693,1,4.04286003,3.74421310,4.25299025,3.94646668,0.04722268,0.02732496,0,-4.06490552
133700,-0.05975628,0,-0.13601208,-0.07625580,5.36505079,4.99074745,0.03298672,0.02016839,0,1.43685047
133800,0.07633996,1,-0.66292715,-0.73926711,4.91664362,4.63598442,0.07910091,0.06633911,0,0.93256712
133900,-1.81043673,0,-1.90598464,-0.09554791,5.31464672,5.05208492,0.03447771,0.03062328,0,3.95694868
134000,0.06550598,1,-21.53462219,-21.60012817,2.31196737,2.30686116,0.03824928,0.03584686,0,21.73998833
134100,-0.20616913,0,-16.93610764,-16.72993851,10.45440102,10.76344776,0.12440578,0.12826139,0,16.85195065
134200,-1.88298655,0,1.52640343,3.40938997,4.55096102,4.58920717,0.03346590,0.02757584,0,-0.92555714
134300,-1.08697701,0,5.93753815,7.02451515,4.80217028,4.66948605,0.06589827,0.06729984,0,-6.03981483
134400,0.02737999,1,5.62383938,5.59645939,5.24372292,4.77271891,0.03961337,0.03403224,0,-4.90294186
134500,-1.01079583,0,-2.10006189,-1.08926606,6.25121737,5.68580294,0.11295119,0.10901717,0,3.28555973
134600,-0.66469002,0,-5.17718887,-4.51249886,5.20787716,4.84552431,0.13879836,0.13294533,0,8.12485909
134700,-0.57367373,0,0.58686447,1.16053820,3.68673611,3.45491672,0.04708825,0.03761458,0,-1.22575414
134800,-0.68040729,0,0.80088258,1.48128986,4.24173164,4.05361366,0.03570053,0.03271658,0,0.77732189
134900,-0.16227579,0,0.94090533,1.10318112,5.79062462,5.51034212,0.07383772,0.06282134,0,0.72508368
135000,-0.20414162,0,-22.79274178,-22.58860016,2.06958580,2.09442711,0.03877303,0.03803778,0,22.94545126
135100,-1.38233364,0,-1.90486240,-0.52252877,4.34594154,4.17624426,0.04803468,0.04132683,0,5.20963159
135200,0.12691879,1,-5.04423523,-5.17115402,4.47269344,4.31634569,0.03896646,0.03311146,0,6.72799158
135300,-1.59976101,0,4.92481709,6.52457809,5.60312462,5.22486830,0.08177343,0.08409666,0,-2.96274205
135400,-0.41047621,0,2.83647537,3.24695158,5.90129614,5.56948519,0.08022981,0.06928652,0,-2.41723609
135500,0.62630105,1,0.29551077,-0.33079028,4.78224230,4.39697504,0.04914153,0.03988804,0,0.14567131
135600,0.48999310,1,2.93467236,2.44467926,4.92358637,4.68111944,0.03216280,0.02519069,0,-2.65979338
135700,-0.08925593,0,0.12579107,0.21504700,4.34853411,4.22408867,0.02451787,0.01360102,0,1.56062210
135800,-0.94938755,0,-3.07654881,-2.12716126,5.31648254,5.08090734,0.04427173,0.04091843,0,5.96982622
135900,-0.59786415,0,1.13142943,1.72929358,5.98930836,5.93299532,0.08658410,0.10067418,0,-1.35860848
136000,0.37254715,1,-24.79315376,-25.16570091,2.09826517,2.09077740,0.02774273,0.02678702,0,24.44592094
136100,-1.24245167,0,4.28180361,5.52425528,6.09279966,5.69615078,0.01655709,0.01650422,0,-3.81422698
136200,-0.56637454,0,-2.75135207,-2.18497753,4.05615759,4.08249760,0.06600581,0.06091166,0,4.47338554
136300,-0.72664583,0,1.26138496,1.98803079,5.54254818,5.77195835,0.03699975,0.03283127,0,-0.76012194
136400,-0.28833866,0,3.38825727,3.67659593,5.42110729,5.26290274,0.03065169,0.03578705,0,-2.66591942
136500,-0.33988571,0,1.33727312,1.67715883,4.62681389,4.57402611,0.04129495,0.05035286,0,-0.94008180
136600,-1.87655306,0,-6.97108746,-5.09453440,5.63639736,5.79351234,0.03822162,0.04159109,0,8.83000815
136700,-1.40996075,0,5.11891317,6.52887392,4.89214420,5.40149975,0.08128170,0.08148439,0,-0.10966531
136800,-1.27778363,0,3.95449185,5.23227549,5.45100975,5.96804714,0.07544726,0.08336262,0,-2.55561137
136900,-0.10512424,0,2.10624838,2.21137261,3.96119690,4.30158186,0.05376221,0.04980980,0,-1.19569691
137000,-0.04113579,0,-21.53902054,-21.49788475,2.38191366,2.46551180,0.03633741,0.03255823,0,21.69730043
137100,-0.63842750,0,1.61685038,2.25527787,4.72755480,5.13064480,0.04554853,0.04715262,0,-0.42850703
137200,-1.07922459,0,1.83602262,2.91524720,4.90648651,5.68368435,0.04285438,0.05265576,0,1.82925868
137300,-0.28544116,0,1.39226151,1.67770267,4.77653837,5.20450497,0.06889281,0.05955230,0,-2.05570054
137400,0.41829395,1,6.08968639,5.67139244,4.24186659,4.65323639,0.03089686,0.02239938,0,-5.75105944
137500,-3.54286337,0,4.00978088,7.55264425,3.52571964,4.01992083,0.04193319,0.04846322,0,1.11444799
137600,-1.40980959,0,5.02941990,6.43922949,3.55341291,4.03214455,0.05655244,0.03756833,0,-3.47068989
137700,-1.41763496,0,-9.48818398,-8.07054901,3.72852659,4.22751379,0.05178068,0.05249877,0,17.89296150
137800,-0.03870440,0,1.90705979,1.94576418,3.91843319,4.35870361,0.06317216,0.05243312,0,0.38548124
137900,-0.84179306,0,6.66682243,7.50861549,3.54605746,4.20037889,0.04939571,0.04400161,0,-6.20681000
138000,-0.35960770,0,-28.73747253,-28.37786484,2.27560472,2.35041642,0.04864342,0.04722517,0,29.35635900
138100,1.09673476,1,0.81129003,-0.28544474,4.67665672,4.90484047,0.03139513,0.02993676,0,0.55719987
138200,-0.45878601,0,5.41853046,5.87731647,4.86595249,5.09194136,0.03005707,0.02576000,0,-5.57748683
138300,-1.17303848,0,6.33275890,7.50579739,4.65008307,5.17264843,0.04689717,0.06169054,0,-4.08834012
138400,0.03996277,1,4.17064476,4.13068199,3.62136364,3.74380398,0.01465185,0.01312962,0,-4.24152621
138500,-0.79710865,0,7.27231693,8.06942558,4.26430416,4.59747124,0.05880465,0.05186745,0,-7.24039364
138600,-0.68424988,0,5.20429802,5.88854790,3.52917361,3.61345673,0.04057257,0.03306964,0,-4.83333055
138700,0.06644964,1,-2.22395682,-2.29040647,4.74604988,4.68744946,0.06345220,0.06148385,0,3.84969703
138800,-0.40307426,0,-4.25123024,-3.84815598,4.88238382,4.94690037,0.15793005,0.16912609,0,7.70769835
138900,0.40197325,1,4.25551462,3.85354137,3.80701494,3.88516068,0.03561731,0.03716566,0,-3.76976454
139000,0.18056297,1,-30.77326775,-30.95383072,2.55929017,2.52232075,0.05476610,0.05358285,0,31.21889782
139100,-1.21010876,0,4.86670494,6.07681370,3.54007840,3.63112926,0.04231147,0.03316868,0,-4.78698130
139200,-0.92284536,0,3.68944216,4.61228752,4.68970680,4.88863945,0.03773156,0.03439455,0,-3.16255879
139300,-3.48461008,0,2.93951368,6.42412376,4.45692873,4.85107374,0.10979904,0.12162844,0,-0.75167005
139400,-3.15448403,0,1.95994592,5.11442995,3.88922548,4.44898510,0.04573379,0.04903163,0,-0.08240728
139500,-1.83359623,0,-0.34187865,1.49171758,3.88716292,4.18793297,0.04448640,0.03968888,0,1.36643145
139600,-2.25531387,0,6.51297474,8.76828861,3.43255091,3.61092472,0.04037578,0.03084486,0,-6.45809873
139700,-1.27190018,0,-0.48090291,0.79099727,3.55574965,3.80580235,0.10102829,0.07335054,0,3.82459267
139800,-0.38014793,0,5.57807732,5.95822525,3.89785504,3.95511079,0.03286872,0.03550636,0,-3.30108404
139900,-0.88880062,0,2.44267988,3.33148050,3.43186092,3.61761093,0.02010682,0.01738000,0,-1.94312727
140000,-0.03755188,0,-32.07575226,-32.03820038,2.16269135,2.15762448,0.05786311,0.05730188,0,32.93205961
140100,-4.37214661,0,2.67256331,7.04470968,3.84713268,3.91441894,0.03836303,0.02656620,0,-1.08884603
140200,-2.74776387,0,3.25104690,5.99881077,3.30261064,3.48017979,0.03878874,0.02708907,0,-3.27280986
140300,-0.66521525,0,0.27584183,0.94105709,3.27679062,3.37556529,0.01161594,0.01196342,0,0.11196933
140400,-0.66823936,0,2.21847653,2.88671589,3.83888245,4.25066042,0.02916703,0.02376066,0,-2.18589218
140500,0.38346481,1,-5.47393322,-5.85739803,3.91781235,4.35776186,0.02836597,0.02743539,0,7.43371677
140600,0.85591030,1,-3.22096395,-4.07687426,3.55942035,3.91427612,0.03241745,0.02679822,0,4.30074143
140700,2.08755493,1,1.04420888,-1.04334605,3.96283245,4.30064583,0.12789723,0.11736732,0,0.06437290
140800,-0.44876671,0,-7.38873672,-6.93997002,3.81797290,3.94205904,0.04525790,0.03235540,0,10.44606686
140900,-0.92515278,0,5.51279259,6.43794537,3.16861820,3.22150469,0.05411340,0.04364528,0,-6.12606700
141000,-0.19301033,0,-23.64465523,-23.45164490,2.26973391,2.28886580,0.05928095,0.05754775,0,25.05276966
141100,0.14787054,1,6.23235607,6.08448553,4.40324116,4.05269670,0.05041134,0.05676693,0,-5.83919823
141200,0.24669170,1,2.85814857,2.61145687,4.38453341,4.16835690,0.04946478,0.04559843,0,-2.58765376
141300,0.74586749,1,3.62593651,2.88006902,5.09651375,4.63960600,0.09499586,0.09311230,0,-4.26303387
141400,-2.50211000,0,-0.61454368,1.88756633,5.01478100,4.31677055,0.03001599,0.02531137,0,0.73392624
141500,-2.16326880,0,3.25486445,5.41813326,5.69398308,4.73492765,0.03144561,0.02188057,0,-2.75686061
141600,0.34707236,1,2.51105571,2.16398335,3.86489582,3.59153199,0.09649798,0.09804377,0,-2.42090800
141700,-0.73429489,0,7.15640926,7.89070415,5.89888859,5.40128565,0.08086661,0.06827482,0,-4.11060150
141800,-1.24595094,0,-1.67274332,-0.42679238,3.73584867,3.59470534,0.03813995,0.03441127,0,1.92298090
141900,-0.88785672,0,-1.12715983,-0.23930311,5.03353357,4.83250141,0.06336568,0.06616543,0,2.43265712
142000,-0.06592560,0,-21.43784332,-21.37191772,1.90168464,1.90905738,0.02069248,0.02249900,0,21.44226265
142100,-0.63452506,0,2.12547779,2.76000285,4.70800304,4.37349510,0.04765901,0.04273666,0,-0.86200504
142200,-0.57547355,0,0.02154183,0.59701538,6.54403591,6.25843763,0.11554284,0.12471465,0,1.88850993
142300,-0.64110994,0,3.48152399,4.12263393,6.40307617,6.34261751,0.09389778,0.08635291,0,-3.04663181
142400,-1.03745294,0,1.39125109,2.42870402,4.00439215,4.03612614,0.05790271,0.06101135,0,-0.47751206
142500,-0.36327934,0,1.92845106,2.29173040,3.93130374,4.19820595,0.07861136,0.08581693,0,-1.42138198
142600,-0.76636648,0,6.47982979,7.24619627,4.14980888,4.27843189,0.06997789,0.06441605,0,-4.54541011
142700,-0.71068978,0,1.68718767,2.39787745,4.99846363,5.00430775,0.02991062,0.02104734,0,-0.67417097
142800,1.70652843,1,-2.62243056,-4.32895899,3.69564867,3.53990507,0.05329930,0.04271536,0,2.67846600
142900,-3.68217993,0,-1.33158565,2.35059428,4.77343655,4.65671349,0.10838867,0.11051294,0,3.07969064
143000,0.00338364,1,-23.21830368,-23.22168732,2.52062583,2.51514721,0.03678243,0.03458764,0,23.50399303
143100,-1.12420297,0,-0.22166920,0.90253377,4.80695438,4.75445795,0.06439120,0.07112658,0,0.14994367
143200,-3.41197252,0,4.64153433,8.05350685,4.04827023,3.88284588,0.05537686,0.04619393,0,-1.38253632
143300,-1.20299435,0,8.03376579,9.23676014,4.85358572,4.81792927,0.04353733,0.04008419,0,-7.93906116
143400,0.12383175,1,8.21645641,8.09262466,4.16295052,4.26470947,0.03228070,0.03406015,0,-8.23446449
143500,-0.37984276,0,1.04644704,1.42628980,4.05717325,4.23145247,0.04737356,0.05076863,0,0.57276350
143600,6.26794338,1,-1.08853054,-7.35647392,3.98635817,4.03331089,0.03404975,0.04001339,0,4.02248637
143700,-1.43072796,0,8.18798256,9.61871052,3.88612700,4.10258961,0.03260138,0.03375424,0,-6.04865241
143800,-0.63943577,0,4.65495300,5.29438877,4.24125147,4.30783367,0.07221001,0.05984886,0,-3.31507719
143900,-2.33914185,0,4.74502182,7.08416367,3.89391828,4.19523096,0.03849200,0.03777738,0,-4.05859431
144000,-0.04714394,0,-26.44795609,-26.40081215,2.89842629,2.91946888,0.05361965,0.05136437,0,27.05919743
144100,-1.89871919,0,-0.88216949,1.01654971,4.00221634,3.83832836,0.05317223,0.04214124,0,0.58459377
144200,-1.38878322,0,3.69806027,5.08684349,3.35822225,3.34568071,0.02502702,0.02675010,0,-3.52912426
144300,-1.78562260,0,4.00951099,5.79513359,3.92107654,3.86145520,0.07337932,0.05847473,0,-3.61019974
