step,detector_epoch,phase,transition_surprise,z_score,transition_evidence,valid_local_residual,supported_tables,median_bucket_count,block_completed,block_evidence,block_coverage,num_regions,W_t,log_p_hat,mean_total_var,mean_epistemic_var,predictor_warmup_remaining,residual_calibration_remaining,regime_change,predictor_nll
173300,1,monitoring,0.26458800,-1.33682459,0.00000000,1,4,165.00000000,0,nan,nan,0,0.00000000,-20.37781143,30.83819962,0.04751861,0,0,0,nan
173400,1,monitoring,0.59355569,-0.52105611,0.00000000,1,4,26.50000000,0,nan,nan,0,0.00000000,-20.32975578,43.92378616,0.29883385,0,0,0,nan
173500,1,monitoring,0.50295520,-0.43231438,0.00000000,1,4,79.50000000,0,nan,nan,0,0.00000000,-19.74244118,39.10452652,0.20260102,0,0,0,nan
173600,1,monitoring,0.72709787,-0.09313344,0.00000000,1,4,125.50000000,0,nan,nan,0,0.00000000,-25.10246658,26.82253265,0.04106208,0,0,0,nan
173700,1,monitoring,0.31994322,-0.95836763,0.00000000,1,4,107.00000000,0,nan,nan,0,0.00000000,-20.29316711,34.88695526,0.09763768,0,0,0,nan
173800,1,monitoring,0.63212627,-0.16844350,0.00000000,1,4,169.50000000,0,nan,nan,0,0.00000000,-18.91641617,39.18225098,0.22429116,0,0,0,nan
173900,1,monitoring,0.88775593,0.67936473,0.00000000,1,4,90.00000000,0,nan,nan,0,0.00000000,-24.85515976,41.31307220,0.15642351,0,0,0,nan
174000,1,monitoring,6.87207985,9.32017461,6.32017461,1,3,10.00000000,0,nan,nan,0,0.00000000,-78.75090027,1.31144309,0.00567908,0,0,0,nan
174100,1,monitoring,0.89641011,0.55671984,0.00000000,1,3,40.00000000,0,nan,nan,0,0.11564701,-25.32429886,46.97170639,0.19840138,0,0,0,nan
174200,1,monitoring,0.76618868,0.19566689,0.00000000,1,4,90.00000000,0,nan,nan,0,0.08560330,-25.68914604,28.02846527,0.06285295,0,0,0,nan
174300,1,monitoring,0.44022039,-0.85818499,0.00000000,1,3,74.00000000,0,nan,nan,0,0.08109382,-21.71783066,35.88105011,0.07479743,0,0,0,nan
174400,1,monitoring,0.97063816,1.31748628,0.00000000,1,4,109.00000000,0,nan,nan,0,0.03109382,-22.09787941,41.07072449,0.17948472,0,0,0,nan
174500,1,monitoring,0.56096572,-0.05948148,0.00000000,1,3,125.00000000,0,nan,nan,0,0.00000000,-18.99043655,39.93079376,0.19675684,0,0,0,nan
174600,1,monitoring,0.66336918,0.00381943,0.00000000,1,4,96.50000000,0,nan,nan,0,0.00000000,-19.44021606,40.61259079,0.20447983,0,0,0,nan
174700,1,monitoring,0.40277132,-0.62298430,0.00000000,1,4,75.00000000,0,nan,nan,0,0.00000000,-22.13754272,33.85374069,0.11852542,0,0,0,nan
174800,1,monitoring,0.38396800,-1.08709589,0.00000000,1,4,83.50000000,0,nan,nan,0,0.00000000,-21.54004097,30.89486313,0.05838702,0,0,0,nan
174900,1,monitoring,0.66585857,-0.06891473,0.00000000,1,4,61.00000000,0,nan,nan,0,0.00000000,-24.39736176,34.74943924,0.13774230,0,0,0,nan
175000,1,monitoring,6.00522280,nan,nan,0,2,30.00000000,0,nan,nan,0,0.00000000,-70.90026855,1.24580908,0.00468443,0,0,0,nan
175100,1,monitoring,0.66690463,-0.07953969,0.00000000,1,4,60.00000000,0,nan,nan,0,0.06196590,-24.79961967,35.55533600,0.12710397,0,0,0,nan
175200,1,monitoring,0.84941208,0.69781319,0.00000000,1,4,91.50000000,0,nan,nan,0,0.01196590,-26.70859146,34.26227188,0.09985654,0,0,0,nan
175300,1,monitoring,0.65071088,0.30643179,0.00000000,1,4,72.00000000,0,nan,nan,0,0.00000000,-24.33549309,14.62411880,0.03909470,0,0,0,nan
175400,1,monitoring,0.57123947,-0.29743471,0.00000000,1,4,213.50000000,0,nan,nan,0,0.00000000,-23.75018311,23.77316284,0.03236532,0,0,0,nan
175500,1,monitoring,0.74481159,0.31032331,0.00000000,1,4,146.00000000,0,nan,nan,0,0.00000000,-20.99221611,40.48314667,0.16393617,0,0,0,nan
175600,1,monitoring,0.59214985,-0.13590981,0.00000000,1,4,76.00000000,0,nan,nan,0,0.00000000,-22.24030304,45.09437561,0.19168800,0,0,0,nan
175700,1,monitoring,0.71582806,0.46711290,0.00000000,1,3,160.00000000,0,nan,nan,0,0.00000000,-23.74022865,40.88444519,0.08445665,0,0,0,nan
175800,1,monitoring,0.74288797,0.36437180,0.00000000,1,4,155.00000000,0,nan,nan,0,0.00000000,-25.01353836,24.73798561,0.02746615,0,0,0,nan
175900,1,monitoring,1.04897547,1.56490510,0.00000000,1,4,39.50000000,0,nan,nan,0,0.00000000,-28.24082184,34.55775833,0.10288045,0,0,0,nan
176000,1,monitoring,6.91645241,6.15526205,3.15526205,1,3,17.00000000,0,nan,nan,0,0.00000000,-79.03423309,1.26187515,0.00471255,0,0,0,nan
176100,1,monitoring,0.59955394,-0.70070480,0.00000000,1,4,20.00000000,0,nan,nan,0,0.01720562,-23.05426979,39.52711868,0.20242275,0,0,0,nan
176200,1,monitoring,0.30840501,-1.05599540,0.00000000,1,4,100.00000000,0,nan,nan,0,0.00000000,-20.51372337,34.37232971,0.06166760,0,0,0,nan
176300,1,monitoring,0.36352089,-0.93244693,0.00000000,1,4,234.50000000,0,nan,nan,0,0.00000000,-21.91111755,39.02836990,0.08506454,0,0,0,nan
176400,1,monitoring,0.67986459,-0.31386748,0.00000000,1,3,341.00000000,0,nan,nan,0,0.00000000,-24.56779099,35.27288818,0.11978012,0,0,0,nan
176500,1,monitoring,0.50735098,-0.47467251,0.00000000,1,4,115.50000000,0,nan,nan,0,0.00000000,-19.39814758,38.73159409,0.14570378,0,0,0,nan
176600,1,monitoring,0.33068258,-1.04680649,0.00000000,1,4,192.50000000,0,nan,nan,0,0.00000000,-19.56156921,37.23142624,0.06061729,0,0,0,nan
176700,1,monitoring,0.44638321,-0.68417724,0.00000000,1,4,50.50000000,0,nan,nan,0,0.00000000,-21.75329399,39.12815857,0.07561001,0,0,0,nan
176800,1,monitoring,0.77216047,0.65612399,0.00000000,1,4,26.00000000,0,nan,nan,0,0.00000000,-25.29635239,15.12659073,0.03273895,0,0,0,nan
176900,1,monitoring,0.21632801,-1.49598671,0.00000000,1,4,136.50000000,0,nan,nan,0,0.00000000,-19.59810066,41.62722397,0.11708046,0,0,0,nan
177000,1,monitoring,8.80000591,nan,nan,0,2,16.50000000,0,nan,nan,0,0.00000000,-96.12759399,1.30866444,0.00551347,0,0,0,nan
177100,1,monitoring,0.18919601,-1.78830984,0.00000000,1,4,202.50000000,0,nan,nan,0,0.01320920,-19.93647003,30.01491547,0.04501664,0,0,0,nan
177200,1,monitoring,0.90318066,1.06184779,0.00000000,1,4,147.00000000,0,nan,nan,0,0.00000000,-22.32927704,38.98339081,0.15943378,0,0,0,nan
177300,1,monitoring,0.56686628,-0.33390515,0.00000000,1,4,252.00000000,0,nan,nan,0,0.00000000,-23.79405022,33.25423431,0.09803697,0,0,0,nan
177400,1,monitoring,0.76426053,0.34320173,0.00000000,1,4,171.00000000,0,nan,nan,0,0.00000000,-25.36976814,30.96607208,0.08741973,0,0,0,nan
177500,1,monitoring,1.17609155,1.90210287,0.00000000,1,4,70.50000000,0,nan,nan,0,0.00000000,-24.10651588,41.63924789,0.17884846,0,0,0,nan
177600,1,monitoring,0.53931332,-0.34002288,0.00000000,1,4,49.50000000,0,nan,nan,0,0.00000000,-23.68840599,23.07095337,0.05653296,0,0,0,nan
177700,1,monitoring,0.41035298,-0.86517882,0.00000000,1,4,93.00000000,0,nan,nan,0,0.00000000,-21.05379677,35.66792679,0.05953587,0,0,0,nan
177800,1,monitoring,0.53893602,-0.24776627,0.00000000,1,4,97.00000000,0,nan,nan,0,0.04735925,-22.41111565,35.92421341,0.05893621,0,0,0,nan
177900,1,monitoring,0.59456134,-0.07423941,0.00000000,1,4,148.00000000,0,nan,nan,0,0.00020790,-24.00905991,23.27484512,0.04481209,0,0,0,nan
178000,1,monitoring,8.05636311,nan,nan,0,2,6.00000000,0,nan,nan,0,0.00000000,-89.37165833,1.33069611,0.00573753,0,0,0,nan
178100,1,monitoring,0.81565446,0.46260978,0.00000000,1,4,174.50000000,0,nan,nan,0,0.00000000,-25.75403404,24.98884773,0.06563447,0,0,0,nan
178200,1,monitoring,0.41933483,-0.60929975,0.00000000,1,4,114.00000000,0,nan,nan,0,0.00000000,-18.78311920,38.66077805,0.19125202,0,0,0,nan
178300,1,monitoring,0.48258701,-0.48351045,0.00000000,1,4,162.00000000,0,nan,nan,0,0.00000000,-22.95186043,26.74717712,0.03757725,0,0,0,nan
178400,1,monitoring,0.73341441,0.36085814,0.00000000,1,4,68.50000000,0,nan,nan,0,0.00000000,-24.26968765,37.86579895,0.09514950,0,0,0,nan
178500,1,monitoring,0.29070580,-1.02502600,0.00000000,1,4,43.50000000,0,nan,nan,0,0.00757393,-17.45675278,38.88645935,0.18127349,0,0,0,nan
178600,1,monitoring,0.65239948,-0.10536692,0.00000000,1,4,79.00000000,0,nan,nan,0,0.00000000,-24.10895538,33.04075623,0.07005619,0,0,0,nan
178700,1,monitoring,0.32143465,-1.12301749,0.00000000,1,4,251.50000000,0,nan,nan,0,0.00000000,-20.83438492,31.45191193,0.05418842,0,0,0,nan
178800,1,monitoring,0.45663840,-0.67556753,0.00000000,1,4,163.50000000,0,nan,nan,0,0.00000000,-22.73188019,22.74891472,0.04938317,0,0,0,nan
178900,1,monitoring,1.36669624,1.83668838,0.00000000,1,3,68.00000000,0,nan,nan,0,0.00000000,-26.43230820,40.67022705,0.20013517,0,0,0,nan
179000,1,monitoring,7.52206516,10.38001994,7.38001994,1,3,10.00000000,0,nan,nan,0,0.00000000,-84.59825134,1.33379149,0.00593030,0,0,0,nan
179100,1,monitoring,0.86307490,0.23068721,0.00000000,1,4,38.50000000,0,nan,nan,0,0.15193306,-26.66454697,28.16650963,0.09490601,0,0,0,nan
179200,1,monitoring,0.66878247,-0.06519009,0.00000000,1,3,178.00000000,0,nan,nan,0,0.10631498,-24.19041634,30.62635612,0.06359546,0,0,0,nan
179300,1,monitoring,0.50161803,-0.48147486,0.00000000,1,4,55.00000000,0,nan,nan,0,0.06090353,-22.04488564,36.47040558,0.06692268,0,0,0,nan
179400,1,monitoring,0.71327901,0.01933950,0.00000000,1,4,69.50000000,0,nan,nan,0,0.01090353,-24.97998619,30.08661842,0.06782785,0,0,0,nan
179500,1,monitoring,0.62911177,0.03578328,0.00000000,1,4,93.50000000,0,nan,nan,0,0.00000000,-24.38111877,27.11313248,0.06207076,0,0,0,nan
179600,1,monitoring,0.56703812,-0.33704207,0.00000000,1,3,16.00000000,0,nan,nan,0,0.00000000,-22.08124542,43.27803040,0.13952011,0,0,0,nan
179700,1,monitoring,0.56993151,-0.22604962,0.00000000,1,4,179.50000000,0,nan,nan,0,0.00000000,-22.56795120,36.22251892,0.07309912,0,0,0,nan
179800,1,monitoring,0.39304459,-0.70447281,0.00000000,1,4,103.50000000,0,nan,nan,0,0.00000000,-22.50527763,32.85731506,0.08089574,0,0,0,nan
179900,1,monitoring,0.41296715,-0.47598216,0.00000000,1,3,84.00000000,0,nan,nan,0,0.00000000,-22.09798241,31.85106087,0.05486803,0,0,0,nan
180000,1,monitoring,8.53782654,24.76646091,10.00000000,1,3,7.00000000,0,nan,nan,0,0.03439160,-93.67472839,1.27974284,0.00482261,0,0,0,nan
180100,1,monitoring,0.60224831,-0.34452087,0.00000000,1,3,145.00000000,0,nan,nan,0,0.14671418,-24.00533295,33.68925476,0.09537977,0,0,0,nan
180200,1,monitoring,0.70943809,0.04246946,0.00000000,1,4,57.00000000,0,nan,nan,0,0.09985823,-24.92408371,26.05840302,0.03121518,0,0,0,nan
180300,1,monitoring,0.70201916,0.14419741,0.00000000,1,4,91.00000000,0,nan,nan,0,0.05806496,-19.65020370,39.66568756,0.19772469,0,0,0,nan
180400,1,monitoring,0.59736121,nan,nan,0,2,111.50000000,0,nan,nan,0,0.02297371,-19.53567696,40.23735046,0.19591600,0,0,0,nan
180500,1,monitoring,0.28169873,-1.13624496,0.00000000,1,4,51.00000000,0,nan,nan,0,0.00129296,-20.93480492,29.02442360,0.06636894,0,0,0,nan
180600,1,monitoring,1.09734046,nan,nan,0,2,197.50000000,0,nan,nan,0,0.00000000,-23.87683868,42.33203125,0.20585589,0,0,0,nan
180700,1,monitoring,0.66298759,-0.01469666,0.00000000,1,3,30.00000000,0,nan,nan,0,0.00000000,-23.84085464,33.16172028,0.03812506,0,0,0,nan
180800,1,monitoring,0.90109509,0.35582812,0.00000000,1,4,86.50000000,0,nan,nan,0,0.00000000,-27.01866531,24.23353386,0.09406432,0,0,0,nan
180900,1,monitoring,1.07386839,0.83108822,0.00000000,1,4,117.50000000,0,nan,nan,0,0.00000000,-28.39521790,24.34939194,0.08968470,0,0,0,nan
181000,1,monitoring,11.24795818,10.61701562,7.61701562,1,3,7.00000000,0,nan,nan,0,0.02652142,-118.11174774,1.32647514,0.00573599,0,0,0,nan
181100,1,monitoring,0.62489533,nan,nan,0,2,30.50000000,0,nan,nan,0,0.16221865,-23.98739624,39.79114151,0.19663408,0,0,0,nan
181200,1,monitoring,0.95058715,0.94511598,0.00000000,1,3,69.00000000,0,nan,nan,0,0.13094460,-23.62872314,44.54125977,0.29382753,0,0,0,nan
181300,1,monitoring,0.45321321,-0.67615828,0.00000000,1,4,66.00000000,0,nan,nan,0,0.08704514,-22.57107353,26.43562126,0.04057942,0,0,0,nan
181400,1,monitoring,0.43445715,-0.67294226,0.00000000,1,4,55.50000000,0,nan,nan,0,0.05037860,-22.45223618,23.80337143,0.04348491,0,0,0,nan
181500,1,monitoring,0.44401148,-0.63926724,0.00000000,1,4,153.00000000,0,nan,nan,0,0.00654617,-22.55668259,31.90751076,0.07482081,0,0,0,nan
181600,1,monitoring,0.72111440,0.19658435,0.00000000,1,3,28.00000000,0,nan,nan,0,0.00000000,-20.42314148,38.50432968,0.16786803,0,0,0,nan
181700,1,monitoring,0.63046235,-0.08393840,0.00000000,1,4,160.50000000,0,nan,nan,0,0.00000000,-24.10758781,16.22103500,0.04252092,0,0,0,nan
181800,1,monitoring,0.56720781,-0.38716424,0.00000000,1,4,45.00000000,0,nan,nan,0,0.00000000,-21.96329308,38.40520477,0.07343716,0,0,0,nan
181900,1,monitoring,0.48052311,-0.46657179,0.00000000,1,4,180.50000000,0,nan,nan,0,0.00000000,-20.19854736,44.13874817,0.13000947,0,0,0,nan
182000,1,monitoring,6.98372412,nan,nan,0,2,18.00000000,0,nan,nan,0,0.00000000,-79.56723022,1.25311983,0.00438756,0,0,0,nan
182100,1,monitoring,0.96488696,0.39203919,0.00000000,1,3,223.00000000,0,nan,nan,0,0.00438545,-27.55000687,30.80745506,0.10369695,0,0,0,nan
182200,1,monitoring,0.50068378,-0.56127770,0.00000000,1,4,103.00000000,0,nan,nan,0,0.00000000,-23.26578712,36.55010986,0.09992048,0,0,0,nan
182300,1,monitoring,1.65050983,3.44765082,0.44765082,1,4,171.00000000,0,nan,nan,0,0.00000000,-29.04021072,43.11378479,0.19981056,0,0,0,nan
182400,1,monitoring,0.49327251,-0.38284960,0.00000000,1,4,38.00000000,0,nan,nan,0,0.00000000,-22.72137070,34.65970993,0.06138000,0,0,0,nan
182500,1,monitoring,0.54771668,-0.29404218,0.00000000,1,4,86.00000000,0,nan,nan,0,0.00000000,-23.50064468,25.57462883,0.04371188,0,0,0,nan
182600,1,monitoring,0.85523117,nan,nan,0,2,25.50000000,0,nan,nan,0,0.00000000,-26.33719635,41.31678772,0.19782716,0,0,0,nan
182700,1,monitoring,0.59455490,nan,nan,0,2,133.00000000,0,nan,nan,0,0.00000000,-23.98509407,45.09220505,0.17524022,0,0,0,nan
182800,1,monitoring,0.57579774,-0.24498846,0.00000000,1,4,80.50000000,0,nan,nan,0,0.00000000,-24.01403809,21.16836548,0.04888259,0,0,0,nan
182900,1,monitoring,0.94604313,1.10370376,0.00000000,1,4,55.50000000,0,nan,nan,0,0.00000000,-25.44844818,46.21315002,0.18694960,0,0,0,nan
183000,1,monitoring,6.86687708,5.41831814,2.41831814,1,3,17.00000000,0,nan,nan,0,0.00000000,-78.52742767,1.20418322,0.00369181,0,0,0,nan
183100,1,monitoring,0.64867425,0.10253755,0.00000000,1,4,80.00000000,0,nan,nan,0,0.06875370,-23.21158981,41.44050980,0.12227763,0,0,0,nan
183200,1,monitoring,0.45749295,-0.57817849,0.00000000,1,4,273.50000000,0,nan,nan,0,0.04339196,-21.68754196,33.81703186,0.06157671,0,0,0,nan
183300,1,monitoring,0.53804070,-0.40769190,0.00000000,1,4,74.00000000,0,nan,nan,0,0.02661685,-22.79537964,36.28740311,0.06396508,0,0,0,nan
183400,1,monitoring,0.34036517,-0.91852687,0.00000000,1,4,69.50000000,0,nan,nan,0,0.00000000,-21.35511780,35.72832489,0.08183514,0,0,0,nan
183500,1,monitoring,0.48329443,-0.33110892,0.00000000,1,3,26.00000000,0,nan,nan,0,0.00000000,-23.07097054,34.59468460,0.07885244,0,0,0,nan
183600,1,monitoring,0.53396624,-0.39690070,0.00000000,1,4,86.00000000,0,nan,nan,0,0.00000000,-18.92491341,40.32904816,0.21453828,0,0,0,nan
183700,1,monitoring,0.78983867,0.00426599,0.00000000,1,3,270.00000000,0,nan,nan,0,0.00000000,-25.89677811,36.45488739,0.12876865,0,0,0,nan
183800,1,monitoring,0.64185405,-0.31788497,0.00000000,1,4,31.00000000,0,nan,nan,0,0.00000000,-24.07397461,34.82490540,0.07588654,0,0,0,nan
183900,1,monitoring,0.27768290,-1.33481056,0.00000000,1,4,170.00000000,0,nan,nan,0,0.00000000,-19.46598816,37.68772888,0.07825485,0,0,0,nan
184000,1,monitoring,7.68898678,22.11781490,10.00000000,1,3,9.00000000,0,nan,nan,0,0.00000000,-86.04727936,1.29978037,0.00524143,0,0,0,nan
184100,1,monitoring,0.44426772,-0.39957325,0.00000000,1,4,34.00000000,0,nan,nan,0,0.15221632,-21.45739174,40.73049545,0.10018117,0,0,0,nan
184200,1,monitoring,0.81356174,0.31353455,0.00000000,1,4,128.00000000,0,nan,nan,0,0.11825885,-25.87030792,25.55501938,0.05992498,0,0,0,nan
184300,1,monitoring,0.52496284,-0.62944054,0.00000000,1,4,59.50000000,0,nan,nan,0,0.09876723,-22.80438423,42.46076965,0.12960413,0,0,0,nan
184400,1,monitoring,0.40433231,-0.65093959,0.00000000,1,4,56.50000000,0,nan,nan,0,0.06140083,-20.41057587,37.67007065,0.10507495,0,0,0,nan
184500,1,monitoring,0.72794747,-0.00696674,0.00000000,1,4,20.00000000,0,nan,nan,0,0.01140083,-25.41471481,36.99458694,0.17553353,0,0,0,nan
184600,1,monitoring,0.49470726,-0.38965789,0.00000000,1,4,53.50000000,0,nan,nan,0,0.00000000,-23.02313232,19.74247932,0.03619568,0,0,0,nan
184700,1,monitoring,0.57216716,-0.36319537,0.00000000,1,4,164.50000000,0,nan,nan,0,0.00000000,-23.70931053,35.23367691,0.11046570,0,0,0,nan
184800,1,monitoring,0.56068522,0.04399307,0.00000000,1,4,48.50000000,0,nan,nan,0,0.00000000,-21.86574745,42.42543030,0.12750125,0,0,0,nan
184900,1,monitoring,0.47672272,-0.82868592,0.00000000,1,4,74.50000000,0,nan,nan,0,0.00000000,-23.06987381,32.32859802,0.07529536,0,0,0,nan
185000,1,monitoring,7.72733736,22.23748073,10.00000000,1,3,7.00000000,0,nan,nan,0,0.00000000,-86.47785950,1.37720811,0.00633598,0,0,0,nan
185100,1,monitoring,0.27830029,-0.86305136,0.00000000,1,4,66.50000000,0,nan,nan,0,0.09863956,-19.73051453,37.95326614,0.08356892,0,0,0,nan
185200,1,monitoring,0.57873845,-0.31461091,0.00000000,1,4,78.50000000,0,nan,nan,0,0.05262555,-18.47283936,40.76541901,0.22001527,0,0,0,nan
185300,1,monitoring,0.97772217,nan,nan,0,2,158.50000000,0,nan,nan,0,0.01833962,-23.76924515,39.20603943,0.13164972,0,0,0,nan
185400,1,monitoring,0.72360116,0.23041612,0.00000000,1,4,58.00000000,0,nan,nan,0,0.00000000,-22.89523125,41.76275635,0.09458264,0,0,0,nan
185500,1,monitoring,1.31360722,1.61636353,0.00000000,1,4,56.50000000,0,nan,nan,0,0.00000000,-27.27726364,44.21632767,0.29803452,0,0,0,nan
185600,1,monitoring,1.28780484,1.95618491,0.00000000,1,3,21.00000000,0,nan,nan,0,0.00000000,-30.56894302,23.08518219,0.08419910,0,0,0,nan
185700,1,monitoring,0.60919023,-0.15917426,0.00000000,1,3,94.00000000,0,nan,nan,0,0.00000000,-23.63407707,42.30725861,0.11748229,0,0,0,nan
185800,1,monitoring,0.62564665,-0.42838733,0.00000000,1,4,44.50000000,0,nan,nan,0,0.00000000,-23.47275162,38.69069290,0.16000898,0,0,0,nan
185900,1,monitoring,1.66716301,3.34786939,0.40251429,1,4,132.50000000,0,nan,nan,0,0.00000000,-33.27201080,25.36640739,0.04711975,0,0,0,nan
186000,1,monitoring,6.56615973,nan,nan,0,2,31.00000000,0,nan,nan,0,0.00000000,-75.94826508,1.30884743,0.00553864,0,0,0,nan
186100,1,monitoring,0.70512527,-0.33060090,0.00000000,1,4,23.50000000,0,nan,nan,0,0.00000000,-24.12139511,29.26667023,0.06238329,0,0,0,nan
186200,1,monitoring,0.50562799,-0.64178309,0.00000000,1,4,164.50000000,0,nan,nan,0,0.00000000,-22.88213730,38.91202545,0.08419752,0,0,0,nan
186300,1,monitoring,0.95199394,0.68380946,0.00000000,1,3,65.00000000,0,nan,nan,0,0.00000000,-26.82621765,38.71453094,0.16918944,0,0,0,nan
186400,1,monitoring,2.16561413,3.02272899,1.30913159,1,4,192.00000000,0,nan,nan,0,0.00000000,-38.08715057,16.53206635,0.04718745,0,0,0,nan
186500,1,monitoring,0.55610448,0.03783698,0.00000000,1,3,149.00000000,0,nan,nan,0,0.00000000,-19.86838913,37.30326843,0.15296875,0,0,0,nan
186600,1,monitoring,0.57391548,-0.66316069,0.00000000,1,3,18.00000000,0,nan,nan,0,0.00000000,-23.63864326,36.94257355,0.11514629,0,0,0,nan
186700,1,monitoring,0.46987534,-0.48357847,0.00000000,1,4,157.00000000,0,nan,nan,0,0.00000000,-21.52003098,36.34466553,0.08661869,0,0,0,nan
186800,1,monitoring,0.48889086,-0.49535401,0.00000000,1,3,40.00000000,0,nan,nan,0,0.00000000,-21.63288116,41.65211868,0.12922338,0,0,0,nan
186900,1,monitoring,0.34969407,-0.92379192,0.00000000,1,4,110.50000000,0,nan,nan,0,0.00000000,-21.67579269,36.76101303,0.09449620,0,0,0,nan
187000,1,monitoring,7.45884132,10.27692917,7.27692917,1,3,10.00000000,0,nan,nan,0,0.00000000,-83.93518829,1.26624680,0.00389166,0,0,0,nan
187100,1,monitoring,0.58464259,-0.35121793,0.00000000,1,4,61.00000000,0,nan,nan,0,0.20610459,-23.81247139,33.24060440,0.09038561,0,0,0,nan
187200,1,monitoring,0.54541141,-0.57419948,0.00000000,1,4,13.50000000,0,nan,nan,0,0.18471133,-22.71028137,37.45049667,0.13498303,0,0,0,nan
187300,1,monitoring,0.44923708,-0.67162289,0.00000000,1,4,59.50000000,0,nan,nan,0,0.14253805,-22.06137276,39.63697052,0.08845275,0,0,0,nan
187400,1,monitoring,0.62783927,-0.12311574,0.00000000,1,4,30.50000000,0,nan,nan,0,0.13669965,-22.66460609,37.63132858,0.09332064,0,0,0,nan
187500,1,monitoring,0.67187047,-0.29795796,0.00000000,1,4,47.00000000,0,nan,nan,0,0.09041395,-24.00150108,34.99080658,0.06324820,0,0,0,nan
187600,1,monitoring,0.51372027,-0.46409016,0.00000000,1,4,58.50000000,0,nan,nan,0,0.04443449,-22.74054337,32.41860580,0.04285347,0,0,0,nan
187700,1,monitoring,0.58001643,-0.41002772,0.00000000,1,4,58.00000000,0,nan,nan,0,0.01544938,-23.97018242,25.33358192,0.05122824,0,0,0,nan
187800,1,monitoring,0.48717505,-0.31004960,0.00000000,1,3,63.00000000,0,nan,nan,0,0.00000000,-22.86270523,34.57576370,0.07967518,0,0,0,nan
187900,1,monitoring,0.27771491,-1.00427950,0.00000000,1,4,21.00000000,0,nan,nan,0,0.00000000,-20.22753525,39.33824158,0.19084361,0,0,0,nan
188000,1,monitoring,8.48698521,6.89172082,3.89172082,1,4,8.50000000,0,nan,nan,0,0.00000000,-93.28609467,1.34876823,0.00598948,0,0,0,nan
188100,1,monitoring,0.83371186,0.56740922,0.00000000,1,4,29.50000000,0,nan,nan,0,0.02514446,-25.76722336,44.54833221,0.18402317,0,0,0,nan
188200,1,monitoring,0.53537816,-0.45039103,0.00000000,1,4,71.00000000,0,nan,nan,0,0.00000000,-23.54650497,28.00850868,0.03922797,0,0,0,nan
188300,1,monitoring,0.55882126,-0.42854450,0.00000000,1,3,267.00000000,0,nan,nan,0,0.00612108,-23.27592850,27.83411026,0.04254951,0,0,0,nan
188400,1,monitoring,0.98595130,0.08881596,0.00000000,1,4,42.50000000,0,nan,nan,0,0.00000000,-23.62420654,43.09410095,0.27210605,0,0,0,nan
188500,1,monitoring,0.51573396,-0.44854287,0.00000000,1,4,94.50000000,0,nan,nan,0,0.00000000,-18.63634300,39.54835510,0.19273713,0,0,0,nan
188600,1,monitoring,0.53386116,-0.38998664,0.00000000,1,4,28.50000000,0,nan,nan,0,0.00000000,-23.43292999,21.02125549,0.04348545,0,0,0,nan
188700,1,monitoring,0.41217628,-0.50569013,0.00000000,1,4,45.00000000,0,nan,nan,0,0.00000000,-22.03001785,28.95668602,0.04135623,0,0,0,nan
188800,1,monitoring,0.51053470,-0.48425309,0.00000000,1,4,152.00000000,0,nan,nan,0,0.00000000,-22.44076920,35.68898010,0.08883910,0,0,0,nan
188900,1,monitoring,0.63279295,-0.13053877,0.00000000,1,4,39.00000000,0,nan,nan,0,0.00000000,-19.88429260,41.20266342,0.23550235,0,0,0,nan
189000,1,monitoring,6.33453274,6.49751104,3.49751104,1,4,9.00000000,0,nan,nan,0,0.00000000,-73.83294678,1.28440952,0.00490419,0,0,0,nan
189100,1,monitoring,0.82663608,1.02071039,0.00000000,1,4,108.50000000,0,nan,nan,0,0.04403611,-21.50891876,38.91017151,0.19839722,0,0,0,nan
189200,1,monitoring,0.65227485,-0.34502261,0.00000000,1,3,10.00000000,0,nan,nan,0,0.00000000,-24.41600800,40.21213150,0.20372038,0,0,0,nan
189300,1,monitoring,0.79945952,0.13667458,0.00000000,1,4,15.00000000,0,nan,nan,0,0.00000000,-25.88199043,42.70128632,0.23608650,0,0,0,nan
189400,1,monitoring,0.47844091,-0.59302793,0.00000000,1,3,101.00000000,0,nan,nan,0,0.00000000,-22.37810516,39.92970657,0.09107789,0,0,0,nan
189500,1,monitoring,0.31392440,-1.13604426,0.00000000,1,4,82.00000000,0,nan,nan,0,0.00000000,-21.04199600,39.43810272,0.07309095,0,0,0,nan
189600,1,monitoring,1.00571859,1.08218738,0.00000000,1,4,136.00000000,0,nan,nan,0,0.00000000,-22.40356445,42.31198120,0.20658377,0,0,0,nan
189700,1,monitoring,0.89920670,0.70896421,0.00000000,1,4,109.00000000,0,nan,nan,0,0.00000000,-22.65858078,41.44763947,0.20295760,0,0,0,nan
189800,1,monitoring,0.29455423,-1.09756906,0.00000000,1,4,114.00000000,0,nan,nan,0,0.00000000,-19.94694901,36.53051758,0.07593103,0,0,0,nan
189900,1,monitoring,0.25346103,-1.43610961,0.00000000,1,4,63.50000000,0,nan,nan,0,0.00371150,-20.70298004,30.04133415,0.05124824,0,0,0,nan
190000,1,monitoring,8.58361721,24.90934215,10.00000000,1,3,7.00000000,0,nan,nan,0,0.00000000,-94.13792419,1.33512044,0.00567794,0,0,0,nan
