step=458490, D_t=15.731966, c_t=3.094081, e_P=0.787061, e_R=0.421266, e_P_bar=4.510713, e_R_bar=3.334276
step=5840408, D_t=46.747965, c_t=3.382382, e_P=0.272746, e_R=0.276736, e_P_bar=3.332388, e_R_bar=9.076955
step=5842608, D_t=14.436810, c_t=3.039012, e_P=0.126453, e_R=0.149571, e_P_bar=1.165660, e_R_bar=5.245461
step=5846946, D_t=269.541175, c_t=3.225684, e_P=2.312525, e_R=0.313310, e_P_bar=22.712113, e_R_bar=4.821024
step=5852033, D_t=114.043633, c_t=3.234990, e_P=0.600694, e_R=0.459600, e_P_bar=6.442339, e_R_bar=13.659558
step=5856069, D_t=60.912818, c_t=3.255339, e_P=0.471810, e_R=0.109446, e_P_bar=10.190549, e_R_bar=4.240088
step=5857454, D_t=58.916683, c_t=3.486081, e_P=0.514197, e_R=0.025960, e_P_bar=10.852641, e_R_bar=0.231429
step=5867061, D_t=54.806560, c_t=3.006043, e_P=0.063450, e_R=0.252548, e_P_bar=0.497571, e_R_bar=10.457798
step=5870504, D_t=263.068260, c_t=4.339118, e_P=0.669734, e_R=0.105663, e_P_bar=22.294437, e_R_bar=5.393939
step=5871913, D_t=244.341678, c_t=4.211686, e_P=1.006660, e_R=0.025638, e_P_bar=22.105695, e_R_bar=0.146909
step=5877057, D_t=10.451238, c_t=3.008264, e_P=0.145709, e_R=0.079934, e_P_bar=2.871395, e_R_bar=3.557748
step=5879051, D_t=44.017860, c_t=3.141405, e_P=0.375507, e_R=0.044509, e_P_bar=9.295723, e_R_bar=1.274857
step=5884019, D_t=218.759801, c_t=3.532502, e_P=0.622590, e_R=0.081886, e_P_bar=20.491944, e_R_bar=4.195214
step=5889064, D_t=19.968038, c_t=3.048700, e_P=0.099369, e_R=0.165049, e_P_bar=1.231816, e_R_bar=6.198282
step=5894018, D_t=39.059513, c_t=3.170279, e_P=0.100051, e_R=0.153642, e_P_bar=1.857542, e_R_bar=8.641097
step=5897035, D_t=139.253362, c_t=4.312100, e_P=0.260432, e_R=0.273607, e_P_bar=7.043148, e_R_bar=15.129468
step=5914056, D_t=24.805189, c_t=3.084576, e_P=0.229264, e_R=0.398020, e_P_bar=1.869857, e_R_bar=6.790730
step=5919033, D_t=50.792055, c_t=3.336849, e_P=0.358162, e_R=0.170641, e_P_bar=7.528594, e_R_bar=6.701073
step=5929271, D_t=8.499064, c_t=3.021763, e_P=0.213554, e_R=0.257538, e_P_bar=1.334671, e_R_bar=3.900869
step=5931027, D_t=202.528975, c_t=3.539257, e_P=1.392618, e_R=0.180043, e_P_bar=19.677523, e_R_bar=4.225285
step=5968694, D_t=65.603498, c_t=3.351575, e_P=0.740456, e_R=0.274599, e_P_bar=9.383525, e_R_bar=6.569358
step=5972267, D_t=480.033664, c_t=6.074288, e_P=1.574164, e_R=0.220906, e_P_bar=29.751680, e_R_bar=8.654760
step=5975844, D_t=122.614878, c_t=3.331940, e_P=0.561184, e_R=0.194184, e_P_bar=12.022543, e_R_bar=10.034352
step=5983774, D_t=13.481549, c_t=3.041518, e_P=0.228197, e_R=0.096213, e_P_bar=3.729257, e_R_bar=3.613273
step=5986534, D_t=209.142359, c_t=4.731720, e_P=0.776538, e_R=0.100794, e_P_bar=19.944886, e_R_bar=4.526173
step=5992391, D_t=122.426026, c_t=3.999623, e_P=0.723594, e_R=0.026638, e_P_bar=15.647055, e_R_bar=0.147362
step=5999031, D_t=50.120263, c_t=3.077246, e_P=0.326573, e_R=0.094247, e_P_bar=8.891765, e_R_bar=4.601851
step=6002037, D_t=16.920435, c_t=3.016860, e_P=0.118085, e_R=0.127332, e_P_bar=1.753869, e_R_bar=5.546604
step=6003406, D_t=97.161966, c_t=3.035753, e_P=0.626115, e_R=0.096410, e_P_bar=13.409832, e_R_bar=3.807931
step=6005031, D_t=63.525927, c_t=3.231168, e_P=0.502426, e_R=0.128169, e_P_bar=10.078887, e_R_bar=5.046572
step=6006413, D_t=297.995856, c_t=4.120534, e_P=1.467260, e_R=0.020384, e_P_bar=24.412941, e_R_bar=-0.218032
step=6009047, D_t=27.302587, c_t=3.059293, e_P=0.321046, e_R=0.086006, e_P_bar=6.717685, e_R_bar=3.078616
step=6011399, D_t=40.663004, c_t=3.284178, e_P=0.415364, e_R=0.011709, e_P_bar=9.018093, e_R_bar=-0.543124
step=6016515, D_t=89.688899, c_t=3.144048, e_P=0.457396, e_R=0.088716, e_P_bar=12.369777, e_R_bar=5.134823
step=6022033, D_t=58.373351, c_t=3.205251, e_P=0.156295, e_R=0.229666, e_P_bar=2.594568, e_R_bar=10.488800
step=6024041, D_t=37.095734, c_t=3.075868, e_P=0.204564, e_R=0.233092, e_P_bar=3.166337, e_R_bar=8.010354
step=6029047, D_t=56.633742, c_t=3.136806, e_P=0.312144, e_R=0.405032, e_P_bar=2.799832, e_R_bar=10.267834
step=6034040, D_t=61.078292, c_t=3.004299, e_P=0.531794, e_R=0.000931, e_P_bar=11.052447, e_R_bar=-0.946989
step=6036031, D_t=20.928755, c_t=3.083828, e_P=0.103042, e_R=0.113383, e_P_bar=2.069235, e_R_bar=6.129908
step=6041270, D_t=35.869265, c_t=3.294210, e_P=0.336411, e_R=0.011221, e_P_bar=8.469860, e_R_bar=-0.412198
step=6048031, D_t=57.826156, c_t=3.243712, e_P=0.240348, e_R=0.199613, e_P_bar=5.856555, e_R_bar=9.019594
step=6055031, D_t=99.551387, c_t=3.008135, e_P=0.372193, e_R=0.279056, e_P_bar=7.637233, e_R_bar=11.864883
step=6058013, D_t=15.914303, c_t=3.030166, e_P=0.179809, e_R=0.062463, e_P_bar=4.415096, e_R_bar=3.512198
step=6062029, D_t=63.741301, c_t=3.460614, e_P=0.350208, e_R=0.182306, e_P_bar=7.567437, e_R_bar=8.379529
step=6064673, D_t=123.334117, c_t=3.958719, e_P=0.500407, e_R=0.017457, e_P_bar=15.705671, e_R_bar=0.011654
step=6066773, D_t=135.325714, c_t=3.156037, e_P=0.520408, e_R=0.169293, e_P_bar=13.789195, e_R_bar=8.972710
step=6070045, D_t=61.960052, c_t=3.441548, e_P=0.329679, e_R=0.188832, e_P_bar=6.786619, e_R_bar=8.823939
step=6073027, D_t=207.475602, c_t=4.347679, e_P=0.754246, e_R=0.044618, e_P_bar=20.330558, e_R_bar=1.272648
step=6075025, D_t=36.950782, c_t=3.306199, e_P=0.292773, e_R=0.130487, e_P_bar=6.074056, e_R_bar=6.083371
step=6076069, D_t=40.301818, c_t=3.032384, e_P=0.488913, e_R=0.247930, e_P_bar=5.315235, e_R_bar=7.235462
step=6082013, D_t=92.610663, c_t=3.772526, e_P=0.408773, e_R=0.177376, e_P_bar=9.957190, e_R_bar=9.277699
step=6085512, D_t=16.689569, c_t=3.016377, e_P=0.225976, e_R=0.106307, e_P_bar=4.251054, e_R_bar=3.912503
step=6087958, D_t=23.078996, c_t=3.067473, e_P=0.097065, e_R=0.199638, e_P_bar=0.710353, e_R_bar=6.756729
step=6091030, D_t=27.271295, c_t=3.131409, e_P=0.106028, e_R=0.163676, e_P_bar=1.129461, e_R_bar=7.298418
step=6093030, D_t=57.923369, c_t=3.003365, e_P=0.420435, e_R=0.031942, e_P_bar=10.745966, e_R_bar=0.609060
step=6095082, D_t=93.067825, c_t=3.287477, e_P=0.572150, e_R=0.256100, e_P_bar=9.074661, e_R_bar=10.187550
step=6097190, D_t=49.846931, c_t=3.349956, e_P=0.500324, e_R=0.079357, e_P_bar=9.637422, e_R_bar=2.610355
step=6099842, D_t=68.097693, c_t=3.108484, e_P=0.083711, e_R=0.204616, e_P_bar=0.821846, e_R_bar=11.641304
step=6102043, D_t=24.725685, c_t=3.097997, e_P=0.308261, e_R=0.092192, e_P_bar=5.976485, e_R_bar=3.705806
step=6103501, D_t=24.863226, c_t=3.095921, e_P=0.248653, e_R=0.137485, e_P_bar=4.163028, e_R_bar=5.691717
step=6105387, D_t=141.562330, c_t=3.705510, e_P=0.801041, e_R=0.056569, e_P_bar=16.741467, e_R_bar=1.687590
step=6114813, D_t=46.497361, c_t=3.386409, e_P=0.354513, e_R=0.261631, e_P_bar=5.717491, e_R_bar=7.765630
step=6123052, D_t=31.628933, c_t=3.171126, e_P=0.168581, e_R=0.135465, e_P_bar=3.123587, e_R_bar=7.314442
step=6124756, D_t=43.221602, c_t=3.265791, e_P=0.394476, e_R=0.001597, e_P_bar=9.297484, e_R_bar=-1.027190
step=6139695, D_t=32.287739, c_t=3.154520, e_P=0.723954, e_R=0.097733, e_P_bar=7.882761, e_R_bar=1.561266
step=6148516, D_t=25.155124, c_t=3.023679, e_P=0.241115, e_R=0.178893, e_P_bar=3.009110, e_R_bar=6.423045
step=6151782, D_t=119.257526, c_t=3.199185, e_P=0.117616, e_R=0.236582, e_P_bar=2.152632, e_R_bar=15.293176
step=6156330, D_t=20.622659, c_t=3.000552, e_P=0.284149, e_R=0.058995, e_P_bar=6.022482, e_R_bar=2.230476
step=6158928, D_t=217.059649, c_t=4.228342, e_P=0.146644, e_R=0.328194, e_P_bar=2.762314, e_R_bar=20.651608
step=6161756, D_t=66.997537, c_t=3.306195, e_P=0.483263, e_R=0.137835, e_P_bar=9.526263, e_R_bar=6.576122
step=6163436, D_t=206.943577, c_t=4.380248, e_P=0.893806, e_R=0.108650, e_P_bar=19.810005, e_R_bar=4.631506
step=6166600, D_t=83.609148, c_t=3.258372, e_P=0.539138, e_R=0.142101, e_P_bar=11.002194, e_R_bar=6.794852
step=6173035, D_t=9.154152, c_t=3.023846, e_P=0.194880, e_R=0.074533, e_P_bar=3.222621, e_R_bar=2.814785
step=6181012, D_t=83.237678, c_t=3.600292, e_P=0.111333, e_R=0.272813, e_P_bar=1.431591, e_R_bar=12.822866
step=6187047, D_t=62.331010, c_t=3.163140, e_P=0.417793, e_R=0.035099, e_P_bar=11.114074, e_R_bar=1.067422
step=6192337, D_t=40.649359, c_t=3.240518, e_P=0.144734, e_R=0.214198, e_P_bar=2.609920, e_R_bar=8.630587
step=6196062, D_t=28.040868, c_t=3.200411, e_P=0.375086, e_R=0.012985, e_P_bar=7.488774, e_R_bar=-0.350613
step=6198017, D_t=13.280730, c_t=3.024071, e_P=0.118613, e_R=0.094481, e_P_bar=1.590862, e_R_bar=4.902103
step=6201016, D_t=42.835458, c_t=3.064246, e_P=0.374410, e_R=0.041710, e_P_bar=9.139816, e_R_bar=1.461053
step=6204577, D_t=171.027914, c_t=3.151251, e_P=0.727840, e_R=0.072800, e_P_bar=18.126315, e_R_bar=3.673219
step=6205684, D_t=44.104531, c_t=3.305308, e_P=0.302950, e_R=0.190756, e_P_bar=5.237474, e_R_bar=7.796020
step=6212181, D_t=147.622736, c_t=4.123584, e_P=0.411236, e_R=0.379997, e_P_bar=6.204963, e_R_bar=16.023230
step=6213296, D_t=18.954389, c_t=3.112373, e_P=0.459236, e_R=0.060109, e_P_bar=6.012313, e_R_bar=1.326978
step=6221056, D_t=22.925963, c_t=3.034798, e_P=0.090518, e_R=0.129372, e_P_bar=1.224008, e_R_bar=6.659860
step=6227048, D_t=65.261960, c_t=3.348264, e_P=0.173722, e_R=0.221030, e_P_bar=3.018526, e_R_bar=11.018730
step=6229355, D_t=20.302853, c_t=3.005985, e_P=0.208496, e_R=0.118120, e_P_bar=3.651417, e_R_bar=5.222343
step=6232411, D_t=86.427644, c_t=3.441984, e_P=0.309456, e_R=0.144419, e_P_bar=8.662152, e_R_bar=9.890521
step=6234723, D_t=83.979162, c_t=3.283508, e_P=0.211680, e_R=0.180503, e_P_bar=4.969633, e_R_bar=11.969172
step=6239587, D_t=48.110582, c_t=3.134792, e_P=0.257375, e_R=0.183124, e_P_bar=4.932339, e_R_bar=8.478985
step=6243576, D_t=86.592192, c_t=3.270197, e_P=0.508322, e_R=0.134468, e_P_bar=11.342745, e_R_bar=6.672819
step=6248052, D_t=49.042680, c_t=3.061147, e_P=0.403781, e_R=0.126925, e_P_bar=7.838539, e_R_bar=6.053318
step=6253557, D_t=55.741759, c_t=3.336831, e_P=0.375987, e_R=0.194817, e_P_bar=7.971050, e_R_bar=6.924297
step=6259022, D_t=98.640110, c_t=3.496351, e_P=0.118260, e_R=0.249012, e_P_bar=1.675365, e_R_bar=13.945371
step=6260633, D_t=13.720021, c_t=3.068555, e_P=0.200712, e_R=0.118408, e_P_bar=3.096346, e_R_bar=4.225244
step=6264812, D_t=21.169749, c_t=3.105298, e_P=0.255811, e_R=0.080819, e_P_bar=5.027971, e_R_bar=4.130255
step=6269926, D_t=106.122783, c_t=3.202527, e_P=0.133986, e_R=0.280691, e_P_bar=1.527669, e_R_bar=14.488333
step=6272197, D_t=107.763842, c_t=3.472762, e_P=0.670058, e_R=0.127055, e_P_bar=13.571779, e_R_bar=5.597722
step=6276020, D_t=206.819775, c_t=3.121374, e_P=0.775521, e_R=0.178039, e_P_bar=17.577373, e_R_bar=10.231105
step=6280320, D_t=26.129274, c_t=3.001013, e_P=0.348442, e_R=0.015418, e_P_bar=7.229007, e_R_bar=-0.222632
step=6281790, D_t=30.994006, c_t=3.197010, e_P=0.179314, e_R=0.148497, e_P_bar=2.777910, e_R_bar=7.366901
step=6288233, D_t=21.038109, c_t=3.077622, e_P=0.332156, e_R=0.088990, e_P_bar=5.775423, e_R_bar=2.953084
step=6290830, D_t=9.079599, c_t=3.004204, e_P=0.110144, e_R=0.071931, e_P_bar=1.613332, e_R_bar=3.944155
step=6294033, D_t=48.585487, c_t=3.274733, e_P=0.190146, e_R=0.181762, e_P_bar=3.337731, e_R_bar=9.275264
step=6310442, D_t=30.241080, c_t=3.250672, e_P=0.571907, e_R=0.143883, e_P_bar=7.068731, e_R_bar=3.242716
step=6312371, D_t=109.657678, c_t=3.427710, e_P=1.233401, e_R=0.186008, e_P_bar=14.144151, e_R_bar=4.388432
step=6318024, D_t=34.847861, c_t=3.124481, e_P=0.147554, e_R=0.188306, e_P_bar=2.314416, e_R_bar=8.021172
step=6320661, D_t=146.741859, c_t=3.150748, e_P=0.381392, e_R=0.210885, e_P_bar=9.888491, e_R_bar=13.989334
step=6321744, D_t=195.271744, c_t=4.635507, e_P=0.924245, e_R=0.348295, e_P_bar=14.942550, e_R_bar=12.933046
step=6324018, D_t=82.287317, c_t=3.536531, e_P=0.420257, e_R=0.199327, e_P_bar=7.748333, e_R_bar=10.224381
step=6325131, D_t=46.039142, c_t=3.339403, e_P=0.548483, e_R=0.202780, e_P_bar=7.731036, e_R_bar=5.684133
step=6333853, D_t=33.062224, c_t=3.103011, e_P=0.111945, e_R=0.197535, e_P_bar=1.748244, e_R_bar=7.941542
step=6339066, D_t=108.111578, c_t=3.199171, e_P=0.627176, e_R=0.055179, e_P_bar=14.590157, e_R_bar=1.830430
step=6340271, D_t=48.478095, c_t=3.110823, e_P=0.210479, e_R=0.147518, e_P_bar=3.787802, e_R_bar=9.088936
step=6344042, D_t=71.946651, c_t=3.415701, e_P=0.464421, e_R=0.001503, e_P_bar=11.995553, e_R_bar=-1.093213
step=6346265, D_t=32.912423, c_t=3.254247, e_P=0.117847, e_R=0.135968, e_P_bar=2.212391, e_R_bar=7.805778
step=6348392, D_t=31.512629, c_t=3.164835, e_P=0.315300, e_R=0.158876, e_P_bar=5.065854, e_R_bar=6.112477
step=6357453, D_t=36.056994, c_t=3.306718, e_P=0.315931, e_R=0.171247, e_P_bar=5.567573, e_R_bar=6.412186
step=6364074, D_t=40.404334, c_t=3.075690, e_P=0.430231, e_R=0.000742, e_P_bar=8.989364, e_R_bar=-0.897224
step=6367203, D_t=21.799815, c_t=3.027047, e_P=0.053856, e_R=0.110094, e_P_bar=0.383561, e_R_bar=6.591852
step=6370014, D_t=20.162837, c_t=3.102790, e_P=0.229926, e_R=0.073390, e_P_bar=4.883889, e_R_bar=4.058732
step=6372243, D_t=329.206231, c_t=3.708815, e_P=0.985100, e_R=0.075903, e_P_bar=25.331270, e_R_bar=4.091357
step=6375368, D_t=114.462321, c_t=3.861743, e_P=0.242707, e_R=0.372860, e_P_bar=3.663722, e_R_bar=14.679979
step=6380506, D_t=94.537542, c_t=3.765433, e_P=0.253090, e_R=0.188402, e_P_bar=6.375181, e_R_bar=12.183273
step=6381679, D_t=17.317878, c_t=3.044892, e_P=0.130988, e_R=0.138593, e_P_bar=1.384617, e_R_bar=5.720017
step=6384017, D_t=26.224047, c_t=3.160865, e_P=0.307722, e_R=0.062529, e_P_bar=6.426889, e_R_bar=3.338142
step=6386070, D_t=92.106945, c_t=3.420937, e_P=0.298921, e_R=0.299825, e_P_bar=5.361525, e_R_bar=12.468678
step=6389113, D_t=130.132067, c_t=3.142813, e_P=0.864648, e_R=0.324334, e_P_bar=12.918843, e_R_bar=9.662693
step=6392717, D_t=26.107266, c_t=3.183426, e_P=0.364604, e_R=0.000067, e_P_bar=7.225962, e_R_bar=-1.044384
step=6394245, D_t=167.999422, c_t=3.833978, e_P=0.877122, e_R=0.019179, e_P_bar=18.330271, e_R_bar=-0.085498
step=6395544, D_t=176.437035, c_t=3.336711, e_P=0.483161, e_R=0.373349, e_P_bar=7.549120, e_R_bar=17.201304
step=6399022, D_t=58.806747, c_t=3.408621, e_P=0.236344, e_R=0.179982, e_P_bar=4.696579, e_R_bar=9.775256
step=6401083, D_t=10.436385, c_t=3.036864, e_P=0.318631, e_R=0.058701, e_P_bar=4.479767, e_R_bar=0.896915
step=6406014, D_t=164.714146, c_t=3.691781, e_P=0.847731, e_R=0.067603, e_P_bar=17.984140, e_R_bar=2.449285
step=6409052, D_t=132.006392, c_t=3.074243, e_P=0.692214, e_R=0.220613, e_P_bar=13.760742, e_R_bar=8.640298
step=6410586, D_t=96.475664, c_t=3.488738, e_P=0.346591, e_R=0.185996, e_P_bar=7.468693, e_R_bar=11.711958
step=6412969, D_t=69.693932, c_t=3.088758, e_P=0.135296, e_R=0.196320, e_P_bar=2.029554, e_R_bar=11.630510
step=6419863, D_t=78.016515, c_t=3.521147, e_P=0.566040, e_R=0.043800, e_P_bar=12.411783, e_R_bar=1.407365
step=6422992, D_t=32.613700, c_t=3.122534, e_P=0.144919, e_R=0.171434, e_P_bar=2.063743, e_R_bar=7.808224
step=6426051, D_t=44.656005, c_t=3.073204, e_P=0.451084, e_R=0.003614, e_P_bar=9.450503, e_R_bar=-0.895108
step=6427733, D_t=564.330120, c_t=6.220910, e_P=1.139251, e_R=0.207148, e_P_bar=31.459084, e_R_bar=11.789244
step=6429528, D_t=283.029193, c_t=3.089501, e_P=1.150826, e_R=0.144027, e_P_bar=23.139573, e_R_bar=5.533403
step=6433234, D_t=181.378945, c_t=4.648219, e_P=0.861885, e_R=0.243334, e_P_bar=15.968050, e_R_bar=10.381680
step=6464638, D_t=15.694089, c_t=3.071152, e_P=0.697242, e_R=0.063684, e_P_bar=5.583876, e_R_bar=0.456630
step=6471483, D_t=223.071396, c_t=3.496085, e_P=1.334506, e_R=0.522080, e_P_bar=16.965987, e_R_bar=12.581656
step=6473869, D_t=24.096128, c_t=3.157765, e_P=0.265629, e_R=0.146451, e_P_bar=4.202009, e_R_bar=5.525882
step=6479042, D_t=23.139099, c_t=3.049246, e_P=0.092345, e_R=0.122536, e_P_bar=1.261799, e_R_bar=6.684763
step=6482421, D_t=56.830628, c_t=3.010320, e_P=0.110809, e_R=0.187585, e_P_bar=1.553260, e_R_bar=10.547447
step=6484253, D_t=161.149571, c_t=3.764319, e_P=0.907562, e_R=0.169392, e_P_bar=16.715589, e_R_bar=6.548910
step=6486864, D_t=408.532716, c_t=4.359904, e_P=1.307537, e_R=0.169043, e_P_bar=27.261443, e_R_bar=8.595299
step=6490252, D_t=127.024005, c_t=3.527036, e_P=0.272309, e_R=0.323937, e_P_bar=4.107493, e_R_bar=15.400536
step=6492939, D_t=573.835266, c_t=6.013536, e_P=1.294083, e_R=0.124782, e_P_bar=33.371096, e_R_bar=5.834422
step=6497000, D_t=17.027855, c_t=3.060898, e_P=0.151575, e_R=0.140640, e_P_bar=1.866912, e_R_bar=5.529046
step=6498637, D_t=67.145242, c_t=3.301205, e_P=0.108493, e_R=0.187805, e_P_bar=1.602231, e_R_bar=11.477079
step=6500053, D_t=19.505424, c_t=3.121702, e_P=0.170613, e_R=0.117257, e_P_bar=2.640347, e_R_bar=5.660337
step=6527058, D_t=74.778138, c_t=3.432762, e_P=0.589829, e_R=0.058655, e_P_bar=12.164876, e_R_bar=1.253818
step=6530048, D_t=45.806765, c_t=3.145089, e_P=0.321078, e_R=0.214295, e_P_bar=5.368343, e_R_bar=7.924293
step=6531085, D_t=56.596634, c_t=3.152059, e_P=0.531942, e_R=0.023940, e_P_bar=10.636056, e_R_bar=0.259971
step=6533023, D_t=125.598931, c_t=4.085262, e_P=0.273855, e_R=0.205067, e_P_bar=6.637209, e_R_bar=14.392544
step=6534044, D_t=38.324506, c_t=3.317687, e_P=0.099518, e_R=0.195228, e_P_bar=1.078252, e_R_bar=8.688290
step=6536048, D_t=163.412284, c_t=3.941021, e_P=0.516785, e_R=0.440606, e_P_bar=8.435043, e_R_bar=15.989829
step=6540024, D_t=13.904253, c_t=3.022114, e_P=0.169081, e_R=0.107769, e_P_bar=3.101621, e_R_bar=4.264792
step=6542036, D_t=21.958703, c_t=3.026245, e_P=0.097238, e_R=0.119415, e_P_bar=1.168063, e_R_bar=6.523269
step=6544052, D_t=82.050113, c_t=3.473042, e_P=0.504358, e_R=0.018168, e_P_bar=12.809889, e_R_bar=0.083428
step=6547406, D_t=64.810619, c_t=3.260452, e_P=0.312116, e_R=0.154864, e_P_bar=7.316719, e_R_bar=8.722778
step=6553037, D_t=18.798688, c_t=3.029221, e_P=0.152465, e_R=0.114586, e_P_bar=2.376324, e_R_bar=5.652474
step=6556095, D_t=34.350674, c_t=3.024886, e_P=0.303687, e_R=0.039697, e_P_bar=8.122248, e_R_bar=1.652401
step=6558023, D_t=38.147902, c_t=3.284973, e_P=0.196468, e_R=0.102375, e_P_bar=4.667265, e_R_bar=7.383254
step=6559769, D_t=168.153395, c_t=3.920797, e_P=0.479153, e_R=0.219295, e_P_bar=12.898522, e_R_bar=13.035909
step=6561350, D_t=28.582652, c_t=3.055299, e_P=0.149096, e_R=0.188889, e_P_bar=1.927096, e_R_bar=7.311061
step=6563029, D_t=198.495477, c_t=3.593905, e_P=0.797046, e_R=0.155644, e_P_bar=17.828055, e_R_bar=8.896707
step=6568057, D_t=18.062995, c_t=3.091929, e_P=0.101312, e_R=0.119160, e_P_bar=1.658972, e_R_bar=5.777006
step=6570043, D_t=116.196258, c_t=3.052631, e_P=0.600998, e_R=0.047013, e_P_bar=15.112237, e_R_bar=2.003202
step=6571059, D_t=39.631631, c_t=3.092628, e_P=0.142887, e_R=0.216057, e_P_bar=2.063185, e_R_bar=8.660631
step=6583035, D_t=33.444372, c_t=3.283098, e_P=0.221224, e_R=0.137296, e_P_bar=4.481389, e_R_bar=6.841484
step=6585064, D_t=66.089642, c_t=3.129247, e_P=0.199148, e_R=0.178828, e_P_bar=4.266365, e_R_bar=10.676021
step=6586471, D_t=19.435213, c_t=3.111690, e_P=0.084131, e_R=0.097711, e_P_bar=0.943737, e_R_bar=6.162774
step=6590044, D_t=146.613249, c_t=4.234147, e_P=0.444988, e_R=0.251870, e_P_bar=10.383986, e_R_bar=13.616143
step=6595427, D_t=40.694166, c_t=3.008435, e_P=0.340696, e_R=0.197810, e_P_bar=4.765893, e_R_bar=7.659934
step=6599025, D_t=174.007017, c_t=3.524598, e_P=0.632392, e_R=0.150007, e_P_bar=16.693359, e_R_bar=8.327412
step=6601011, D_t=20.713482, c_t=3.123592, e_P=0.173407, e_R=0.107450, e_P_bar=3.342202, e_R_bar=5.500604
step=6604024, D_t=121.420643, c_t=3.921851, e_P=0.149638, e_R=0.237856, e_P_bar=2.595729, e_R_bar=15.365659
step=6605057, D_t=30.009935, c_t=3.119760, e_P=0.340276, e_R=0.167864, e_P_bar=4.409657, e_R_bar=6.369835
step=6607024, D_t=24.431618, c_t=3.019945, e_P=0.245513, e_R=0.138263, e_P_bar=3.533931, e_R_bar=6.031133
step=6611452, D_t=21.431908, c_t=3.053402, e_P=0.052524, e_R=0.124468, e_P_bar=0.162384, e_R_bar=6.545032
step=6613039, D_t=14.437527, c_t=3.057647, e_P=0.084724, e_R=0.101636, e_P_bar=1.180940, e_R_bar=5.242178
step=6614848, D_t=85.028156, c_t=3.354067, e_P=0.202014, e_R=0.217577, e_P_bar=4.174619, e_R_bar=12.354306
step=6616236, D_t=15.964665, c_t=3.013962, e_P=0.295463, e_R=0.016955, e_P_bar=5.650604, e_R_bar=-0.097879
step=6618554, D_t=74.264989, c_t=3.376510, e_P=0.975667, e_R=0.044129, e_P_bar=12.175169, e_R_bar=0.543355
step=6621056, D_t=18.061208, c_t=3.015155, e_P=0.193123, e_R=0.077866, e_P_bar=4.236027, e_R_bar=4.263624
step=6624020, D_t=47.895741, c_t=3.059194, e_P=0.273034, e_R=0.147425, e_P_bar=5.799850, e_R_bar=7.883731
step=6625614, D_t=261.979829, c_t=3.183825, e_P=0.861400, e_R=0.103299, e_P_bar=22.457983, e_R_bar=4.427037
step=6627669, D_t=129.765388, c_t=4.087612, e_P=0.767587, e_R=0.052393, e_P_bar=16.030292, e_R_bar=1.600156
step=6630616, D_t=436.103630, c_t=4.635209, e_P=1.068743, e_R=0.202727, e_P_bar=27.285636, e_R_bar=11.300501
step=6635058, D_t=29.856394, c_t=3.084246, e_P=0.356970, e_R=0.074187, e_P_bar=7.216650, e_R_bar=2.762743
step=6639813, D_t=28.922515, c_t=3.201196, e_P=0.428942, e_R=0.137709, e_P_bar=5.853448, e_R_bar=4.856148
step=6645016, D_t=84.829427, c_t=3.261218, e_P=0.386614, e_R=0.225332, e_P_bar=7.217219, e_R_bar=10.842998
step=6648046, D_t=41.638888, c_t=3.308331, e_P=0.253034, e_R=0.161984, e_P_bar=4.751814, e_R_bar=7.790895
step=6649094, D_t=24.212070, c_t=3.174436, e_P=0.105658, e_R=0.191759, e_P_bar=1.064491, e_R_bar=6.876845
step=6650175, D_t=57.740171, c_t=3.340606, e_P=0.201509, e_R=0.307951, e_P_bar=2.067469, e_R_bar=10.545422
step=6654040, D_t=42.303638, c_t=3.155697, e_P=0.137602, e_R=0.169555, e_P_bar=2.469456, e_R_bar=8.860534
step=6662062, D_t=30.553138, c_t=3.242114, e_P=0.432412, e_R=0.296416, e_P_bar=5.375727, e_R_bar=5.675195
step=6665033, D_t=27.951581, c_t=3.103727, e_P=0.399136, e_R=0.014825, e_P_bar=7.476842, e_R_bar=-0.178563
step=6667027, D_t=96.735150, c_t=3.037251, e_P=0.073434, e_R=0.251924, e_P_bar=0.749322, e_R_bar=13.889162
step=6669049, D_t=60.833652, c_t=3.196269, e_P=0.689763, e_R=0.119196, e_P_bar=10.219111, e_R_bar=4.151756
step=6675014, D_t=39.480423, c_t=3.041140, e_P=0.340498, e_R=0.199506, e_P_bar=6.494431, e_R_bar=6.064917
step=6687451, D_t=360.015760, c_t=3.618210, e_P=1.185742, e_R=0.169749, e_P_bar=25.839964, e_R_bar=7.233793
step=6689247, D_t=24.397763, c_t=3.176319, e_P=0.155682, e_R=0.221365, e_P_bar=1.529563, e_R_bar=6.815861
step=6690593, D_t=17.018799, c_t=3.047181, e_P=0.360708, e_R=0.022728, e_P_bar=5.832407, e_R_bar=0.143637
step=6693674, D_t=27.037018, c_t=3.126712, e_P=0.540887, e_R=0.389493, e_P_bar=4.113135, e_R_bar=6.095585
step=6698021, D_t=14.350014, c_t=3.042688, e_P=0.270096, e_R=0.036361, e_P_bar=5.235068, e_R_bar=1.137582
step=6699090, D_t=75.078793, c_t=3.086685, e_P=0.482437, e_R=0.148751, e_P_bar=10.192980, e_R_bar=6.801525
