step,fast_slow_gap,fast_wins,p0_hat,p1_hat,bernoulli_llr,cusum_W,detector_active,regime_change,p0_update_enabled,initial_warmup_remaining,calibration_remaining,log_p_fast,log_p_slow,fast_mean_total_var,slow_mean_total_var,fast_mean_epistemic_var,slow_mean_epistemic_var,predictor_nll
14900,1.08849525,1,0.77398374,0.97398374,0.00000000,0.00000000,0,0,0,0,5099,-16.30477905,-17.39327431,20.63857269,26.26459312,0.07198767,0.06824606,16.91584015
15000,0.21681976,1,0.77569721,0.97569721,0.00000000,0.00000000,0,0,0,0,4999,-56.69194031,-56.90876007,1.13419998,1.16804838,0.00303929,0.00298504,58.16483116
15100,1.65034103,1,0.77246094,0.97246094,0.00000000,0.00000000,0,0,0,0,4899,-23.20893860,-24.85927963,21.56059074,23.71343613,0.09932692,0.09820402,24.61426544
15200,1.48843193,1,0.77662835,0.97662835,0.00000000,0.00000000,0,0,0,0,4799,-21.79232597,-23.28075790,6.74228859,6.42409706,0.05320084,0.05441909,22.03504848
15300,1.68863297,1,0.78063910,0.98063910,0.00000000,0.00000000,0,0,0,0,4699,-21.46688271,-23.15551567,11.81813431,9.93857288,0.08502017,0.08502238,22.24563599
15400,0.20227432,1,0.78450185,0.98450185,0.00000000,0.00000000,0,0,0,0,4599,-25.43400955,-25.63628387,10.78046894,7.87594080,0.07695843,0.07297064,26.11593819
15500,1.39892006,1,0.78677536,0.98677536,0.00000000,0.00000000,0,0,0,0,4499,-24.46803284,-25.86695290,13.72042847,9.67491341,0.05513763,0.04963991,25.56520557
15600,-0.04507065,0,0.79056940,0.99056940,0.00000000,0.00000000,0,0,0,0,4399,-20.82772446,-20.78265381,24.20177460,17.02128410,0.06745370,0.06014214,22.02336836
15700,2.81157494,1,0.79388112,0.99388112,0.00000000,0.00000000,0,0,0,0,4299,-23.00574112,-25.81731606,3.62408876,2.85267234,0.01819639,0.01701336,22.86070490
15800,1.92936325,1,0.79690722,0.99500000,0.00000000,0.00000000,0,0,0,0,4199,-21.02040482,-22.94976807,21.09529686,14.70053101,0.07483751,0.07641020,21.90350024
15900,1.36254692,1,0.79915541,0.99500000,0.00000000,0.00000000,0,0,0,0,4099,-17.64295578,-19.00550270,6.74608088,4.99159050,0.02618303,0.02829762,17.66867113
16000,7.07393646,1,0.80049834,0.99500000,0.00000000,0.00000000,0,0,0,0,3999,-76.92984772,-84.00378418,1.29639244,1.22420299,0.00499127,0.00471710,78.49591573
16100,0.54766655,1,0.79803922,0.99500000,0.00000000,0.00000000,0,0,0,0,3899,-17.38375664,-17.93142319,18.88056755,13.43272018,0.03024349,0.02363566,17.27374840
16200,0.59324646,1,0.79742765,0.99500000,0.00000000,0.00000000,0,0,0,0,3799,-18.59462547,-19.18787193,35.87510681,34.51955414,0.09330696,0.09722461,19.79360962
16300,1.26265717,1,0.79857595,0.99500000,0.00000000,0.00000000,0,0,0,0,3699,-18.01940918,-19.28206635,22.01786613,20.90178299,0.06536751,0.06163621,18.35537434
16400,0.23482513,1,0.79859813,0.99500000,0.00000000,0.00000000,0,0,0,0,3599,-19.57197762,-19.80680275,8.72265530,9.26993942,0.03102766,0.02927973,19.68330669
16500,0.93430901,1,0.80030675,0.99500000,0.00000000,0.00000000,0,0,0,0,3499,-18.82259369,-19.75690269,6.61564302,7.58010292,0.03371398,0.03345852,19.39033000
16600,0.71739578,1,0.80135952,0.99500000,0.00000000,0.00000000,0,0,0,0,3399,-18.86191177,-19.57930756,17.62378693,20.90700340,0.07818738,0.07830532,18.99356842
16700,0.92549133,1,0.80044643,0.99500000,0.00000000,0.00000000,0,0,0,0,3299,-16.26258469,-17.18807602,14.79527092,18.39863968,0.05654985,0.05697308,16.09298539
16800,1.02049637,1,0.79970674,0.99500000,0.00000000,0.00000000,0,0,0,0,3199,-17.42833900,-18.44883537,22.01926422,27.35819817,0.05471832,0.05136393,17.71662521
16900,-0.09489822,0,0.80072254,0.99500000,0.00000000,0.00000000,0,0,0,0,3099,-16.26782990,-16.17293167,38.28919220,45.05548096,0.13378778,0.13789664,18.88508368
17000,-0.41632462,0,0.80085470,0.99500000,0.00000000,0.00000000,0,0,0,0,2999,-38.29734039,-37.88101578,1.17435467,1.21823418,0.00450469,0.00426819,38.47581100
17100,1.00953865,1,0.79719101,0.99500000,0.00000000,0.00000000,0,0,0,0,2899,-16.28780556,-17.29734421,5.73314190,6.35274601,0.02917629,0.02536573,16.07773399
17200,0.56735611,1,0.79944598,0.99500000,0.00000000,0.00000000,0,0,0,0,2799,-24.24691772,-24.81427383,2.78650832,2.77885342,0.02493509,0.02440057,24.12280607
17300,0.57958794,1,0.80177596,0.99500000,0.00000000,0.00000000,0,0,0,0,2699,-19.01189613,-19.59148407,23.47816277,22.63573837,0.09075410,0.08712360,19.03252745
17400,0.55280304,1,0.80053908,0.99500000,0.00000000,0.00000000,0,0,0,0,2599,-16.73478127,-17.28758430,18.58701897,15.66091251,0.04709206,0.05084671,16.35835552
17500,0.20948029,1,0.80106383,0.99500000,0.00000000,0.00000000,0,0,0,0,2499,-17.01906013,-17.22854042,26.33739471,26.75810814,0.05946694,0.05761474,18.71401072
17600,0.86561966,1,0.79934383,0.99500000,0.00000000,0.00000000,0,0,0,0,2399,-16.05125046,-16.91687012,20.18263435,22.60071373,0.05885798,0.05817454,16.79913998
17700,1.16992378,1,0.79974093,0.99500000,0.00000000,0.00000000,0,0,0,0,2299,-14.59247971,-15.76240349,6.96023130,7.80200386,0.03995981,0.04320169,14.81139851
17800,1.54777145,1,0.80166240,0.99500000,0.00000000,0.00000000,0,0,0,0,2199,-17.97618484,-19.52395630,15.59886646,18.95837784,0.05207404,0.05453959,19.64444160
17900,2.45641708,1,0.80391414,0.99500000,0.00000000,0.00000000,0,0,0,0,2099,-17.25962448,-19.71604156,28.43759155,32.90114975,0.13141899,0.12852222,18.52585602
18000,-0.10579681,0,0.80598504,0.99500000,0.00000000,0.00000000,0,0,0,0,1999,-48.27435303,-48.16855621,1.16352618,1.19390154,0.00312978,0.00275638,48.18764019
18100,1.38633919,1,0.80332512,0.99500000,0.00000000,0.00000000,0,0,0,0,1899,-15.56928062,-16.95561981,5.10612202,5.29989624,0.03815836,0.03461558,15.36710008
18200,1.50668907,1,0.80498783,0.99500000,0.00000000,0.00000000,0,0,0,0,1799,-18.94536781,-20.45205688,10.63497543,10.69411182,0.07265617,0.07034278,19.06950111
18300,1.81917381,1,0.80721154,0.99500000,0.00000000,0.00000000,0,0,0,0,1699,-19.44437408,-21.26354790,8.71200562,7.65414619,0.03513049,0.03204466,20.07740211
18400,0.86220169,1,0.80819477,0.99500000,0.00000000,0.00000000,0,0,0,0,1599,-19.74118805,-20.60338974,25.65414047,22.57380486,0.08074315,0.08232874,19.14298948
18500,0.99319267,1,0.80915493,0.99500000,0.00000000,0.00000000,0,0,0,0,1499,-18.20755196,-19.20074463,19.16884041,15.01397038,0.07266653,0.06572037,18.61577670
18600,1.41883278,1,0.81078886,0.99500000,0.00000000,0.00000000,0,0,0,0,1399,-21.80169106,-23.22052383,9.54817390,7.98267698,0.05363521,0.05641168,22.41784604
18700,1.94981956,1,0.81284404,0.99500000,0.00000000,0.00000000,0,0,0,0,1299,-19.39989281,-21.34971237,8.87610722,7.20690155,0.04053024,0.04154583,19.71485376
18800,0.43119431,1,0.81462585,0.99500000,0.00000000,0.00000000,0,0,0,0,1199,-16.17322922,-16.60442352,19.02035332,15.11124325,0.08323284,0.07740780,16.73385696
18900,1.97598457,1,0.81625561,0.99500000,0.00000000,0.00000000,0,0,0,0,1099,-17.58129883,-19.55728340,10.27391720,8.47465038,0.03404580,0.03067522,17.52179972
19000,2.21989822,1,0.81729490,0.99500000,0.00000000,0.00000000,0,0,0,0,999,-33.57699203,-35.79689026,1.23440218,1.18846560,0.00304715,0.00284799,33.52548726
19100,1.22672462,1,0.81896930,0.99500000,0.00000000,0.00000000,0,0,0,0,899,-19.38001633,-20.60674095,22.78356361,18.60208893,0.05825847,0.05411752,20.32411814
19200,2.20319939,1,0.82060738,0.99500000,0.00000000,0.00000000,0,0,0,0,799,-19.97697639,-22.18017578,5.14530754,4.24347353,0.02459048,0.02369852,20.54115677
19300,0.85097313,1,0.82135193,0.99500000,0.00000000,0.00000000,0,0,0,0,699,-18.25822067,-19.10919380,12.83385754,10.61448383,0.04466448,0.04064076,18.98417616
19400,1.96630859,1,0.82091295,0.99500000,0.00000000,0.00000000,0,0,0,0,599,-19.90737152,-21.87368011,10.85249043,9.25871563,0.04683813,0.04087004,19.45721436
19500,1.55039215,1,0.82247899,0.99500000,0.00000000,0.00000000,0,0,0,0,499,-18.25933075,-19.80972290,8.64243507,7.58972836,0.03643113,0.03796928,18.30703163
19600,1.53289032,1,0.82380457,0.99500000,0.00000000,0.00000000,0,0,0,0,399,-20.80314255,-22.33603287,40.91334152,39.75799179,0.12130984,0.10900739,33.05239868
19700,-0.26143456,0,0.82438272,0.99500000,0.00000000,0.00000000,0,0,0,0,299,-22.15708351,-21.89564896,45.78535461,46.63651657,0.11997489,0.09334827,45.82313919
19800,1.74018669,1,0.82494908,0.99500000,0.00000000,0.00000000,0,0,0,0,199,-16.85913849,-18.59932518,14.98948479,17.26637077,0.04257353,0.04086379,16.90369873
19900,1.74280357,1,0.82560484,0.99500000,0.00000000,0.00000000,0,0,0,0,99,-20.02628517,-21.76908875,33.98950958,38.50283432,0.06709951,0.06135067,20.89189593
20000,-1.63027191,0,0.82514970,0.99500000,-3.55449226,0.00000000,1,0,1,0,0,-51.47708130,-49.84680939,1.29936397,1.34194541,0.00512592,0.00499314,54.20247459
20100,-0.51198769,0,0.74857801,0.94857801,-1.58706693,0.00000000,1,0,1,0,0,-17.14956474,-16.63757706,8.92431736,10.95929527,0.04882916,0.04769376,16.87130674
20200,-0.27707481,0,0.69452203,0.89452203,-1.06337553,0.00000000,1,0,1,0,0,-19.88151932,-19.60444450,4.65778255,4.94063473,0.03095095,0.02646738,19.99570656
20300,-0.21737480,0,0.66462830,0.86462830,-0.90721513,0.00000000,1,0,1,0,0,-20.05949593,-19.84212112,38.86503601,40.83210754,0.10232371,0.09190974,28.14883868
20400,0.07289314,1,0.66991454,0.86991454,0.26124483,0.89720125,1,0,1,0,0,-21.70429230,-21.77718544,10.51550674,12.31310558,0.06419108,0.06333127,21.97136879
20500,2.32466412,1,0.68033659,0.88033659,0.25771666,1.10371911,1,0,1,0,0,-15.23158932,-17.55625343,27.68387222,32.11178207,0.10511577,0.09615234,13.73185730
20600,-0.62474060,0,0.69072144,0.89072144,-1.04034215,2.53044395,1,0,1,0,0,-20.08394623,-19.45920563,9.07474995,11.15771484,0.03471040,0.03165910,19.98037720
20700,1.54673195,1,0.68193642,0.88193642,0.25718354,0.25718354,1,0,1,0,0,-21.04368973,-22.59042168,25.27963066,32.19635773,0.09818050,0.09611184,22.21638184
20800,0.60356331,1,0.67151032,0.87151032,0.26069832,1.14887020,1,0,1,0,0,-15.06540775,-15.66897106,22.84271049,30.10079002,0.07514787,0.07797583,16.01956201
20900,0.54749489,1,0.65712376,0.85712376,0.26570995,0.79749586,1,0,1,0,0,-16.37758636,-16.92508125,33.76800156,41.00952148,0.12408027,0.12041386,18.31447728
21000,-2.28932190,0,0.66114285,0.86114285,-0.89213293,0.00000000,1,0,1,0,0,-55.31558990,-53.02626801,1.16354322,1.20581579,0.00494243,0.00454035,56.39686012
21100,-0.30095863,0,0.61364015,0.81364015,-0.72908971,0.00000000,1,0,1,0,0,-23.11285591,-22.81189728,4.59661198,5.09610415,0.03297981,0.03224344,23.29360723
21200,-0.34429169,0,0.60465643,0.80465643,-0.70499527,0.00000000,1,0,1,0,0,-16.46729469,-16.12300301,24.94961357,24.96278381,0.08999053,0.07716244,16.79913759
21300,-0.99951744,0,0.60229844,0.80229844,-0.69894324,0.00000000,1,0,1,0,0,-20.08502388,-19.08550644,36.26823807,40.21329880,0.12194961,0.12360491,23.75121816
21400,-1.03033447,0,0.57821202,0.77821202,-0.64278088,0.00000000,1,0,1,0,0,-21.51495361,-20.48461914,31.16856575,35.41650391,0.08942009,0.08771496,22.47401237
21500,-0.21891975,0,0.55918688,0.75918688,-0.60459983,0.00000000,1,0,1,0,0,-18.24230194,-18.02338219,32.58924484,36.72380066,0.09001879,0.08561668,19.53287659
21600,-0.25879860,0,0.53640618,0.73640618,-0.56459943,0.00000000,1,0,1,0,0,-15.86341572,-15.60461712,9.46119308,10.73905849,0.03558235,0.03563632,15.82269549
21700,0.00269222,1,0.50713494,0.70713494,0.33244439,0.33244439,1,0,1,0,0,-15.59181213,-15.59450436,29.12570572,36.40547180,0.12213712,0.12562844,14.95500565
21800,0.03171921,1,0.51216060,0.71216060,0.32966520,0.72793740,1,0,1,0,0,-16.63146210,-16.66318130,15.70730591,20.58239365,0.06558488,0.06107302,16.37630415
21900,0.73944378,1,0.51847075,0.71847075,0.32624138,0.97950182,1,0,1,0,0,-13.94364643,-14.68309021,21.93570709,27.36328888,0.10978387,0.10659152,15.26818275
22000,-1.02958679,0,0.53760112,0.73760112,-0.56656211,10.28356852,1,0,0,0,0,-67.27610779,-66.24652100,1.24110770,1.28231192,0.00885516,0.00807391,69.59364700
22100,1.46647072,1,0.53552844,0.73552844,0.31733521,9.71157554,1,0,1,0,0,-20.69448662,-22.16095734,26.91543198,25.96408463,0.14907090,0.14188865,21.44033813
22200,0.49941826,1,0.53599292,0.73599292,0.31709955,38.77846020,1,0,0,0,0,-16.56261063,-17.06202888,10.79993057,9.39301682,0.04418902,0.03663674,16.47468996
22300,-0.92962837,0,0.53599292,0.73599292,-0.56392388,62.55920428,1,0,0,0,0,-17.13709068,-16.20746231,21.80058289,16.72386360,0.04697962,0.04830359,17.86533451
22400,1.09210587,1,0.53599292,0.73599292,0.31709955,73.12459688,1,0,0,0,0,-17.53769684,-18.62980270,28.34920120,23.91567230,0.08475503,0.08233242,18.39553197
22500,0.86261559,1,0.53599292,0.73599292,0.31709955,73.11770831,1,0,0,0,0,-15.35446548,-16.21708107,19.11293602,17.08910370,0.07828816,0.07392102,15.88142705
22600,-1.64881897,0,0.53599292,0.73599292,-0.56392388,72.22979631,1,0,0,0,0,-17.58886528,-15.94004631,40.53240967,42.17485809,0.13778012,0.13364203,23.96317720
22700,-0.51260281,0,0.53599292,0.73599292,-0.56392388,39.62504078,1,0,0,0,0,-15.64095497,-15.12835217,21.21868515,23.20354462,0.04366655,0.04560506,15.76739597
22800,-0.75373840,0,0.53538654,0.73538654,-0.56293568,8.78473816,1,0,1,0,0,-19.16723251,-18.41349411,34.35749054,39.97117615,0.10931620,0.10824435,19.23966281
22900,0.63038063,1,0.50645122,0.70645122,0.33282614,0.33282614,1,0,1,0,0,-17.91496277,-18.54534340,30.19837761,33.35956192,0.12801424,0.13281734,19.56164837
23000,0.25293350,1,0.48582870,0.68582870,0.34477179,0.68985281,1,0,1,0,0,-54.85637665,-55.10931015,1.14953852,1.15324736,0.00392107,0.00373862,55.23457718
23100,1.53004837,1,0.48797415,0.68797415,0.34348883,18.21007930,1,0,0,0,0,-21.31514931,-22.84519768,25.95125389,22.53110695,0.08377862,0.08442527,23.26163712
23200,0.43164825,1,0.48797415,0.68797415,0.34348883,49.20385105,1,0,0,0,0,-19.19810104,-19.62974930,9.69845772,7.18195915,0.08426823,0.06952468,19.86671321
23300,3.13369560,1,0.48797415,0.68797415,0.34348883,60.90573101,1,0,0,0,0,-25.97145271,-29.10514832,6.73287868,5.01103354,0.03430631,0.03163346,25.77058220
23400,-0.57139969,0,0.48797415,0.68797415,-0.49528907,80.99539001,1,0,0,0,0,-21.60688972,-21.03549004,23.22836113,15.15678596,0.07451282,0.06377367,21.32811737
23500,-0.30268764,0,0.48797415,0.68797415,-0.49528907,72.56660027,1,0,0,0,0,-14.65162945,-14.34894180,24.68459702,18.50281334,0.07272881,0.06596717,14.17165279
23600,0.48990250,1,0.48797415,0.68797415,0.34348883,78.39703491,1,0,0,0,0,-19.09956551,-19.58946800,34.08105850,29.98647308,0.06515697,0.06255092,18.93064308
23700,0.32172585,1,0.48797415,0.68797415,0.34348883,64.93557774,1,0,0,0,0,-19.00436974,-19.32609558,28.32553864,26.85892677,0.04261923,0.04571004,20.51528168
23800,-0.09160423,0,0.48797415,0.68797415,-0.49528907,51.47412058,1,0,0,0,0,-16.51437569,-16.42277145,29.59810066,30.59545898,0.11256830,0.10916152,16.29564349
23900,0.55621338,1,0.48797415,0.68797415,0.34348883,46.40044246,1,0,0,0,0,-17.53484917,-18.09106255,28.50559425,30.86809540,0.06868629,0.07231659,17.61875677
24000,-0.95701218,0,0.48797415,0.68797415,-0.49528907,60.61865613,1,0,0,0,0,-56.04029846,-55.08328629,1.14004052,1.15592468,0.00361561,0.00348124,56.32943649
24100,0.93881035,1,0.48797415,0.68797415,0.34348883,60.57764544,1,0,0,0,0,-21.80489922,-22.74370956,4.89932680,4.60138464,0.02713142,0.02785558,21.79806805
24200,0.81215477,1,0.48797415,0.68797415,0.34348883,89.05508348,1,0,0,0,0,-24.10441589,-24.91657066,4.56772137,4.07953072,0.02644855,0.02735061,24.59483385
24300,0.01008987,1,0.47619048,0.67619048,0.00000000,0.00000000,0,0,0,0,4998,-17.09930420,-17.10939407,25.31617546,25.34862900,0.06908437,0.06903820,17.18714142
24400,-0.16405487,0,0.36363636,0.56363636,0.00000000,0.00000000,0,0,0,0,4898,-17.44097137,-17.27691650,25.57410622,28.25625229,0.06605477,0.06833050,17.87635803
24500,-1.35693359,0,0.25791855,0.45791855,0.00000000,0.00000000,0,0,0,0,4798,-23.00527954,-21.64834595,7.47613525,8.72514153,0.03274705,0.03588279,23.17905172
24600,-1.33097076,0,0.23364486,0.43364486,0.00000000,0.00000000,0,0,0,0,4698,-19.92851639,-18.59754562,23.89795876,28.10596466,0.05702291,0.05346697,20.45043373
24700,-0.50936127,0,0.20427553,0.40427553,0.00000000,0.00000000,0,0,0,0,4598,-19.27050018,-18.76113892,9.70900345,11.80264473,0.03784237,0.03970782,19.10039520
24800,0.21574211,1,0.22840691,0.42840691,0.00000000,0.00000000,0,0,0,0,4498,-16.97666550,-17.19240761,25.35474396,30.58814240,0.06489840,0.06145122,17.30455589
24900,-1.42852974,0,0.27858293,0.47858293,0.00000000,0.00000000,0,0,0,0,4398,-21.75308037,-20.32455063,10.36637020,12.47348785,0.03931260,0.04062945,22.72188044
25000,-0.64173317,0,0.28848821,0.48848821,0.00000000,0.00000000,0,0,0,0,4298,-27.28358269,-26.64184952,1.26234901,1.30859995,0.00530860,0.00565032,29.48687363
25100,0.01306343,1,0.29232643,0.49232643,0.00000000,0.00000000,0,0,0,0,4198,-23.14951515,-23.16257858,10.21426582,11.02524471,0.06638381,0.06951834,24.38937251
25200,0.07356071,1,0.30944625,0.50944625,0.00000000,0.00000000,0,0,0,0,4098,-19.25837517,-19.33193588,24.74663162,25.36595345,0.07601967,0.07902180,19.72915697
25300,-0.06792068,0,0.30754163,0.50754163,0.00000000,0.00000000,0,0,0,0,3998,-17.51789093,-17.44997025,22.37390900,25.19696236,0.06704897,0.06053589,18.36399460
25400,0.55439949,1,0.32471008,0.52471008,0.00000000,0.00000000,0,0,0,0,3898,-17.26739311,-17.82179260,19.09976196,22.21152306,0.06133275,0.05983870,18.05588722
25500,-0.05951881,0,0.33333333,0.53333333,0.00000000,0.00000000,0,0,0,0,3798,-16.60827637,-16.54875755,10.06084347,11.78847122,0.05837723,0.05637888,16.27029371
25600,-0.17175865,0,0.34292203,0.54292203,0.00000000,0.00000000,0,0,0,0,3698,-18.86870575,-18.69694710,18.71034431,22.49772072,0.05266732,0.04898752,19.64167468
25700,-0.32439423,0,0.36101337,0.56101337,0.00000000,0.00000000,0,0,0,0,3598,-14.33190060,-14.00750637,26.97500992,32.16842270,0.13768612,0.13195381,15.20684433
25800,-1.37508392,0,0.36423406,0.56423406,0.00000000,0.00000000,0,0,0,0,3498,-15.82004356,-14.44495964,21.12942123,25.45779610,0.06876577,0.06758091,16.76566911
25900,-0.52471733,0,0.36088834,0.56088834,0.00000000,0.00000000,0,0,0,0,3398,-16.83681488,-16.31209755,20.43214417,24.87706757,0.06589365,0.06177860,17.40225792
26000,-0.65423203,0,0.36374201,0.56374201,0.00000000,0.00000000,0,0,0,0,3298,-37.67231750,-37.01808548,1.28919268,1.31828928,0.00939477,0.00929407,37.98759842
26100,0.24208260,1,0.36353652,0.56353652,0.00000000,0.00000000,0,0,0,0,3198,-19.72658920,-19.96867180,6.59979153,6.50855112,0.04371196,0.04713683,19.62868023
26200,1.13171959,1,0.37480479,0.57480479,0.00000000,0.00000000,0,0,0,0,3098,-20.84527779,-21.97699738,19.18631935,17.22105217,0.07890497,0.07873487,22.13539251
26300,0.72579575,1,0.38594755,0.58594755,0.00000000,0.00000000,0,0,0,0,2998,-16.94698715,-17.67278290,10.93073750,10.10277271,0.04628076,0.04689551,17.54152393
26400,0.01236343,1,0.40122584,0.60122584,0.00000000,0.00000000,0,0,0,0,2898,-18.45714951,-18.46951294,28.93686867,28.78806496,0.06934759,0.06677097,19.80302505
26500,1.49222946,1,0.41692931,0.61692931,0.00000000,0.00000000,0,0,0,0,2798,-23.97960281,-25.47183228,5.86466408,5.71990252,0.04252549,0.03965952,23.95084127
26600,1.20214081,1,0.42610944,0.62610944,0.00000000,0.00000000,0,0,0,0,2698,-21.66825104,-22.87039185,8.66182804,8.64116287,0.04809399,0.04194420,21.60976648
26700,0.95822525,1,0.44485750,0.64485750,0.00000000,0.00000000,0,0,0,0,2598,-17.35100174,-18.30922699,8.01772785,7.86678410,0.02945616,0.03054071,17.53132324
26800,-1.07698727,0,0.45061484,0.65061484,0.00000000,0.00000000,0,0,0,0,2498,-15.38275528,-14.30576801,29.10338402,31.57658577,0.07105712,0.07000180,18.34824626
26900,0.13298798,1,0.46012972,0.66012972,0.00000000,0.00000000,0,0,0,0,2398,-21.28840256,-21.42139053,20.37259865,21.04602814,0.09101734,0.08890232,20.08774567
27000,-0.18814087,0,0.45681735,0.65681735,0.00000000,0.00000000,0,0,0,0,2298,-69.68539429,-69.49725342,1.18314338,1.19108427,0.00566224,0.00553848,69.86428833
27100,0.69874382,1,0.46685572,0.66685572,0.00000000,0.00000000,0,0,0,0,2198,-18.28293800,-18.98168182,14.58883476,13.01034927,0.11419532,0.09260204,18.66673164
27200,0.39650154,1,0.48271140,0.68271140,0.00000000,0.00000000,0,0,0,0,2098,-18.93253517,-19.32903671,16.12287331,11.49100780,0.06037305,0.05133153,19.33079109
27300,0.19127750,1,0.49255214,0.69255214,0.00000000,0.00000000,0,0,0,0,1998,-15.36434364,-15.55562115,11.37921715,7.84989405,0.04464529,0.04134483,15.73813629
27400,-0.19553757,0,0.49951938,0.69951938,0.00000000,0.00000000,0,0,0,0,1898,-19.11399460,-18.91845703,8.28626060,6.13605404,0.03605752,0.03550542,19.61302185
27500,0.49068642,1,0.51226327,0.71226327,0.00000000,0.00000000,0,0,0,0,1798,-19.79614639,-20.28683281,9.06343746,6.96547413,0.04321063,0.04117290,20.24806404
27600,2.54039574,1,0.52423969,0.72423969,0.00000000,0.00000000,0,0,0,0,1698,-18.24303055,-20.78342628,24.47818565,19.21706009,0.09309795,0.08823207,20.14703242
27700,2.64277458,1,0.53756212,0.73756212,0.00000000,0.00000000,0,0,0,0,1598,-18.06627846,-20.70905304,12.43552399,9.88574791,0.07537395,0.07557948,17.75957108
27800,1.88417816,1,0.54955978,0.74955978,0.00000000,0.00000000,0,0,0,0,1498,-18.87875748,-20.76293564,14.21888542,10.70732307,0.03909991,0.04190134,20.28094101
27900,0.59107399,1,0.55868545,0.75868545,0.00000000,0.00000000,0,0,0,0,1398,-22.76638222,-23.35745621,43.09970474,42.70658875,0.22576104,0.20667826,105.52755483
