step,current_error,kde_neighbors,kde_support,kde_neff,kde_mean_error,kde_std_error,trusted,z_t,L_t,W_t,mean_total_var,mean_epistemic_var,warning,frozen,warmup_remaining,regime_change,predictor_nll
107800,0.11477413,36,7.11987215,19.77120953,0.09408373,0.08085955,0,nan,0.00000000,0.00000000,2.14757109,0.04273495,0,0,0,0,2.03445665
107900,0.17575571,89,14.93243176,54.88808889,0.21406967,0.11252206,0,nan,0.00000000,0.00000000,2.39621258,0.05247328,0,0,0,0,0.98129129
108000,0.58357989,14,5.93621606,10.28847759,0.40323841,0.17210324,0,nan,0.00000000,0.00000000,1.23113573,0.04297332,0,0,0,0,23.46840159
108100,0.30519662,2,0.23569440,1.31478410,0.47321083,0.05384988,0,nan,0.00000000,0.00000000,3.48866558,0.28521872,0,0,0,0,18.08311876
108200,0.47663002,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,5.98039579,0.65244174,0,0,0,0,29.38249302
108300,0.14779602,8,1.92172507,5.96561758,0.12134340,0.06904514,0,nan,0.00000000,0.00000000,5.11248207,0.17143597,0,0,0,0,3.11229914
108400,0.46880148,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,4.51388454,0.31422788,0,0,0,0,11.71021080
108500,0.23231844,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,3.65329409,0.22217220,0,0,0,0,8.75838137
108600,0.29473999,3,0.46389776,1.91433661,0.21330505,0.05679179,0,nan,0.00000000,0.00000000,3.34582877,0.24710578,0,0,0,0,6.81229115
108700,0.25652752,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,5.09413862,0.43289861,0,0,0,0,13.39187558
108800,0.16637301,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,4.30320692,0.27247912,0,0,0,0,9.41455078
108900,0.31162518,16,2.48330287,8.73169766,0.26488809,0.41462519,0,nan,0.00000000,0.00000000,3.49544144,0.16420990,0,0,0,0,11.84408808
109000,0.78197037,11,3.13631038,6.22093500,0.45959178,0.23145247,0,nan,0.00000000,0.00000000,1.40960407,0.06826930,0,0,0,0,30.10141659
109100,0.30325059,1,0.19950026,1.00000000,0.39368859,0.00000000,0,nan,0.00000000,0.00000000,4.18050146,0.38679224,0,0,0,0,27.27009439
109200,0.22223584,2,0.29782616,1.17688720,0.16981090,0.02019616,0,nan,0.00000000,0.00000000,3.34139013,0.29451191,0,0,0,0,18.95196470
109300,2.03381363,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,12.59697342,0.53289580,0,0,0,0,26.29589462
109400,0.21016873,2,0.52012437,1.72583528,0.18656619,0.02645610,0,nan,0.00000000,0.00000000,11.91678715,0.30709159,0,0,0,0,8.36842318
109500,0.10981456,4,0.79898319,2.86197651,0.23778773,0.04501974,0,nan,0.00000000,0.00000000,6.75228739,0.28482366,0,0,0,0,11.41841912
109600,0.23647050,1,0.12345348,1.00000000,0.51702231,0.00000000,0,nan,0.00000000,0.00000000,6.08561754,0.18072547,0,0,0,0,7.21729104
109700,0.87245621,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,9.81502914,0.21714436,0,0,0,0,34.84613800
109800,0.30459205,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,10.34408569,0.68078744,0,0,0,0,11.64796925
109900,0.30810013,1,0.02313445,1.00000000,0.22970147,0.00000000,0,nan,0.00000000,0.00000000,7.25052071,0.57933110,0,0,0,0,13.81374741
110000,0.43874731,12,5.99439663,9.17691373,0.52445549,0.23649319,0,nan,0.00000000,0.00000000,1.29461563,0.03796956,0,0,0,0,41.50146484
110100,0.05429284,6,1.84484777,3.90257980,0.14807990,0.05392042,0,nan,0.00000000,0.00000000,1.84157240,0.09602558,0,0,0,0,10.68574619
110200,0.16389595,16,2.54022294,10.71031642,0.28751864,0.19226565,0,nan,0.00000000,0.00000000,4.02134562,0.23719716,0,0,0,0,15.22091026
110300,0.17151031,16,2.05453076,7.84214483,0.21411868,0.07811452,0,nan,0.00000000,0.00000000,2.28899121,0.12977582,0,0,0,0,18.68753242
110400,0.29397903,46,12.93793163,30.77064895,0.21483418,0.06799441,0,nan,0.00000000,0.00000000,2.88206983,0.22749911,0,0,0,0,14.77310681
110500,0.05051526,43,16.33500855,32.60861542,0.11672389,0.05843665,0,nan,0.00000000,0.00000000,3.58815432,0.16522516,0,0,0,0,8.45067406
110600,0.07215976,58,13.48160299,35.23718817,0.18009715,0.07727330,0,nan,0.00000000,0.00000000,2.82177973,0.18999587,0,0,0,0,5.38119475
110700,0.06204328,20,1.67523484,14.02516043,0.23403948,0.22872404,0,nan,0.00000000,0.00000000,3.13339567,0.12544164,0,0,0,0,10.94118423
110800,0.08714995,58,12.36468528,35.49769327,0.09803929,0.06732339,0,nan,0.00000000,0.00000000,3.03310585,0.24663363,0,0,0,0,6.44265127
110900,0.04257238,286,59.45246872,180.42877058,0.08172179,0.05162268,0,nan,0.00000000,0.00000000,2.50388718,0.07984173,0,0,0,0,-0.23111513
111000,0.32687584,8,2.48601959,5.07974970,0.44376774,0.27319198,0,nan,0.00000000,0.00000000,1.24698639,0.06857768,0,0,0,0,18.14183044
111100,0.01445574,423,108.57011348,292.01733658,0.05964728,0.04405177,0,nan,0.00000000,0.00000000,1.87840605,0.06698890,0,0,0,0,0.04820836
111200,0.49447072,175,32.66377577,114.64998911,0.18275137,0.09588590,0,nan,0.00000000,0.00000000,2.59030652,0.13213602,0,0,0,0,13.26311302
111300,0.08227451,182,30.27868751,108.07830223,0.07461329,0.04988432,0,nan,0.00000000,0.00000000,1.90538025,0.14168516,0,0,0,0,-0.41921210
111400,0.07515972,257,55.54844942,163.62397705,0.09146715,0.05836380,0,nan,0.00000000,0.00000000,1.96338820,0.10322755,0,0,0,0,2.77458533
111500,0.01570231,200,38.67797097,122.29968654,0.09001694,0.05870104,0,nan,0.00000000,0.00000000,2.18786049,0.14199372,0,0,0,0,-1.06104124
111600,0.07884368,162,31.13835418,103.73079103,0.07123271,0.05799605,0,nan,0.00000000,0.00000000,1.57581139,0.15354294,0,0,0,0,-3.70259513
111700,0.21059928,264,73.90158074,183.38945316,0.18122418,0.08562022,0,nan,0.00000000,0.00000000,2.06497669,0.06431237,0,0,0,0,4.63102287
111800,0.28427969,14,2.21116707,12.25013589,0.18058343,0.08285230,0,nan,0.00000000,0.00000000,2.03966641,0.25500706,0,0,0,0,15.67558861
111900,0.04564209,534,168.13751103,383.96946229,0.05730405,0.04923533,0,nan,0.00000000,0.00000000,1.23794889,0.05603325,0,0,0,0,-3.72170369
112000,0.37217226,5,1.37825931,4.24860975,0.34448134,0.10333144,0,nan,0.00000000,0.00000000,1.01485395,0.09285435,0,0,0,0,35.90980657
112100,0.01432192,602,200.58251973,430.93406383,0.05690512,0.04879872,0,nan,0.00000000,0.00000000,1.49853766,0.05015450,0,0,0,0,-5.56428456
112200,0.11314407,538,172.03310849,385.22916804,0.07749901,0.04936968,0,nan,0.00000000,0.00000000,1.85939956,0.04045140,0,0,0,0,-1.75403821
112300,0.17061146,310,71.13915474,197.81685419,0.19448903,0.09580100,0,nan,0.00000000,0.00000000,2.56913590,0.12161824,0,0,0,0,6.64456908
112400,0.04617516,414,118.84709112,287.59143863,0.06640266,0.04967848,0,nan,0.00000000,0.00000000,1.61371398,0.14005473,0,0,0,0,-2.80203265
112500,0.04735114,407,118.18820860,288.63895697,0.06153479,0.03692889,0,nan,0.00000000,0.00000000,1.93485773,0.05457889,0,0,0,0,-2.12711033
112600,0.13902352,555,133.36892981,397.96002098,0.07073206,0.04574735,0,nan,0.00000000,0.00000000,1.71963620,0.10208976,0,0,0,0,1.51878637
112700,0.27556781,754,264.52233656,547.94657543,0.20213788,0.10503980,0,nan,0.00000000,0.00000000,1.96052551,0.02872615,0,0,0,0,1.27276099
112800,0.10267998,240,48.04278959,153.10837706,0.19421875,0.07283106,0,nan,0.00000000,0.00000000,1.74917388,0.10738967,0,0,0,0,2.29591656
112900,0.05346886,481,128.47069793,325.01275452,0.05958145,0.03521655,0,nan,0.00000000,0.00000000,1.61560142,0.06063051,0,0,0,0,-2.26606178
113000,0.45467293,1,0.30037028,1.00000000,0.60409182,0.00000000,0,nan,0.00000000,0.00000000,0.99502766,0.08439124,0,0,0,0,42.83195782
113100,0.04976471,345,75.13668707,226.08052860,0.04818918,0.03436079,0,nan,0.00000000,0.00000000,1.42471993,0.08524302,0,0,0,0,-3.88930339
113200,0.04071885,580,163.38762051,421.71479309,0.06502894,0.04369329,0,nan,0.00000000,0.00000000,1.82554567,0.07458584,0,0,0,0,-0.95619524
113300,0.04761616,725,194.67955580,515.68834823,0.06735068,0.04359489,0,nan,0.00000000,0.00000000,1.71423042,0.05722323,0,0,0,0,-6.51365328
113400,0.10033986,438,110.70651862,294.71872583,0.05769835,0.05582609,0,nan,0.00000000,0.00000000,1.45197999,0.13378048,0,0,0,0,-1.91357544
113500,0.06349130,405,77.21457785,257.42742978,0.07132186,0.04714928,0,nan,0.00000000,0.00000000,1.51927507,0.08737358,0,0,0,0,0.87720704
113600,0.08209715,532,136.88729236,372.65216724,0.06144142,0.03875509,0,nan,0.00000000,0.00000000,1.72736084,0.07251182,0,0,0,0,1.65094566
113700,0.05155631,809,240.08835101,582.21822966,0.06526778,0.03974758,0,nan,0.00000000,0.00000000,1.50265992,0.04093940,0,0,0,0,nan
113800,0.05830360,414,86.23834171,276.86555398,0.07214715,0.04512801,0,nan,0.00000000,0.00000000,1.59494972,0.06319317,0,0,0,0,2.36557361
113900,0.23394388,1039,396.48028304,799.83531079,0.20778504,0.10947970,0,nan,0.00000000,0.00000000,1.56255519,0.03831230,0,0,0,0,-1.46935908
114000,0.50909190,2,1.14997050,1.59801865,0.46474061,0.03745589,0,nan,0.00000000,0.00000000,0.95124882,0.07468518,0,0,0,0,36.67377726
114100,0.69441165,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,1.61834192,0.19654128,0,0,0,0,31.71801821
114200,0.09101283,462,119.96297532,324.02714778,0.06294353,0.03969718,0,nan,0.00000000,0.00000000,2.41988659,0.06218672,0,0,0,0,3.57599241
114300,0.03715092,758,214.90066930,550.97224083,0.04770870,0.03713244,0,nan,0.00000000,0.00000000,1.66130960,0.05696522,0,0,0,0,-5.87570254
114400,0.03529750,383,79.89582560,245.06428622,0.05263882,0.04016974,0,nan,0.00000000,0.00000000,1.41219854,0.13672647,0,0,0,0,-5.65124530
114500,0.06809540,864,213.91793142,640.45568667,0.06275929,0.03961076,0,nan,0.00000000,0.00000000,1.92134428,0.07121069,0,0,0,0,-1.14918935
114600,0.27575564,107,18.50949836,66.55385195,0.17160437,0.07183074,0,nan,0.00000000,0.00000000,2.00679493,0.03986533,0,0,0,0,3.32981426
114700,0.17088039,65,9.79940403,42.10900377,0.15201763,0.06695650,0,nan,0.00000000,0.00000000,1.87041807,0.09110472,0,0,0,0,1.60822242
114800,0.19625721,103,21.50244268,66.76706272,0.17894799,0.10340604,0,nan,0.00000000,0.00000000,1.98001230,0.09181815,0,0,0,0,1.64647844
114900,0.04403882,653,137.18304825,437.28117888,0.06018757,0.03594618,0,nan,0.00000000,0.00000000,1.47933090,0.06623390,0,0,0,0,-5.09289598
115000,0.40613619,2,0.16323315,1.50873061,0.48559338,0.05162586,0,nan,0.00000000,0.00000000,0.85701394,0.04009318,0,0,0,0,28.00517464
115100,0.06404875,763,212.87328879,564.80287101,0.05189215,0.04316230,0,nan,0.00000000,0.00000000,1.48224008,0.03082570,0,0,0,0,-3.26217973
115200,0.02516364,628,150.77803754,431.36334941,0.04817808,0.03635258,0,nan,0.00000000,0.00000000,1.34443235,0.04144884,0,0,0,0,-7.50167735
115300,0.01734701,477,104.91102011,316.10298240,0.06202221,0.04503838,0,nan,0.00000000,0.00000000,1.43462968,0.05720241,0,0,0,0,-5.08663285
115400,0.10259503,420,94.73411606,290.58226737,0.17855400,0.08858901,0,nan,0.00000000,0.00000000,2.20453930,0.04161700,0,0,0,0,-0.75433502
115500,0.08619481,109,18.63561526,72.17872293,0.10367755,0.08273213,0,nan,0.00000000,0.00000000,1.71408689,0.09200618,0,0,0,0,-2.63257790
115600,0.20393179,148,23.59900915,100.04377297,0.07663695,0.04158949,0,nan,0.00000000,0.00000000,1.76032627,0.10979231,0,0,0,0,10.39659087
115700,0.05254760,248,45.98606142,156.88327636,0.07791161,0.05588729,0,nan,0.00000000,0.00000000,1.06800032,0.06661810,0,0,0,0,-2.71483380
115800,0.06672135,806,191.99368295,558.63444727,0.18221239,0.11625823,0,nan,0.00000000,0.00000000,1.48890400,0.06110143,0,0,0,0,-3.92899126
115900,0.02304337,592,143.92287277,403.89449280,0.04896920,0.04440487,0,nan,0.00000000,0.00000000,1.13347399,0.05786175,0,0,0,0,-6.11855221
116000,0.36009860,4,1.16805791,2.80844118,0.37223784,0.04695411,0,nan,0.00000000,0.00000000,1.09560382,0.10379449,0,0,0,0,31.97916603
116100,0.65580651,2,0.17056464,1.30111984,0.47246019,0.18841638,0,nan,0.00000000,0.00000000,3.64951229,0.36485556,0,0,0,0,19.20232916
116200,0.05022452,350,61.51907519,228.29377251,0.04903987,0.03637046,0,nan,0.00000000,0.00000000,2.45145249,0.15469187,0,0,0,0,-3.53795576
116300,0.03724894,512,99.96932558,336.42926670,0.17242248,0.10942763,0,nan,0.00000000,0.00000000,2.99382639,0.08951142,0,0,0,0,-0.03200561
116400,0.08729556,563,124.21379202,370.74442472,0.18150499,0.10100445,0,nan,0.00000000,0.00000000,2.60335922,0.09863908,0,0,0,0,0.28200376
116500,0.41063104,643,136.51533321,434.23757405,0.20771568,0.13322287,0,nan,0.00000000,0.00000000,2.05297184,0.09677990,0,0,0,0,4.60441661
116600,0.19093436,66,10.30375007,39.84724050,0.13144681,0.08722801,0,nan,0.00000000,0.00000000,1.96837401,0.16910046,0,0,0,0,8.53987935
116700,0.10055247,1004,283.48046516,718.32442856,0.17160754,0.11317587,0,nan,0.00000000,0.00000000,2.03891373,0.05450794,0,0,0,0,-1.62599140
116800,0.03250999,198,33.28860120,114.23899692,0.06026923,0.04185219,0,nan,0.00000000,0.00000000,1.80340111,0.08946270,0,0,0,0,-3.72658687
116900,0.05239028,306,56.22951760,197.94818164,0.04932586,0.04846780,0,nan,0.00000000,0.00000000,1.82189310,0.11015151,0,0,0,0,-3.97256760
117000,0.38721375,5,1.55421769,4.11485294,0.35951340,0.06850633,0,nan,0.00000000,0.00000000,1.06308508,0.09886062,0,0,0,0,30.04317602
117100,0.08101428,82,14.42781983,54.71302102,0.08202784,0.04376719,0,nan,0.00000000,0.00000000,2.58438969,0.13271162,0,0,0,0,0.90234276
117200,0.25764555,38,4.91982516,23.87068870,0.21387226,0.12722227,0,nan,0.00000000,0.00000000,3.21060729,0.27104944,0,0,0,0,7.40536177
117300,0.19839779,202,32.25164524,113.83422295,0.20917409,0.13245152,0,nan,0.00000000,0.00000000,2.04616833,0.07820307,0,0,0,0,1.24810028
117400,0.06685443,21,3.31907991,12.43128544,0.09242315,0.07218339,0,nan,0.00000000,0.00000000,2.10752630,0.12710065,0,0,0,0,-1.47308612
117500,0.07420596,33,4.61870771,17.64252207,0.06068730,0.03610568,0,nan,0.00000000,0.00000000,2.34811068,0.10048729,0,0,0,0,1.63843465
117600,0.13533753,11,1.38635068,6.67785791,0.22291962,0.11858310,0,nan,0.00000000,0.00000000,2.37080503,0.13084838,0,0,0,0,1.49875021
117700,0.02996510,57,8.75355256,32.55310109,0.05227372,0.03064533,0,nan,0.00000000,0.00000000,1.35105956,0.07286374,0,0,0,0,-4.20009875
117800,0.07279416,67,11.89005146,42.03503075,0.05049629,0.02916422,0,nan,0.00000000,0.00000000,1.55140245,0.13138682,0,0,0,0,-2.20191971
117900,0.19188860,90,15.80548267,57.80817691,0.18061233,0.09375145,0,nan,0.00000000,0.00000000,2.85537553,0.13492888,0,0,0,0,4.47570968
118000,0.25038305,6,1.52997947,4.47844582,0.36287992,0.04781543,0,nan,0.00000000,0.00000000,1.17201674,0.13177101,0,0,0,0,25.85942650
118100,0.32462653,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,2.45476151,0.24622366,0,0,0,0,7.80366055
118200,0.06301198,44,7.53563540,30.73164941,0.19182042,0.09213501,0,nan,0.00000000,0.00000000,2.53576350,0.13013221,0,0,0,0,-1.35822666
118300,0.08373193,69,8.60306608,38.98602037,0.04342457,0.03898021,0,nan,0.00000000,0.00000000,1.61298013,0.06484255,0,0,0,0,-3.31940145
118400,0.44296635,421,71.94803027,267.37217794,0.19442470,0.13466873,0,nan,0.00000000,0.00000000,1.83691072,0.09033173,0,0,0,0,5.06983805
118500,0.12494259,34,6.14466394,24.23879091,0.06891399,0.07659541,0,nan,0.00000000,0.00000000,1.95389009,0.31803331,0,0,0,0,-1.04902187
118600,0.04887376,67,10.24686511,40.35580872,0.05217554,0.04425079,0,nan,0.00000000,0.00000000,1.28205824,0.05907109,0,0,0,0,-2.83526607
118700,0.05970556,417,68.54336178,257.17217585,0.06815989,0.05618324,0,nan,0.00000000,0.00000000,1.24489677,0.08723691,0,0,0,0,-5.32154290
118800,0.12389324,188,33.45947618,122.54914774,0.07612333,0.04660418,0,nan,0.00000000,0.00000000,1.88340628,0.08303906,0,0,0,0,4.78031912
118900,0.03155778,61,8.81279009,34.98305850,0.11007948,0.08740508,0,nan,0.00000000,0.00000000,1.98502588,0.07273856,0,0,0,0,-1.94359791
119000,0.44379136,7,2.92587609,5.44791315,0.33142891,0.07181976,0,nan,0.00000000,0.00000000,1.13417959,0.09071806,0,0,0,0,27.93803072
119100,0.20010058,74,13.13685572,46.15102092,0.18120066,0.09636563,0,nan,0.00000000,0.00000000,2.20450759,0.08778804,0,0,0,0,3.71091127
119200,0.06256131,66,11.94225225,40.61375263,0.04922190,0.03681348,0,nan,0.00000000,0.00000000,1.48324049,0.06757968,0,0,0,0,-0.35336348
119300,0.03292260,75,12.21230950,46.57362553,0.05424873,0.03619476,0,nan,0.00000000,0.00000000,1.37189054,0.11591966,0,0,0,0,-4.00324130
119400,0.07469768,38,4.78801310,21.92246447,0.05605902,0.02527618,0,nan,0.00000000,0.00000000,1.35976708,0.12679340,0,0,0,0,-2.34813733
119500,0.11671321,83,18.13156249,52.15049550,0.20267056,0.09474827,0,nan,0.00000000,0.00000000,1.63588095,0.07482619,0,0,0,0,-0.10233632
119600,0.12961826,47,7.29731319,32.29648081,0.05405018,0.03042476,0,nan,0.00000000,0.00000000,1.27860057,0.05662173,0,0,0,0,9.06801160
119700,0.06506767,62,10.10384544,37.00887143,0.06149339,0.03702508,0,nan,0.00000000,0.00000000,1.41089034,0.05806948,0,0,0,0,-2.19180217
119800,0.16860982,275,57.70957529,178.41331004,0.18627752,0.10288444,0,nan,0.00000000,0.00000000,1.79719782,0.07565870,0,0,0,0,-2.38371327
119900,0.07766835,58,14.00471376,37.50327216,0.15049018,0.11752557,0,nan,0.00000000,0.00000000,2.00268984,0.10023573,0,0,0,0,-2.48588526
120000,0.15688149,3,1.13479728,2.19594992,0.21746326,0.09907871,0,nan,0.00000000,0.00000000,1.09152007,0.09050092,0,0,0,0,14.53270976
120100,0.06681429,177,35.65902799,115.84861889,0.06937042,0.04647099,0,nan,0.00000000,0.00000000,1.60247743,0.05545155,0,0,0,0,-2.48136910
120200,0.03088137,124,24.72421534,81.04740592,0.05030100,0.03548250,0,nan,0.00000000,0.00000000,1.48860931,0.05662008,0,0,0,0,-7.55354989
120300,0.06533794,97,21.49292916,65.50140598,0.05825902,0.02920448,0,nan,0.00000000,0.00000000,1.55125976,0.08361015,0,0,0,0,-4.40178812
120400,0.05527969,186,45.32176393,122.99789468,0.05131370,0.03402055,0,nan,0.00000000,0.00000000,1.20057511,0.08459035,0,0,0,0,6.09808731
120500,0.14638336,200,52.59518318,137.89191890,0.18653632,0.10691230,0,nan,0.00000000,0.00000000,2.01100564,0.12410638,0,0,0,0,-1.49573203
120600,0.07991705,166,36.53445888,111.84649048,0.04389332,0.03219819,0,nan,0.00000000,0.00000000,1.13906991,0.10990736,0,0,0,0,-5.57274803
120700,0.13410849,24,5.11938109,17.33182020,0.07572526,0.05619159,0,nan,0.00000000,0.00000000,1.32290053,0.07157601,0,0,0,0,-0.99233806
120800,0.16416884,88,15.79757255,56.73127196,0.10439607,0.07056284,0,nan,0.00000000,0.00000000,1.06961393,0.05201592,0,0,0,0,3.43350768
120900,0.03350142,108,21.35669788,65.10437042,0.05341053,0.03729996,0,nan,0.00000000,0.00000000,1.49769163,0.12615059,0,0,0,0,-6.75866079
121000,0.25049013,2,0.91801674,1.67375964,0.15850933,0.00849682,0,nan,0.00000000,0.00000000,1.14214039,0.13244438,0,0,0,0,20.70931435
121100,1.33163216,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,2.87223268,0.39720520,0,0,0,0,24.16904449
121200,0.02280672,193,47.56106684,130.85758620,0.04708928,0.03289597,0,nan,0.00000000,0.00000000,1.88603079,0.05476283,0,0,0,0,-7.56630766
121300,0.49492333,115,22.55813820,77.82047452,0.17027421,0.12898397,0,nan,0.00000000,0.00000000,1.71285474,0.06145962,0,0,0,0,9.14713351
121400,0.03094639,206,62.20855278,152.45537253,0.04130625,0.02689379,0,nan,0.00000000,0.00000000,1.65531933,0.06377780,0,0,0,0,-8.67153025
121500,0.20905480,64,8.96827370,34.56044264,0.11785253,0.07245446,0,nan,0.00000000,0.00000000,1.53340340,0.12587076,0,0,0,0,8.16992405
121600,0.08419830,43,8.38899654,29.93648885,0.10204690,0.06639383,0,nan,0.00000000,0.00000000,2.05076122,0.15702158,0,0,0,0,-2.51580620
121700,0.04310671,93,17.16555044,58.71179412,0.05020500,0.04459991,0,nan,0.00000000,0.00000000,1.26435494,0.09534290,0,0,0,0,-3.30753613
121800,0.03391301,252,54.08377143,169.91170404,0.04121233,0.02820352,0,nan,0.00000000,0.00000000,1.34747839,0.10387385,0,0,0,0,-8.17699909
121900,0.04319334,320,66.83515454,212.20983827,0.05248000,0.03358531,0,nan,0.00000000,0.00000000,1.24236929,0.08555737,0,0,0,0,-6.69889291
122000,0.70168344,9,3.09958542,7.61280000,0.47840809,0.17691162,0,nan,0.00000000,0.00000000,1.13774800,0.05290068,0,0,0,0,23.78017569
122100,0.03139409,358,97.42923856,256.66163161,0.05295212,0.03968751,0,nan,0.00000000,0.00000000,1.17876947,0.05306919,0,0,0,0,-5.57020456
122200,0.04266106,57,13.83246071,39.98881317,0.04751687,0.04379872,0,nan,0.00000000,0.00000000,1.76241815,0.10760102,0,0,0,0,-5.88081924
122300,0.03195361,345,89.61023328,245.36178939,0.05388584,0.03073429,0,nan,0.00000000,0.00000000,1.25943518,0.05604456,0,0,0,0,-7.78683949
122400,0.10934330,18,1.93746829,11.83813758,0.07613137,0.02978026,0,nan,0.00000000,0.00000000,1.64099312,0.11599905,0,0,0,0,0.09761629
122500,0.04151999,15,1.48172895,8.41323212,0.08228304,0.05074637,0,nan,0.00000000,0.00000000,1.51245642,0.15955538,0,0,0,0,-3.94927019
122600,0.03709662,96,18.58162347,62.93473994,0.05915518,0.04288875,0,nan,0.00000000,0.00000000,1.21289730,0.06187745,0,0,0,0,-5.13692586
122700,0.04704394,157,28.09554715,101.60773422,0.07088163,0.04346474,0,nan,0.00000000,0.00000000,1.50309837,0.05057833,0,0,0,0,2.01793575
122800,0.02198706,392,90.05510416,273.06643803,0.05154206,0.03933106,0,nan,0.00000000,0.00000000,1.27544057,0.13004930,0,0,0,0,-9.76081371
122900,0.02200996,237,54.24793538,157.07464681,0.04432340,0.03476750,0,nan,0.00000000,0.00000000,1.19362283,0.06568323,0,0,0,0,-10.48932667
123000,0.31521017,11,2.20855714,6.94038906,0.45331138,0.21000012,0,nan,0.00000000,0.00000000,1.10863733,0.07594036,0,0,0,0,15.68847580
123100,0.08706231,69,11.52418086,43.35810002,0.04957424,0.03064819,0,nan,0.00000000,0.00000000,1.62812471,0.14641799,0,0,0,0,2.59746453
123200,0.07294915,93,13.54372869,56.41493497,0.04464747,0.02901145,0,nan,0.00000000,0.00000000,1.73311841,0.06954408,0,0,0,0,-4.68460011
123300,0.02049892,30,5.19205357,15.92195993,0.07916014,0.05206897,0,nan,0.00000000,0.00000000,2.28714371,0.05578580,0,0,0,0,-4.13200825
123400,0.15787858,20,2.75130487,14.51852750,0.05490045,0.07525319,0,nan,0.00000000,0.00000000,1.42002058,0.15093657,0,0,0,0,5.40314245
123500,0.05433104,317,60.29427788,199.03631911,0.04905176,0.03069374,0,nan,0.00000000,0.00000000,1.30557907,0.11567351,0,0,0,0,-4.37913005
123600,0.02185811,180,30.70441304,101.94802729,0.05658541,0.02891818,0,nan,0.00000000,0.00000000,1.27642286,0.05621908,0,0,0,0,-6.84489727
123700,0.04756846,93,15.04812680,54.90386183,0.04997470,0.02861614,0,nan,0.00000000,0.00000000,1.45042932,0.17003907,0,0,0,0,-2.22221251
123800,0.03703864,94,14.53128594,57.40641998,0.09733569,0.06513221,0,nan,0.00000000,0.00000000,1.27975333,0.05591509,0,0,0,0,-6.65535533
123900,0.06985555,106,14.93051261,61.96857052,0.04429888,0.03256342,0,nan,0.00000000,0.00000000,1.48204780,0.25401866,0,0,0,0,-3.17937446
124000,0.62783365,8,4.53392510,6.99376907,0.49825909,0.19319548,0,nan,0.00000000,0.00000000,1.09548450,0.03497867,0,0,0,0,17.75729465
124100,0.08270117,76,9.75273116,50.88843811,0.05248854,0.03008028,0,nan,0.00000000,0.00000000,1.77976823,0.07821193,0,0,0,0,-3.64325714
124200,0.02520249,193,42.58244961,127.74822866,0.04080705,0.03511123,0,nan,0.00000000,0.00000000,1.17529106,0.05677815,0,0,0,0,-8.66773224
124300,0.23675830,84,14.73490066,52.65114536,0.12381711,0.08350607,0,nan,0.00000000,0.00000000,1.22563517,0.08875205,0,0,0,0,-0.94796145
124400,0.01900292,369,75.80274036,222.72407821,0.04310483,0.03601819,0,nan,0.00000000,0.00000000,1.22405708,0.15363853,0,0,0,0,-9.21989489
124500,0.10395294,52,10.52068993,32.78727603,0.06089941,0.02798687,0,nan,0.00000000,0.00000000,1.46390855,0.13234864,0,0,0,0,1.49848306
124600,0.07783858,179,36.38415191,115.07108201,0.12072988,0.07881403,0,nan,0.00000000,0.00000000,1.52028406,0.10147217,0,0,0,0,-3.20934060
124700,0.06931378,68,11.00175470,42.09235033,0.11846873,0.05583002,0,nan,0.00000000,0.00000000,1.08103561,0.05797754,0,0,0,0,-0.19675586
124800,0.01977564,210,35.04262944,123.69978543,0.04955137,0.02905528,0,nan,0.00000000,0.00000000,1.11105001,0.09805127,0,0,0,0,-8.88105965
124900,0.01698216,489,110.48729951,324.41866423,0.05180092,0.03386456,0,nan,0.00000000,0.00000000,1.17245424,0.06698957,0,0,0,0,-7.74443173
125000,0.36305435,4,1.20880786,3.59008077,0.48947748,0.11421164,0,nan,0.00000000,0.00000000,1.08527052,0.10864136,0,0,0,0,20.13906670
125100,1.17434623,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,3.21979785,0.14855492,0,0,0,0,14.06691933
125200,0.57408288,2,0.33295189,1.87873761,0.49688682,0.00637412,0,nan,0.00000000,0.00000000,2.70188260,0.32518256,0,0,0,0,121.30110168
125300,0.15205719,2,0.56629890,1.75275236,0.13342620,0.00916320,0,nan,0.00000000,0.00000000,3.72221875,0.28897595,0,0,0,0,12.31348753
125400,0.19021139,15,2.67652424,9.95856295,0.14997324,0.16126797,0,nan,0.00000000,0.00000000,2.10102177,0.14817081,0,0,0,0,4.54210739
125500,0.14217268,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,3.36824918,0.26634991,0,0,0,0,8.96648947
