step,bucket_id,prediction_error,trust_distance,baseline_error_mean,baseline_error_std,z_score,L_t
49032,17,0.09969000,0.58629194,0.00576027,0.00100000,93.92973506,5.00000000
49155,45,0.03485521,0.94087191,0.00896593,0.00100000,25.88928139,5.00000000
49173,45,0.06503361,0.88088915,0.00896593,0.00100000,56.06768202,5.00000000
49174,33,0.09407401,1.08658066,0.00689480,0.00100000,87.17921570,5.00000000
49187,33,0.02034383,0.87953410,0.00689480,0.00100000,13.44903138,5.00000000
49194,37,0.01262714,0.77813679,0.00639218,0.00100000,6.23496490,3.23496490
49217,14,0.00493007,0.96752522,0.00727861,0.00100000,-2.47213761,-5.00000000
49222,14,0.04116572,0.93048466,0.00727861,0.00100000,33.88711476,5.00000000
49227,37,0.03652142,1.39826546,0.00639218,0.00100000,30.12924698,5.00000000
49229,14,0.04232675,1.56464320,0.00727861,0.00100000,35.04814057,5.00000000
49230,14,0.04323415,1.30843793,0.00727861,0.00100000,35.95553965,5.00000000
49270,72,0.27603702,1.18023264,0.00990075,0.00100000,266.13626989,5.00000000
49327,72,0.12749990,1.31306290,0.00990075,0.00100000,117.59915159,5.00000000
49351,40,0.06435257,0.98312197,0.00937200,0.00100000,54.98056273,5.00000000
49356,40,0.02820230,1.06666469,0.00937200,0.00100000,18.83029253,5.00000000
49496,100,0.04068519,0.79693628,0.00826841,0.00100000,32.41677760,5.00000000
49506,100,0.09380177,0.63941266,0.00826841,0.00100000,85.53335886,5.00000000
49518,90,0.00880874,1.07437985,0.00841797,0.00100000,0.41134187,-2.58865813
49522,100,0.03376679,0.73551607,0.00826841,0.00100000,25.49837656,5.00000000
49526,90,0.07081229,1.08798172,0.00841797,0.00100000,62.39432376,5.00000000
49552,72,0.02919777,1.21671422,0.00477861,0.00100000,24.41916153,5.00000000
49595,101,0.01947616,0.94506763,0.00883677,0.00100000,10.63938802,5.00000000
49602,45,0.08439248,1.01721924,0.00951357,0.00100000,74.87890746,5.00000000
49623,75,0.02402856,0.69090318,0.00573636,0.00100000,18.29220042,5.00000000
49671,90,0.04769936,1.31395152,0.00895068,0.00100000,38.74868044,5.00000000
49682,90,0.03944557,1.09542651,0.00895068,0.00100000,30.49489439,5.00000000
49683,90,0.07272056,1.46210382,0.00895068,0.00100000,63.76988564,5.00000000
49715,90,0.01463268,0.99231473,0.00895068,0.00100000,5.68200374,2.68200374
49816,16,0.01202719,1.27428413,0.00874977,0.00100000,3.27742073,0.27742073
49819,85,0.10830533,1.15197966,0.00884405,0.00100000,99.46127844,5.00000000
49880,16,0.15552011,1.02366775,0.00874977,0.00100000,146.77033507,5.00000000
49891,15,0.05074413,0.79414563,0.00788004,0.00100000,42.86409224,5.00000000
49965,74,0.02157474,0.69411980,0.00950704,0.00100000,12.06770233,5.00000000
49974,89,0.06769340,0.83458880,0.00816560,0.00100000,59.52780222,5.00000000
49981,45,0.02695170,1.23056134,0.00736674,0.00100000,19.58496317,5.00000000
49987,39,0.02444755,0.89920849,0.00816163,0.00100000,16.28591987,5.00000000
50544,45,0.35122476,1.19226653,0.00747144,0.00100000,343.75331941,5.00000000
50608,45,0.10438664,1.14470469,0.00747144,0.00100000,96.91519866,5.00000000
50626,45,0.79788535,1.26678017,0.00747144,0.00100000,790.41390751,5.00000000
50631,45,0.72095790,1.16735506,0.00747144,0.00100000,713.48646050,5.00000000
