step,detector_epoch,block_evidence,block_coverage,num_regions,W_t,regime_change
195299,1,0.00980504,0.97000000,182,0.00000000,0
195399,1,0.00670476,0.95000000,190,0.00000000,0
195499,1,0.01319528,0.97000000,205,0.00000000,0
195599,1,0.00675384,0.99000000,190,0.00000000,0
195699,1,0.00241748,1.00000000,199,0.00000000,0
195799,1,0.00209250,0.99000000,197,0.00000000,0
195899,1,0.00390622,0.98000000,192,0.00000000,0
195999,1,0.00032088,1.00000000,191,0.00000000,0
196099,1,0.16125516,0.79000000,203,0.11125516,0
196199,1,0.03551547,0.98000000,187,0.09677064,0
196299,1,0.00520495,0.99000000,179,0.05197559,0
196399,1,0.01968677,0.99000000,206,0.02166237,0
196499,1,0.03429299,0.92000000,211,0.00595535,0
196599,1,0.02844250,0.97000000,214,0.00000000,0
196699,1,0.01169854,1.00000000,197,0.00000000,0
196799,1,0.02419155,0.99000000,207,0.00000000,0
196899,1,0.02602468,0.98000000,206,0.00000000,0
196999,1,0.01768710,0.99000000,204,0.00000000,0
197099,1,0.08781881,0.75000000,173,0.03781881,0
197199,1,0.03692901,0.94000000,211,0.02474782,0
197299,1,0.04087790,0.96000000,188,0.01562572,0
197399,1,0.12129064,0.95000000,186,0.08691636,0
197499,1,0.03040365,0.97000000,191,0.06732001,0
197599,1,0.00387194,0.99000000,188,0.02119195,0
197699,1,0.00108098,0.96000000,180,0.00000000,0
197799,1,0.00000000,0.97000000,186,0.00000000,0
197899,1,0.00354483,0.97000000,201,0.00000000,0
197999,1,0.02589139,0.98000000,230,0.00000000,0
198099,1,0.11899112,0.64000000,164,0.06899112,0
198199,1,0.03491838,0.98000000,187,0.05390950,0
198299,1,0.01241616,0.97000000,193,0.01632566,0
198399,1,0.01546966,0.97000000,189,0.00000000,0
198499,1,0.02569046,0.94000000,211,0.00000000,0
198599,1,0.02160276,0.95000000,205,0.00000000,0
198699,1,0.04292629,0.96000000,195,0.00000000,0
198799,1,0.03995896,0.97000000,200,0.00000000,0
198899,1,0.01019428,0.99000000,188,0.00000000,0
198999,1,0.00000000,0.98000000,193,0.00000000,0
199099,1,0.11029408,0.62000000,165,0.06029408,0
199199,1,0.02700307,0.94000000,185,0.03729715,0
199299,1,0.00602131,0.99000000,205,0.00000000,0
199399,1,0.05337808,0.99000000,201,0.00337808,0
199499,1,0.07137795,0.96000000,187,0.02475602,0
199599,1,0.00046691,0.97000000,208,0.00000000,0
199699,1,0.05665925,0.98000000,204,0.00665925,0
199799,1,0.08785506,0.98000000,195,0.04451430,0
199899,1,0.02612517,0.96000000,190,0.02063947,0
199999,1,0.00956054,0.98000000,205,0.00000000,0
200099,1,0.09429818,0.75000000,188,0.04429818,0
200199,1,0.01407811,0.99000000,199,0.00837628,0
200299,1,0.00248202,0.96000000,198,0.00000000,0
200399,1,0.00999833,0.97000000,197,0.00000000,0
200499,1,0.06648266,0.98000000,190,0.01648266,0
200599,1,0.03934662,0.98000000,202,0.00582928,0
200699,1,0.05187220,0.98000000,202,0.00770148,0
200799,1,0.00583627,0.99000000,197,0.00000000,0
200899,1,0.07609974,0.95000000,209,0.02609974,0
200999,1,0.03529051,0.93000000,201,0.01139024,0
201099,1,0.19271083,0.75000000,187,0.15410108,0
201199,1,0.02164737,0.96000000,207,0.12574845,0
201299,1,0.00866415,0.97000000,203,0.08441260,0
201399,1,0.06677919,0.97000000,222,0.10119178,0
201499,1,0.00335286,0.94000000,196,0.05454464,0
201599,1,0.04106254,0.95000000,205,0.04560718,0
201699,1,0.05700776,0.98000000,231,0.05261495,0
201799,1,0.09468613,0.94000000,211,0.09730108,0
201899,1,0.01297387,0.95000000,192,0.06027495,0
201999,1,0.05772982,0.96000000,188,0.06800476,0
202099,1,0.17498630,0.79000000,187,0.19299106,0
202199,1,0.03264465,0.94000000,185,0.17563571,0
202299,1,0.00256821,0.97000000,205,0.12820392,0
202399,1,0.04939901,0.92000000,180,0.12760292,0
202499,1,0.07568225,0.93000000,189,0.15328518,0
202599,1,0.08299840,0.94000000,186,0.18628358,0
202699,1,0.02571456,0.97000000,171,0.16199814,0
202799,1,0.01031779,0.96000000,207,0.12231593,0
202899,1,0.01286768,0.92000000,185,0.08518360,0
202999,1,0.09612896,0.99000000,186,0.13131257,0
203099,1,0.19517510,0.61000000,164,0.27648767,0
203199,1,0.01816945,0.96000000,194,0.24465712,0
203299,1,0.03222555,0.97000000,205,0.22688267,0
203399,1,0.05174254,0.94000000,182,0.22862521,0
203499,1,0.14551912,0.97000000,185,0.32414433,0
203599,1,0.10310219,0.97000000,190,0.37724653,0
203699,1,0.00771090,0.89000000,165,0.33495742,0
203799,1,0.03932781,0.97000000,194,0.32428524,0
203899,1,0.06400014,0.94000000,185,0.33828538,0
203999,1,0.03305714,0.95000000,193,0.32134252,0
204099,1,0.17381191,0.55000000,159,0.44515443,0
204199,1,0.07919423,0.97000000,194,0.47434866,0
204299,1,0.03635197,0.94000000,192,0.46070063,0
204399,1,0.00110482,0.90000000,184,0.41180545,0
204499,1,0.01627682,0.94000000,202,0.37808227,0
204599,1,0.02447869,0.94000000,192,0.35256096,0
204699,1,0.08923712,0.93000000,191,0.39179808,0
204799,1,0.05119566,0.93000000,178,0.39299374,0
204899,1,0.05667710,0.98000000,187,0.39967085,0
204999,1,0.00965845,0.91000000,199,0.35932930,0
205099,1,0.19214026,0.66000000,170,0.50146956,0
205199,1,0.01238236,0.95000000,203,0.46385193,0
205299,1,0.05490807,0.93000000,191,0.46876000,0
205399,1,0.00000000,0.91000000,185,0.41876000,0
205499,1,0.04641417,0.93000000,212,0.41517416,0
205599,1,0.03160538,0.96000000,182,0.39677954,0
205699,1,0.01840798,0.92000000,183,0.36518752,0
205799,1,0.00000000,0.95000000,183,0.31518752,0
205899,1,0.01415148,0.96000000,188,0.27933899,0
205999,1,0.02652672,0.95000000,183,0.25586571,0
206099,1,0.12522635,0.67000000,159,0.33109206,0
206199,1,0.08094039,0.97000000,188,0.36203245,0
206299,1,0.03846771,0.96000000,200,0.35050016,0
206399,1,0.00232141,0.87000000,165,0.30282156,0
206499,1,0.00689705,0.91000000,184,0.25971861,0
206599,1,0.02966912,0.96000000,202,0.23938773,0
206699,1,0.04552375,0.92000000,205,0.23491148,0
206799,1,0.06515018,0.98000000,209,0.25006166,0
206899,1,0.04308084,0.98000000,207,0.24314250,0
206999,1,0.12248046,0.97000000,209,0.31562296,0
207099,1,0.05376222,0.72000000,179,0.31938518,0
207199,1,0.06060092,0.96000000,215,0.32998610,0
207299,1,0.01242430,0.95000000,196,0.29241041,0
207399,1,0.02948744,0.91000000,206,0.27189784,0
207499,1,0.06154981,0.93000000,205,0.28344766,0
207599,1,0.06521639,0.95000000,201,0.29866405,0
207699,1,0.04822417,0.94000000,208,0.29688822,0
207799,1,0.00855440,0.92000000,193,0.25544262,0
207899,1,0.10101415,0.97000000,201,0.30645677,0
207999,1,0.07190847,0.92000000,183,0.32836524,0
208099,1,0.15269260,0.83000000,203,0.43105784,0
208199,1,0.05433826,0.96000000,208,0.43539610,0
208299,1,0.04575758,0.96000000,199,0.43115368,0
208399,1,0.01031710,0.96000000,195,0.39147078,0
208499,1,0.03965778,0.98000000,195,0.38112857,0
208599,1,0.05513597,0.94000000,205,0.38626454,0
208699,1,0.00886453,0.93000000,192,0.34512907,0
208799,1,0.00375892,0.93000000,192,0.29888799,0
208899,1,0.11409489,0.96000000,205,0.36298288,0
208999,1,0.08667156,0.97000000,217,0.39965444,0
209099,1,0.05371814,0.80000000,192,0.40337259,0
209199,1,0.05920375,0.95000000,188,0.41257633,0
209299,1,0.19926258,0.95000000,182,0.56183892,0
209399,1,0.07184355,0.92000000,192,0.58368247,0
209499,1,0.07204780,0.93000000,177,0.60573027,0
209599,1,0.04284019,0.93000000,184,0.59857046,0
209699,1,0.18149114,0.94000000,182,0.73006160,0
209799,1,0.03505476,0.97000000,223,0.71511636,0
209899,1,0.05682495,0.94000000,204,0.72194131,0
209999,1,0.01411171,0.98000000,209,0.68605302,0
210099,1,0.22533047,0.81000000,179,0.86138349,0
210199,1,0.02073709,0.98000000,192,0.83212058,0
210299,1,0.04816465,0.96000000,209,0.83028523,0
210399,1,0.10693602,0.99000000,188,0.88722125,0
210499,1,0.02876681,0.97000000,209,0.86598806,0
210599,1,0.09624659,0.97000000,195,0.91223465,0
210699,1,0.12970264,0.98000000,200,0.99193729,0
210799,1,0.08226325,0.95000000,180,1.02420055,0
210899,1,0.07061056,0.91000000,190,1.04481110,0
210999,1,0.14923149,0.89000000,196,1.14404260,0
211099,1,0.12583038,0.68000000,180,1.21987298,0
211199,1,0.06883461,0.89000000,188,1.23870759,0
211299,1,0.29496024,0.89000000,190,1.48366783,0
211399,1,0.19142386,0.95000000,179,1.62509169,0
211499,1,0.07982017,0.94000000,185,1.65491186,0
211599,1,0.16238499,0.94000000,195,1.76729685,0
211699,1,0.06797146,0.92000000,184,1.78526831,0
211799,1,0.01927880,0.96000000,196,1.75454710,0
211899,1,0.17568484,0.89000000,200,1.88023195,0
211999,1,0.17168827,0.98000000,202,2.00192022,0
212099,1,0.18793790,0.45000000,121,2.13985812,0
212199,1,0.11615437,0.97000000,196,2.20601248,0
212299,1,0.13971873,0.94000000,203,2.29573121,0
212399,1,0.08723987,0.96000000,198,2.33297108,0
212499,1,0.06199693,0.93000000,184,2.34496802,0
212599,1,0.12784537,0.97000000,204,2.42281339,0
212699,1,0.26158608,0.94000000,210,2.63439947,0
212799,1,0.19449465,0.96000000,217,2.77889412,0
212899,1,0.05325823,0.90000000,201,2.78215235,0
212999,1,0.11456960,0.90000000,201,2.84672196,0
213099,1,0.15346598,0.70000000,168,2.95018794,0
213199,1,0.02628872,0.97000000,188,2.92647666,0
213299,1,0.07404374,0.96000000,205,2.95052040,0
213399,1,0.01369001,0.99000000,200,2.91421040,0
213499,1,0.01060863,0.98000000,189,2.87481903,0
213599,1,0.04535896,0.99000000,213,2.87017799,0
213699,1,0.02683675,0.94000000,211,2.84701474,0
213799,1,0.08791321,0.97000000,207,2.88492795,0
213899,1,0.05123357,0.96000000,201,2.88616152,0
213999,1,0.09837973,0.97000000,196,2.93454125,0
214099,1,0.12660538,0.26000000,59,3.01114664,0
214199,1,0.04274008,0.92000000,205,3.00388672,0
214299,1,0.15575136,0.91000000,189,3.10963807,0
214399,1,0.12563478,0.95000000,198,3.18527285,0
214499,1,0.03474821,0.97000000,196,3.17002107,0
214599,1,0.05577583,0.94000000,189,3.17579690,0
214699,1,0.04572955,0.95000000,170,3.17152644,0
214799,1,0.00708135,0.96000000,180,3.12860780,0
214899,1,0.02541760,0.95000000,183,3.10402540,0
214999,1,0.01375011,0.93000000,193,3.06777550,0
215099,1,0.14805121,0.74000000,162,3.16582671,0
215199,1,0.10471475,0.88000000,180,3.22054146,0
215299,1,0.05297252,0.94000000,198,3.22351398,0
215399,1,0.00000000,0.93000000,202,3.17351398,0
215499,1,0.04295665,0.92000000,170,3.16647063,0
215599,1,0.03561893,0.95000000,204,3.15208956,0
215699,1,0.06783234,0.99000000,205,3.16992190,0
215799,1,0.05384692,0.97000000,192,3.17376883,0
215899,1,0.02148029,0.98000000,199,3.14524912,0
215999,1,0.00348499,0.89000000,188,3.09873410,0
216099,1,0.12147234,0.53000000,137,3.17020645,0
216199,1,0.11300995,0.87000000,185,3.23321639,0
216299,1,0.01885816,0.92000000,196,3.20207455,0
216399,1,0.05444932,0.89000000,218,3.20652387,0
216499,1,0.03700107,0.99000000,211,3.19352494,0
216599,1,0.02404076,0.98000000,192,3.16756571,0
216699,1,0.06171918,0.99000000,201,3.17928489,0
