step,fast_slow_gap,fast_wins,bernoulli_llr,familiarity_weight,weighted_bernoulli_llr,cusum_W,detector_active,regime_change,epistemic_uncertainty,epistemic_ref,log_p_fast,log_p_slow,fast_mean_total_var,slow_mean_total_var,fast_mean_epistemic_var,slow_mean_epistemic_var,initial_warmup_remaining,post_change_warmup_remaining,predictor_nll
54200,0.00659657,1,0.33647224,0.95443971,0.32114246,1.02424085,1,0,0.06534812,0.06237084,-13.21203899,-13.21863556,10.70112610,8.84004402,0.07700905,0.06534812,0,0,14.05614109
54300,-1.52814150,0,-0.51082562,0.95273500,-0.48668145,0.00000000,1,0,0.06538933,0.06229870,-8.47295475,-6.94481325,16.82843399,13.90441227,0.06900006,0.06538933,0,0,9.16246096
54400,0.59305954,1,0.33647224,0.59702775,0.20088326,0.81928679,1,0,0.10429874,0.06226924,-10.90312481,-11.49618435,13.75217533,11.67649269,0.11014715,0.10429874,0,0,12.44060898
54500,-0.58158207,0,-0.51082562,1.00000000,-0.51082562,0.00000000,1,0,0.03146745,0.06222867,-6.40885830,-5.82727623,10.24667740,9.19452286,0.03415804,0.03146745,0,0,6.64944235
54600,-0.13418579,0,-0.51082562,1.00000000,-0.51082562,0.00000000,1,0,0.04215039,0.06217669,-10.15291882,-10.01873302,14.41202641,13.69491768,0.05525196,0.04215039,0,0,10.62880611
54700,1.40909147,1,0.33647224,1.00000000,0.33647224,1.77853105,1,0,0.05063475,0.06207945,-5.82479811,-7.23388958,11.48740005,11.48212814,0.05619262,0.05063475,0,0,nan
54800,0.47866344,1,0.33647224,0.95469304,0.32122770,4.31265619,1,0,0.06489480,0.06195461,-5.76903343,-6.24769688,9.69809151,10.30810070,0.07145505,0.06489480,0,0,6.23475304
54900,-0.45948029,0,-0.51082562,1.00000000,-0.51082562,0.16211885,1,0,0.03474819,0.06185031,-7.49263000,-7.03314972,12.44839096,12.99721718,0.04076758,0.03474819,0,0,8.16391287
55000,0.70776367,1,0.33647224,1.00000000,0.33647224,1.38170856,1,0,0.00876021,0.06171955,-50.89785004,-51.60561371,1.34826612,1.35187364,0.00969517,0.00876021,0,0,52.19768143
55100,156.65121460,1,0.33647224,0.47140860,0.15861591,18.40766731,1,0,0.13123207,0.06186393,-20.35985947,-177.01107788,35.46027374,47.00980377,0.14849389,0.13123207,0,0,199.77050877
55200,71.86759949,1,0.33647224,0.21317890,0.07172878,38.17445670,1,0,0.29184583,0.06221537,-17.37040520,-89.23800659,41.09517288,49.82715988,0.24299434,0.29184583,0,0,41.45050526
55300,143.24209595,1,0.33647224,0.55030750,0.18516319,57.18704719,1,0,0.11377110,0.06260909,-19.79830742,-163.04040527,26.76451874,48.68381500,0.10569578,0.11377110,0,0,30.80716181
55400,168.65338135,1,0.33647224,0.47804487,0.16084883,77.42762892,1,0,0.13170296,0.06295992,-8.95921040,-177.61259460,13.88074398,37.02703094,0.09205702,0.13170296,0,0,8.30402970
55500,63.94702530,1,0.33647224,0.58473250,0.19674625,99.49191555,1,0,0.10816480,0.06324748,-14.95602131,-78.90304565,11.30313110,35.12337112,0.11538030,0.10816480,0,0,16.69389725
55600,0.00000000,0,0.00000000,0.80697340,0.00000000,0.00000000,0,0,0.07853886,0.06337877,-19.36718941,-19.36718941,14.45595646,14.45595646,0.07853886,0.07853886,0,902,20.67322731
55700,0.00000000,0,0.00000000,0.99887801,0.00000000,0.00000000,0,0,0.06356725,0.06349593,-14.64806652,-14.64806652,11.64281178,11.64281178,0.06356725,0.06356725,0,802,19.02450609
55800,0.00000000,0,0.00000000,0.49221158,0.00000000,0.00000000,0,0,0.12922576,0.06360642,-16.87342453,-16.87342453,14.92858505,14.92858505,0.12922576,0.12922576,0,702,18.40229797
55900,0.00000000,0,0.00000000,1.00000000,0.00000000,0.00000000,0,0,0.04116579,0.06365681,-15.95735073,-15.95735073,13.94365692,13.94365692,0.04116579,0.04116579,0,602,nan
56000,0.00000000,0,0.00000000,1.00000000,0.00000000,0.00000000,0,0,0.01401661,0.06377167,-64.38581848,-64.38581848,1.36245275,1.36245275,0.01401661,0.01401661,0,502,64.76833216
56100,0.00000000,0,0.00000000,1.00000000,0.00000000,0.00000000,0,0,0.03801653,0.06358556,-23.12339592,-23.12339592,5.79694796,5.79694796,0.03801653,0.03801653,0,402,22.88314501
56200,0.00000000,0,0.00000000,0.79868096,0.00000000,0.00000000,0,0,0.07955411,0.06353835,-20.03773499,-20.03773499,6.96136713,6.96136713,0.07955411,0.07955411,0,302,20.45345370
56300,0.00000000,0,0.00000000,0.84816485,0.00000000,0.00000000,0,0,0.07491292,0.06353851,-19.70815086,-19.70815086,8.48650265,8.48650265,0.07491292,0.07491292,0,202,21.75061035
56400,0.00000000,0,0.00000000,1.00000000,0.00000000,0.00000000,0,0,0.03226903,0.06347680,-24.11096764,-24.11096764,6.31315708,6.31315708,0.03226903,0.03226903,0,102,24.41705227
56500,0.00000000,0,0.00000000,1.00000000,0.00000000,0.00000000,0,0,0.05340688,0.06335147,-14.62187099,-14.62187099,12.03475285,12.03475285,0.05340688,0.05340688,0,2,14.88337088
56600,1.01519966,1,0.33647224,0.70732931,0.23799667,26.90217977,1,0,0.08965189,0.06341341,-21.05205536,-22.06725502,13.76540947,12.02007675,0.09442132,0.08965189,0,0,20.80716038
56700,1.53823280,1,0.33647224,1.00000000,0.33647224,56.90330930,1,0,0.06241465,0.06339001,-19.93790245,-21.47613525,8.57424545,7.27776003,0.06520466,0.06241465,0,0,20.31527901
56800,2.31570244,1,0.33647224,1.00000000,0.33647224,86.41665152,1,0,0.05790673,0.06336583,-17.04174805,-19.35745049,13.70930958,11.01514721,0.06763099,0.05790673,0,0,17.18059998
56900,0.00000000,0,0.00000000,0.82169041,0.00000000,0.00000000,0,0,0.07701368,0.06328140,-13.84911537,-13.84911537,13.08266830,13.08266830,0.07701368,0.07701368,0,946,13.68628693
57000,0.00000000,0,0.00000000,1.00000000,0.00000000,0.00000000,0,0,0.01374577,0.06331581,-43.51592255,-43.51592255,1.49545169,1.49545169,0.01374577,0.01374577,0,846,44.94376659
57100,0.00000000,0,0.00000000,1.00000000,0.00000000,0.00000000,0,0,0.03876267,0.06317612,-17.26411819,-17.26411819,5.25250530,5.25250530,0.03876267,0.03876267,0,746,17.02889633
57200,0.00000000,0,0.00000000,1.00000000,0.00000000,0.00000000,0,0,0.06254091,0.06319887,-12.48526478,-12.48526478,12.81809139,12.81809139,0.06254091,0.06254091,0,646,12.40093842
57300,0.00000000,0,0.00000000,0.74964480,0.00000000,0.00000000,0,0,0.08442523,0.06328893,-12.63418484,-12.63418484,11.71678829,11.71678829,0.08442523,0.08442523,0,546,11.83645630
57400,0.00000000,0,0.00000000,0.68079337,0.00000000,0.00000000,0,0,0.09306744,0.06335970,-12.69902611,-12.69902611,14.18290234,14.18290234,0.09306744,0.09306744,0,446,12.64487457
57500,0.00000000,0,0.00000000,0.98483113,0.00000000,0.00000000,0,0,0.06440965,0.06343263,-13.67775249,-13.67775249,10.02223682,10.02223682,0.06440965,0.06440965,0,346,13.71480441
57600,0.00000000,0,0.00000000,0.68252248,0.00000000,0.00000000,0,0,0.09294672,0.06343823,-13.54067421,-13.54067421,14.73375416,14.73375416,0.09294672,0.09294672,0,246,13.73439789
57700,0.00000000,0,0.00000000,0.72125099,0.00000000,0.00000000,0,0,0.08799560,0.06346692,-11.30608940,-11.30608940,13.21582603,13.21582603,0.08799560,0.08799560,0,146,11.81086381
57800,0.00000000,0,0.00000000,0.39546002,0.00000000,0.00000000,0,0,0.16059382,0.06350844,-12.96607113,-12.96607113,22.03322411,22.03322411,0.16059382,0.16059382,0,46,13.35157522
57900,0.22175503,1,0.33647224,0.48133945,0.16195736,10.74907863,1,0,0.13197353,0.06352407,-11.19519520,-11.41695023,15.44704819,15.62410164,0.12994204,0.13197353,0,0,10.79363132
58000,0.59642792,1,0.33647224,1.00000000,0.33647224,28.08246204,1,0,0.01328149,0.06357322,-49.66174316,-50.25817108,1.78150725,1.77527356,0.01434462,0.01328149,0,0,50.37070656
58100,1.31683922,1,0.33647224,0.91476695,0.30779368,51.77648404,1,0,0.06952209,0.06359651,-14.89606667,-16.21290588,7.65879631,5.91049528,0.07263795,0.06952209,0,0,15.38809443
58200,0.07300377,1,0.33647224,0.74479847,0.25060401,69.09847610,1,0,0.08551833,0.06369392,-13.37230778,-13.44531155,14.93697453,10.29448795,0.09005347,0.08551833,0,0,14.64804490
58300,-1.36185265,0,-0.51082562,0.93525891,-0.47775422,75.52454276,1,0,0.06808731,0.06367926,-9.67972374,-8.31787109,18.46699333,14.64146423,0.06171481,0.06808731,0,0,10.04059935
58400,-0.26192045,0,-0.51082562,0.63614349,-0.32495839,82.65033178,1,0,0.10021072,0.06374840,-7.79213953,-7.53021908,17.46750259,15.70159435,0.08653998,0.10021072,0,0,9.89376068
58500,0.00000000,0,0.00000000,0.66416300,0.00000000,0.00000000,0,0,0.09604205,0.06378758,-8.69935226,-8.69935226,16.76380157,16.76380157,0.09604205,0.09604205,0,983,9.02093244
58600,0.00000000,0,0.00000000,0.69307179,0.00000000,0.00000000,0,0,0.09208185,0.06381933,-10.05616951,-10.05616951,22.00431061,22.00431061,0.09208185,0.09208185,0,883,12.30028653
58700,0.00000000,0,0.00000000,0.86746849,0.00000000,0.00000000,0,0,0.07356070,0.06381159,-11.68493938,-11.68493938,12.66843319,12.66843319,0.07356070,0.07356070,0,783,11.71499681
58800,0.00000000,0,0.00000000,1.00000000,0.00000000,0.00000000,0,0,0.06011131,0.06387097,-9.74586201,-9.74586201,11.42549324,11.42549324,0.06011131,0.06011131,0,683,10.08147812
58900,0.00000000,0,0.00000000,1.00000000,0.00000000,0.00000000,0,0,0.05500276,0.06395086,-5.35897827,-5.35897827,16.01725388,16.01725388,0.05500276,0.05500276,0,583,8.65931511
59000,0.00000000,0,0.00000000,1.00000000,0.00000000,0.00000000,0,0,0.01533308,0.06404107,-42.18334198,-42.18334198,1.59340656,1.59340656,0.01533308,0.01533308,0,483,42.62164307
59100,0.00000000,0,0.00000000,1.00000000,0.00000000,0.00000000,0,0,0.05079587,0.06403835,-15.19548893,-15.19548893,13.98217392,13.98217392,0.05079587,0.05079587,0,383,15.25560570
59200,0.00000000,0,0.00000000,0.69613353,0.00000000,0.00000000,0,0,0.09213224,0.06413634,-15.20593262,-15.20593262,16.26239967,16.26239967,0.09213224,0.09213224,0,283,19.25662994
59300,0.00000000,0,0.00000000,1.00000000,0.00000000,0.00000000,0,0,0.05517192,0.06418091,-10.38996124,-10.38996124,13.57903004,13.57903004,0.05517192,0.05517192,0,183,11.35564518
59400,0.00000000,0,0.00000000,0.43514987,0.00000000,0.00000000,0,0,0.14758760,0.06422272,-15.64123726,-15.64123726,21.08891106,21.08891106,0.14758760,0.14758760,0,83,15.77800337
59500,-0.69829845,0,-0.51082562,0.67994240,-0.34733200,0.00000000,1,0,0.09456369,0.06429786,-12.08414650,-11.38584805,20.57007599,20.77061844,0.09537130,0.09456369,0,0,12.65550308
59600,-0.23432159,0,-0.51082562,1.00000000,-0.51082562,0.70988241,1,0,0.02534718,0.06437824,-8.56608391,-8.33176231,9.39636040,9.41307163,0.03159883,0.02534718,0,0,9.20106010
59700,1.54920864,1,0.33647224,0.48345237,0.16266830,2.14125744,1,0,0.13334756,0.06446719,-8.25743008,-9.80663872,11.31435299,11.92835903,0.16593343,0.13334756,0,0,9.14355977
59800,0.22898293,1,0.33647224,1.00000000,0.33647224,5.89103847,1,0,0.03768682,0.06457714,-10.17252541,-10.40150833,9.51341057,9.83500099,0.04193982,0.03768682,0,0,10.33985265
59900,-0.24575138,0,-0.51082562,0.40928712,-0.20907435,2.07333929,1,0,0.15799986,0.06466731,-12.47327805,-12.22752666,14.37572098,15.51817513,0.15377463,0.15799986,0,0,12.80297661
60000,-0.45463562,0,-0.51082562,1.00000000,-0.51082562,1.81110069,1,0,0.00565799,0.06472986,-51.01544952,-50.56081390,1.26215434,1.27685404,0.00614992,0.00565799,0,0,51.35255508
60100,1.65906906,1,0.33647224,0.66212604,0.22278703,23.19242687,1,0,0.09764495,0.06465327,-17.22295952,-18.88202858,4.81879616,3.68373752,0.11306787,0.09764495,0,0,16.72579050
60200,2.19950104,1,0.33647224,1.00000000,0.33647224,12.74079657,1,0,0.03258939,0.06467961,-10.25861454,-12.45811558,14.11415482,9.49822330,0.03485261,0.03258939,0,0,11.03293657
60300,2.33200169,1,0.33647224,1.00000000,0.33647224,5.60947289,1,0,0.04514094,0.06469040,-10.28039265,-12.61239433,18.90605545,15.37764645,0.04062833,0.04514094,0,0,12.39250024
60400,1.25583935,1,0.33647224,1.00000000,0.33647224,0.45548170,1,0,0.05081897,0.06478099,-5.38551617,-6.64135551,17.23420143,15.12339592,0.05410085,0.05081897,0,0,6.42576623
60500,-0.99443245,0,-0.51082562,0.33062339,-0.16889090,0.00000000,1,0,0.19605231,0.06481948,-10.69764709,-9.70321465,34.05497360,33.46310043,0.18760580,0.19605231,0,0,24.28462672
60600,0.84283352,1,0.33647224,0.55374753,0.18632067,7.29023931,1,0,0.11718946,0.06489337,-9.76745987,-10.61029339,26.54985237,26.79750824,0.09833738,0.11718946,0,0,12.07087231
60700,1.57966995,1,0.33647224,1.00000000,0.33647224,14.68281480,1,0,0.04933316,0.06493074,-8.59668922,-10.17635918,12.71715260,12.96050072,0.04680026,0.04933316,0,0,9.14643621
60800,1.49080181,1,0.33647224,0.97853346,0.32924934,28.12405442,1,0,0.06635191,0.06492756,-10.49195576,-11.98275757,13.96605968,13.85678577,0.07092317,0.06635191,0,0,13.12198448
60900,-1.35185337,0,-0.51082562,1.00000000,-0.51082562,40.20480726,1,0,0.06155901,0.06495494,-8.68318748,-7.33133411,10.66808605,10.78447914,0.06189312,0.06155901,0,0,10.64101672
61000,0.35103226,1,0.33647224,1.00000000,0.33647224,50.57247681,1,0,0.01158928,0.06500348,-38.57924271,-38.93027496,1.32760572,1.31395233,0.01125464,0.01158928,0,0,37.72901154
61100,0.20116425,1,0.33647224,1.00000000,0.33647224,36.21498266,1,0,0.04623072,0.06500509,-10.00867462,-10.20983887,10.30418777,12.30572414,0.04959418,0.04623072,0,0,12.06248226
61200,-0.02471924,0,-0.51082562,0.43721331,-0.22333976,13.78220053,1,0,0.14868289,0.06500614,-10.60804558,-10.58332634,17.90965271,17.86738777,0.17008889,0.14868289,0,0,11.52545929
61300,-0.78222370,0,-0.51082562,0.86578716,-0.44226627,1.82526996,1,0,0.07510641,0.06502617,-6.89375591,-6.11153221,15.82260132,16.45621490,0.08078697,0.07510641,0,0,7.27256727
61400,0.20268059,1,0.33647224,0.87131717,0.29317404,3.75094483,1,0,0.07465519,0.06504835,-6.32710457,-6.52978516,13.56729794,12.91001415,0.07923041,0.07465519,0,0,6.49664187
61500,0.70524406,1,0.33647224,1.00000000,0.33647224,9.19130139,1,0,0.06152284,0.06504598,-6.79927540,-7.50451946,11.83139896,12.02429104,0.05865614,0.06152284,0,0,6.60989873
61600,-0.55868340,0,-0.51082562,1.00000000,-0.51082562,6.92100226,1,0,0.04539192,0.06506543,-8.97645950,-8.41777611,13.17285156,13.55995655,0.04421038,0.04539192,0,0,11.75426896
61700,4.30714321,1,0.33647224,0.83674136,0.28154024,15.91188920,1,0,0.07772940,0.06503941,-8.41939449,-12.72653770,12.41040611,11.95872498,0.07013448,0.07772940,0,0,9.49397818
61800,0.02005434,1,0.33647224,0.78767889,0.26503208,19.41306498,1,0,0.08254283,0.06501724,-3.93283844,-3.95289278,11.15438461,12.62225437,0.08737823,0.08254283,0,0,4.64121765
61900,0.60908031,1,0.33647224,1.00000000,0.33647224,21.72321301,1,0,0.04646275,0.06501265,-6.45622444,-7.06530476,9.31855583,9.79651260,0.06196263,0.04646275,0,0,6.80296576
62000,-0.67539597,0,-0.51082562,1.00000000,-0.51082562,31.45021088,1,0,0.01470550,0.06495655,-53.59026337,-52.91486740,1.54004049,1.54017639,0.01638748,0.01470550,0,0,55.72288005
62100,-0.72822094,0,-0.51082562,0.90454162,-0.46206304,35.38244423,1,0,0.07178761,0.06493488,-10.00425529,-9.27603436,9.42830753,11.02356434,0.07357696,0.07178761,0,0,12.47078196
62200,-0.10661697,0,-0.51082562,0.54628543,-0.27905660,39.37672006,1,0,0.11887566,0.06494004,-7.45991707,-7.35330009,11.37344837,12.22362900,0.15538366,0.11887566,0,0,8.26936638
62300,-0.77907467,0,-0.51082562,0.66083862,-0.33757330,39.90451520,1,0,0.09834832,0.06499237,-6.16585255,-5.38677788,8.21684647,10.03767300,0.10724151,0.09834832,0,0,7.98950589
62400,0.43479824,1,0.33647224,1.00000000,0.33647224,36.33722579,1,0,0.06220817,0.06503001,-13.34767056,-13.78246880,19.04276848,18.50979042,0.06948503,0.06220817,0,0,13.76970545
62500,-0.64800739,0,-0.51082562,0.49823137,-0.25450935,28.95281271,1,0,0.13071495,0.06512629,-7.96826839,-7.32026100,13.00151539,13.85779190,0.13275518,0.13071495,0,0,7.94241524
62600,-0.82647228,0,-0.51082562,0.95998003,-0.49038240,20.25910864,1,0,0.06790138,0.06518397,-4.82818031,-4.00170803,8.30361271,9.03020382,0.10525305,0.06790138,0,0,5.31658745
62700,-2.64776945,0,-0.51082562,0.60708759,-0.31011590,16.74482715,1,0,0.10742423,0.06521592,-6.76088381,-4.11311436,8.56346989,10.15575886,0.11969389,0.10742423,0,0,6.61498976
62800,1.07289314,1,0.33647224,1.00000000,0.33647224,10.81723820,1,0,0.03542463,0.06524322,-12.53736973,-13.61026287,10.23146820,12.16308498,0.04934202,0.03542463,0,0,14.45314407
62900,0.43850470,1,0.33647224,0.27905776,0.09389519,7.09684258,1,0,0.23381975,0.06524922,-7.92285395,-8.36135864,19.62900734,21.97674942,0.23736161,0.23381975,0,0,9.31324863
63000,-1.16595459,0,-0.51082562,1.00000000,-0.51082562,5.48913562,1,0,0.02180756,0.06528994,-61.45383453,-60.28787994,1.46345580,1.49569964,0.02143567,0.02180756,0,0,nan
63100,-15.49384880,0,-0.51082562,1.00000000,-0.51082562,6.11475781,1,0,0.06028283,0.06537655,-22.33851051,-6.84466124,9.12777233,9.95456696,0.07967724,0.06028283,0,0,49.46448994
63200,-1.47305679,0,-0.51082562,0.40186421,-0.20528254,0.00000000,1,0,0.16286492,0.06544958,-9.06659508,-7.59353828,9.62921524,11.89243221,0.12381607,0.16286492,0,0,9.21930504
63300,-1.51470661,0,-0.51082562,0.91626141,-0.46804981,0.00000000,1,0,0.07161474,0.06561782,-6.95628929,-5.44158268,7.61436462,9.18584728,0.07128201,0.07161474,0,0,6.93658686
63400,-1.58099461,0,-0.51082562,0.66861034,-0.34154329,0.00000000,1,0,0.09830392,0.06572702,-9.87851143,-8.29751682,9.38433456,10.64239120,0.09019622,0.09830392,0,0,10.59644842
63500,-0.66480494,0,-0.51082562,1.00000000,-0.51082562,0.00000000,1,0,0.04139590,0.06580259,-5.51852131,-4.85371637,8.42006016,9.80993080,0.04017254,0.04139590,0,0,6.04443773
63600,-0.47367501,0,-0.51082562,1.00000000,-0.51082562,0.00000000,1,0,0.05479645,0.06584463,-4.45508480,-3.98140979,7.00305605,8.50276661,0.06059188,0.05479645,0,0,4.64369240
63700,-0.30384827,0,-0.51082562,1.00000000,-0.51082562,0.00000000,1,0,0.05149030,0.06591159,-6.20175362,-5.89790535,8.38473701,10.41740417,0.05172851,0.05149030,0,0,7.93517590
63800,-0.29467773,0,-0.51082562,0.95721538,-0.48897014,0.00000000,1,0,0.06894320,0.06599349,-16.16910553,-15.87442780,21.41284752,22.14507294,0.08150564,0.06894320,0,0,17.39169884
63900,-0.95871162,0,-0.51082562,1.00000000,-0.51082562,0.00000000,1,0,0.05000910,0.06608367,-7.74697876,-6.78826714,8.98585033,10.30424690,0.05294975,0.05000910,0,0,10.71228123
64000,0.77255630,1,0.33647224,1.00000000,0.33647224,1.46150281,1,0,0.01678850,0.06619293,-45.88280106,-46.65535736,1.58402514,1.57575679,0.01966558,0.01678850,0,0,45.06073952
64100,0.01863670,1,0.33647224,1.00000000,0.33647224,0.46850102,1,0,0.05396288,0.06628899,-13.82489681,-13.84353352,17.11995125,14.78845596,0.05794704,0.05396288,0,0,14.92308044
64200,2.03824091,1,0.33647224,0.57639507,0.19394094,0.93861959,1,0,0.11519668,0.06639880,-7.62791777,-9.66615868,15.98015308,15.23756886,0.12149917,0.11519668,0,0,9.69404968
64300,0.97552204,1,0.33647224,0.71702209,0.24125803,9.05496516,1,0,0.09268546,0.06645752,-9.46618176,-10.44170380,19.37217140,19.37919807,0.11447340,0.09268546,0,0,9.22772503
64400,0.92215729,1,0.33647224,1.00000000,0.33647224,21.41009026,1,0,0.04925327,0.06651680,-9.65260506,-10.57476234,10.19105148,10.86986828,0.05171049,0.04925327,0,0,9.91635838
64500,0.45373154,1,0.33647224,0.75498514,0.25403154,37.60646754,1,0,0.08826398,0.06663799,-6.73889256,-7.19262409,15.34827995,16.23011971,0.09977043,0.08826398,0,0,8.35117308
64600,-0.12322378,0,-0.51082562,0.83992540,-0.42905541,55.53491835,1,0,0.07952629,0.06679615,-5.00914574,-4.88592196,14.21848106,15.20172501,0.07926229,0.07952629,0,0,8.59598088
64700,2.60956621,1,0.33647224,1.00000000,0.33647224,71.64256449,1,0,0.04204401,0.06693304,-1.75243139,-4.36199760,7.33611536,8.38228703,0.04270782,0.04204401,0,0,2.11562282
64800,0.63312817,1,0.33647224,0.32626470,0.10977901,85.94241484,1,0,0.20547228,0.06703835,-7.39800739,-8.03113556,19.97877121,23.07714081,0.20403817,0.20547228,0,0,8.63487848
64900,1.64886999,1,0.33647224,0.82347486,0.27707643,97.13924146,1,0,0.08167516,0.06725744,-7.13658190,-8.78545189,10.04387188,12.32831287,0.08209846,0.08167516,0,0,10.61101468
65000,-0.63097382,0,-0.51082562,1.00000000,-0.51082562,94.17531413,1,0,0.02372892,0.06741027,-59.16379547,-58.53282166,1.48993170,1.51979494,0.02488479,0.02372892,0,0,61.98677254
65100,-0.74293327,0,-0.51082562,1.00000000,-0.51082562,70.90637442,1,0,0.05864237,0.06765035,-9.31476402,-8.57183075,9.74256039,10.85092640,0.05728311,0.05864237,0,0,10.28028452
65200,-0.00695229,0,-0.51082562,0.90074912,-0.46012573,46.91536066,1,0,0.07534215,0.06786437,-9.06425762,-9.05730534,7.74726868,8.40055656,0.08568937,0.07534215,0,0,9.78582168
65300,-0.41708565,0,-0.51082562,0.64801235,-0.33102131,29.15222020,1,0,0.10497057,0.06802223,-12.84679031,-12.42970467,13.33983231,14.17088985,0.10593902,0.10497057,0,0,12.61162806
65400,-0.02859879,0,-0.51082562,0.51591172,-0.26354093,13.02421864,1,0,0.13196224,0.06808087,-13.66689110,-13.63829231,17.17290878,17.85126877,0.14584348,0.13196224,0,0,14.98537779
65500,0.41543055,1,0.33647224,1.00000000,0.33647224,1.87708833,1,0,0.04927908,0.06816538,-7.74029875,-8.15572929,8.77563000,8.47958374,0.06340456,0.04927908,0,0,8.90993945
65600,0.13680243,1,0.33647224,0.37529471,0.12627625,7.01999459,1,0,0.18175063,0.06821005,-3.76051235,-3.89731479,14.38763809,13.11447620,0.17233430,0.18175063,0,0,5.51203569
65700,0.93083429,1,0.33647224,0.77035148,0.25920189,7.52071576,1,0,0.08863749,0.06828202,-5.65695429,-6.58778858,12.04325485,10.57122421,0.10236298,0.08863749,0,0,5.72692561
65800,0.61822176,1,0.33647224,0.46600999,0.15679942,19.01416075,1,0,0.14663617,0.06833392,-7.37966871,-7.99789047,16.45099831,15.11482716,0.15025946,0.14663617,0,0,8.44901323
65900,-0.55531597,0,-0.51082562,1.00000000,-0.51082562,17.82031424,1,0,0.02851602,0.06835872,-8.56215763,-8.00684166,10.08356190,9.71987438,0.02892871,0.02851602,0,0,9.80553293
66000,0.00911331,1,0.33647224,1.00000000,0.33647224,21.66644962,1,0,0.01474802,0.06832230,-32.96403885,-32.97315216,1.60542214,1.60109019,0.01595009,0.01474802,0,0,33.69497999
66100,-1.37369537,0,-0.51082562,0.79540273,-0.40631209,7.80425354,1,0,0.08604281,0.06843869,-7.13892555,-5.76523018,15.14861870,14.50791454,0.07870520,0.08604281,0,0,7.76549657
66200,-0.42627907,0,-0.51082562,0.65914438,-0.33670784,0.00000000,1,0,0.10381661,0.06843014,-9.61827469,-9.19199562,13.11394119,12.34137440,0.10330571,0.10381661,0,0,9.59866238
66300,-0.97445297,0,-0.51082562,1.00000000,-0.51082562,0.00000000,1,0,0.04788587,0.06837631,-16.72052383,-15.74607086,13.24097061,12.63117599,0.04536398,0.04788587,0,0,18.25108719
66400,-1.04472828,0,-0.51082562,1.00000000,-0.51082562,1.60811373,1,0,0.04915830,0.06832364,-6.26601315,-5.22128487,6.07525110,6.30494452,0.04448643,0.04915830,0,0,8.44664788
66500,0.09003735,1,0.33647224,1.00000000,0.33647224,1.44453672,1,0,0.04211257,0.06826129,-5.54587364,-5.63591099,10.32464790,10.41733170,0.03470385,0.04211257,0,0,5.60363388
66600,-0.02431011,0,-0.51082562,0.94893796,-0.48474183,17.14390179,1,0,0.07185104,0.06818218,-9.03624344,-9.01193333,15.54683399,15.83973026,0.07704932,0.07185104,0,0,10.12517452
66700,-1.01795006,0,-0.51082562,0.43858246,-0.22403916,15.97261240,1,0,0.15534170,0.06813014,-11.35915565,-10.34120560,11.92175961,13.39403152,0.14675903,0.15534170,0,0,14.95865059
66800,0.05748749,1,0.33647224,1.00000000,0.33647224,19.40065289,1,0,0.05009474,0.06807441,-2.89511871,-2.95260620,5.60508490,5.93189287,0.05221484,0.05009474,0,0,5.24380287
66900,0.83638883,1,0.33647224,1.00000000,0.33647224,25.67178713,1,0,0.03364307,0.06800623,-0.80141139,-1.63780022,6.70987463,7.56316710,0.03689570,0.03364307,0,0,1.57582593
67000,0.01353836,1,0.33647224,1.00000000,0.33647224,28.53577661,1,0,0.01994627,0.06795676,-37.20639038,-37.21992874,1.67831492,1.71013403,0.02288122,0.01994627,0,0,37.92463913
67100,89.28953552,1,0.33647224,0.90448131,0.30433285,47.32172559,1,0,0.07525039,0.06806257,-6.84617424,-96.13571167,25.17612457,29.41822243,0.06668516,0.07525039,0,0,13.56922793
67200,-5.05133915,0,-0.51082562,0.31955262,-0.16323567,31.92807369,1,0,0.21410070,0.06841644,-10.78108978,-5.72975063,5.66135120,7.33037567,0.22024697,0.21410070,0,0,12.24591192
67300,-3.31256676,0,-0.51082562,0.79498204,-0.40609720,0.81548745,1,0,0.08646034,0.06873442,-6.41483784,-3.10227108,7.12583590,7.70213556,0.07646921,0.08646034,0,0,7.12221265
67400,-2.03124046,0,-0.51082562,0.42480561,-0.21700159,0.00000000,1,0,0.16227634,0.06893590,-11.73201752,-9.70077705,8.86558151,9.66122913,0.10583654,0.16227634,0,0,13.51334476
67500,0.70646560,1,0.33647224,1.00000000,0.33647224,1.17621000,1,0,0.04846244,0.06916605,-1.57514513,-2.28161073,6.74570465,6.78651619,0.04011792,0.04846244,0,0,1.54481971
67600,-0.82185507,0,-0.51082562,1.00000000,-0.51082562,7.10475247,1,0,0.04239600,0.06934313,-5.90349197,-5.08163691,5.90442133,5.91567421,0.04193807,0.04239600,0,0,6.67201296
67700,-1.87064743,0,-0.51082562,0.74736185,-0.38177158,11.58236539,1,0,0.09308730,0.06956990,-12.11363411,-10.24298668,7.24522972,7.34655762,0.08759961,0.09308730,0,0,15.12840033
67800,0.91508365,1,0.33647224,1.00000000,0.33647224,20.00592706,1,0,0.01943486,0.06983782,-1.79012775,-2.70521140,6.30151796,6.51365995,0.02395655,0.01943486,0,0,2.44007590
67900,1.76133037,1,0.33647224,1.00000000,0.33647224,38.69003290,1,0,0.04782356,0.07003254,0.17728019,-1.58405018,6.78103209,7.14338875,0.04526768,0.04782356,0,0,0.01098742
